Date,PositiveReturn,PredictedValue,PredictedMinusActual,EquityPriceLevel,EquityPriceReturns,BAMLH0A0HYM2,BAMLC0A0CM,BAMLC0A4CBBB,BAMLH0A1HYBB,BAMLH0A3HYC,Equity_Position,Strategy_Cum_Rtn,Equity_Cum_Rtn
2020-01-08,1,0,-1,315.4165955,0.005329753,-0.009592326,-0.00877193,0.0,-0.017094017,0.0,0.0,1.1223196086290432,1.2766319597277471
2020-01-09,1,1,0,317.5552979,0.006780564,-0.012106538,-0.008849558,-0.01369863,-0.017391304,-0.002622378,0.006780564,1.1299295685638076,1.2852882444351266
2020-01-10,0,1,1,316.6414795,-0.002877667,-0.007352941,0.0,0.0,-0.013274336,-0.003505697,-0.002877667,1.1266780075320273,1.2815896128686277
2020-01-13,1,0,-1,318.8190918,0.006877217,-0.014814815,-0.008928571,-0.006944444,-0.02690583,-0.005277045,0.0,1.1266780075320273,1.2904033827412713
2020-01-14,0,1,1,318.3330688,-0.001524448,0.005012531,0.0,-0.006993007,0.004608295,0.004420866,-0.001524448,1.1249604454968012,1.2884362298852583
2020-01-15,1,1,0,319.0524597,0.002259869,0.004987531,0.0,0.007042254,0.009174312,0.007042254,0.002259869,1.1275027087338056,1.2913479269796528
2020-01-16,1,1,0,321.7064514,0.008318355,0.027295285,0.018018018,0.013986014,0.059090909,0.009615385,0.008318355,1.1368816765285152,1.302089817464784
2020-01-17,1,0,-1,322.7077637,0.003112503,-0.028985507,-0.017699115,-0.013793103,-0.0472103,-0.01991342,0.0,1.1368816765285152,1.3061425759279126
2020-01-21,0,1,1,322.0758667,-0.001958109,-0.004975124,-0.009009009,-0.006993007,-0.004504505,-0.006183746,-0.001958109,1.1346555382857697,1.303585006394705
2020-01-22,1,1,0,322.1147766,0.00012081,-0.0275,-0.009090909,-0.014084507,-0.040723982,-0.017777778,0.00012081,1.1347926160213502,1.3037424924993277
2020-01-23,1,0,-1,322.4841614,0.001146749,-0.002570694,-0.009174312,0.0,-0.004716981,-0.00361991,0.0,1.1347926160213502,1.3052375578988586
2020-01-24,0,1,1,319.6163025,-0.008893022,-0.010309278,-0.009259259,-0.007142857,-0.014218009,-0.009990917,-0.008893022,1.1247008803216347,1.2936300515812378
2020-01-27,0,0,0,314.4930115,-0.016029505,-0.002604167,0.0,0.0,0.004807692,-0.004587156,-0.0,1.1247008803216347,1.2728938022012661
2020-01-28,1,1,0,317.7886353,0.010479164,-0.033942559,-0.009345794,-0.014388489,-0.062200957,-0.022119816,0.010479164,1.1364868052974695,1.2862326651091167
2020-01-29,0,1,1,317.526123,-0.000826059,0.002702703,-0.009433962,-0.00729927,0.025510204,-0.006597549,-0.000826059,1.1355480001435723,1.2851701610400093
2020-01-30,1,1,0,318.5566406,0.003245458,-0.02425876,-0.00952381,-0.014705882,-0.034825871,-0.026565465,0.003245458,1.1392333734850224,1.289341126820518
2020-01-31,0,1,1,312.7723083,-0.01815794,-0.011049724,-0.009615385,-0.014925373,-0.010309278,-0.007797271,-0.01815794,1.1185472422432838,1.2659293480001785
2020-02-03,1,0,-1,315.0957336,0.007428488,-0.019553073,-0.009708738,-0.007575758,-0.020833333,-0.014734774,0.0,1.1185472422432838,1.2753332889706457
2020-02-04,1,1,0,319.8982239,0.015241369,0.008547009,-0.009803922,-0.007633588,0.021276596,-0.002991027,0.015241369,1.1355954335062461,1.294771114225831
2020-02-05,1,1,0,323.5924072,0.011547996,-0.002824859,0.0,0.0,0.0,-0.007,0.011547996,1.1487092850299945,1.3097231258738264
2020-02-06,1,1,0,324.6812439,0.00336484,-0.002832861,0.0,0.0,-0.005208333,-0.004028197,0.00336484,1.1525745079806347,1.3141301346366916
2020-02-07,0,0,0,322.9507751,-0.005329747,0.002840909,-0.00990099,-0.007692308,0.010471204,0.003033367,-0.0,1.1525745079806347,1.3071261534940022
2020-02-10,1,1,0,325.3617554,0.007465473,0.0,0.0,0.0,0.005181347,0.0,0.007465473,1.1611790218504523,1.3168844685005054
2020-02-11,1,0,-1,325.9255676,0.001732878,0.008498584,0.0,0.0,0.010309278,0.002016129,0.0,1.1611790218504523,1.3191664686245117
2020-02-12,1,1,0,328.0254211,0.006442739,0.011235955,0.0,0.0,0.025510204,0.003018109,0.006442739,1.16866019522051,1.3276655138794111
2020-02-13,0,1,1,327.6754761,-0.001066823,0.0,0.01,0.007751938,0.004975124,0.011033099,-0.001066823,1.1674134416450643,1.3262491297728978
2020-02-14,1,1,0,328.20047,0.001602176,-0.011111111,0.0,0.0,-0.014851485,-0.006944444,0.001602176,1.1692838434433455,1.3283740142986409
2020-02-18,0,1,1,327.3546448,-0.00257716,0.014044944,0.01980198,0.015384615,0.025125628,0.0,-0.00257716,1.166270411893377,1.324950581923951
2020-02-19,1,1,0,328.9198303,0.004781314,-0.011080332,0.0,0.0,-0.019607843,0.0,0.004781314,1.1718467169415485,1.3312855866906121
2020-02-20,0,0,0,327.568573,-0.004108166,-0.008403361,0.009708738,0.007575758,-0.01,-0.006993007,-0.0,1.1718467169415485,1.3258164445070797
2020-02-21,0,1,1,324.1951599,-0.010298342,-0.011299435,-0.009615385,-0.007518797,-0.015151515,-0.00804829,-0.010298342,1.1597786386789073,1.3121627333323218
2020-02-24,0,1,1,313.4431152,-0.033165346,-0.002857143,-0.009708738,-0.007575758,-0.005128205,-0.003042596,-0.033165346,1.1213141788437124,1.2686444022730496
2020-02-25,0,0,0,303.9450989,-0.030302201,-0.00286533,-0.009803922,-0.007633588,0.005154639,-0.00508647,-0.0,1.1213141788437124,1.2302016845978467
2020-02-26,0,1,1,302.8271484,-0.003678133,0.0,0.0,-0.007692308,-0.01025641,0.005112474,-0.003678133,1.1171898361591395,1.2256768391850719
2020-02-27,0,0,0,289.2266235,-0.044911842,-0.00862069,0.00990099,0.007751938,-0.010362694,-0.011190234,-0.0,1.1171898361591395,1.1706294346405326
2020-02-28,0,1,1,288.0114746,-0.004201373,-0.002898551,0.0,0.0,-0.005235602,-0.00308642,-0.004201373,1.1124961049456261,1.1657111837408285
2020-03-02,1,0,-1,300.4842224,0.043306427,-0.005813953,-0.009803922,-0.007692308,-0.005263158,-0.008255934,0.0,1.1124961049456261,1.2161939700225843
2020-03-03,0,1,1,291.8806152,-0.028632476,-0.00877193,-0.01980198,-0.015503876,-0.010582011,-0.006243496,-0.028632476,1.080642586920677,1.1813713253645681
2020-03-04,1,0,-1,304.149292,0.042033202,0.02359882,0.0,0.0,0.037433155,0.010471204,0.0,1.080642586920677,1.2310281449206248
2020-03-05,0,1,1,294.0388184,-0.033241812,0.005763689,0.0,0.0,0.005154639,0.009326425,-0.033241812,1.0447200692070662,1.1901065387604648
2020-03-06,0,1,1,289.178009,-0.016531183,0.025787966,0.01010101,0.007874016,0.035897436,0.014373717,-0.016531183,1.0274496105592315,1.1704326697787188
2020-03-09,0,0,0,266.5947876,-0.078094532,0.027932961,0.01,0.0078125,0.03960396,0.009109312,-0.0,1.0274496105592315,1.0790282781948393
2020-03-10,1,0,-1,280.38974,0.051745019,0.095108696,0.02970297,0.03875969,0.142857143,0.061183551,0.0,1.0274496105592315,1.1348626169515685
2020-03-11,0,1,1,266.7211914,-0.048748391,-0.042183623,0.0,-0.007462687,-0.070833333,-0.019848771,-0.048748391,0.9773630952108924,1.0795398903691302
2020-03-12,0,1,1,241.2020416,-0.095677249,-0.007772021,0.0,0.0,-0.01793722,0.00096432,-0.095677249,0.8838516829869891,0.9762524834728503
2020-03-13,1,0,-1,261.8215027,0.085486263,0.031331593,0.019230769,0.015037594,0.050228311,0.020231214,0.0,0.8838516829869891,1.0597086600294134
2020-03-16,0,0,0,233.1720428,-0.109423633,0.020253165,0.028301887,0.02962963,0.047826087,-0.009442871,-0.0,0.8838516829869891,0.9437514885274331
2020-03-17,1,1,0,245.7614594,0.053991964,-0.014888337,-0.009174312,0.0,-0.029045643,-0.002859867,0.053991964,0.931572571236162,0.9947064849209526
2020-03-18,0,0,0,233.3178711,-0.05063279,-0.0302267,-0.018518519,-0.021582734,-0.042735043,-0.024856597,-0.0,0.931572571236162,0.9443417203583119
2020-03-19,1,1,0,233.8136444,0.002124884,-0.025974026,-0.009433962,-0.014705882,-0.040178571,-0.012745098,0.002124884,0.9335520548876207,0.9463483369704339
2020-03-20,0,1,1,223.7376251,-0.043094231,-0.013333333,-0.019047619,-0.007462687,-0.013953488,-0.018867925,-0.043094231,0.893321346983769,0.9055661831305641
2020-03-23,0,1,1,218.0170746,-0.02556812,0.013513514,0.009708738,0.0,0.028301887,0.0,-0.02556812,0.8704807995855264,0.8824125582923399
2020-03-24,1,1,0,237.7701263,0.090603233,0.0,0.0,0.007518797,-0.009174312,0.00708502,0.090603233,0.9493491742924001,0.9623619889134268
2020-03-25,1,1,0,241.3295898,0.014970188,-0.026666667,0.0,-0.007462687,-0.023148148,-0.004020101,0.014970188,0.963561109909202,0.9767687288115147
2020-03-26,1,0,-1,255.4207611,0.058389737,-0.016438356,-0.019230769,-0.015037594,-0.028436019,-0.010090817,0.0,0.963561109909202,1.0338019979966433
2020-03-27,0,1,1,247.8128967,-0.029785615,-0.005571031,0.0,0.0,-0.004878049,-0.004077472,-0.029785615,0.9348608496604738,1.0030095696980845
2020-03-30,1,0,-1,255.8607788,0.032475639,-0.00280112,0.0,0.0,0.0,0.002047083,0.0,0.9348608496604738,1.0355829463971449
2020-03-31,0,0,0,252.0470886,-0.014905333,0.014044944,0.0,0.0,0.019607843,0.012257406,-0.0,0.9348608496604738,1.0201472377319742
2020-04-01,0,1,1,240.7037659,-0.045004776,-0.011080332,0.0,0.0,-0.019230769,-0.007063572,-0.045004776,0.8927876465303345,0.974235739810828
2020-04-02,1,0,-1,246.2580872,0.02307534,0.014005602,0.019607843,0.015267176,0.019607843,0.00101626,0.0,0.8927876465303345,0.9967165607471145
2020-04-03,0,0,0,242.6986237,-0.014454199,0.011049724,0.009615385,0.015037594,0.028846154,-0.001015228,-0.0,0.8927876465303345,0.98230982123148
2020-04-06,1,0,-1,258.9997559,0.06716615,0.101092896,0.047619048,0.037037037,0.144859813,0.053861789,0.0,0.8927876465303345,1.0482877900307868
2020-04-07,1,1,0,259.2637939,0.001019453,0.037220844,0.027272727,0.028571429,0.057142857,0.010607522,0.001019453,0.8936978015749528,1.049356470163197
2020-04-08,1,1,0,267.9668579,0.033568374,0.0215311,0.017699115,0.013888889,0.023166023,0.017175573,0.033568374,0.9236977836211986,1.084581660612955
2020-04-09,1,1,0,272.0446472,0.015217514,0.081967213,0.052173913,0.054794521,0.113207547,0.044090056,0.015217514,0.9377541675752231,1.1010862972174758
2020-04-13,0,0,0,269.5608215,-0.009130213,0.090909091,0.082644628,0.071428571,0.125423729,0.047619048,-0.0,0.9377541675752231,1.0910331447924988
2020-04-14,1,1,0,277.5109558,0.029492915,-0.013888889,0.015267176,0.018181818,-0.021084337,0.001715266,0.029492915,0.965411271530415,1.1232108925940467
2020-04-15,0,1,1,271.6143494,-0.021248193,-0.026156942,-0.007518797,-0.005952381,-0.04,-0.005993151,-0.021248193,0.9448980265085613,1.099344690768506
2020-04-16,1,0,-1,272.9247437,0.004824466,-0.018595041,0.0,-0.005988024,-0.028846154,0.001722653,0.0,0.9448980265085613,1.1046484418513993
2020-04-17,1,0,-1,280.2978821,0.02701528,0.063157895,0.022727273,0.030120482,0.079207921,0.035253654,0.0,0.9448980265085613,1.1344908288095787
2020-04-20,0,0,0,275.3596497,-0.017617801,0.116831683,0.103703704,0.093567251,0.152905199,0.068936877,-0.0,0.9448980265085613,1.1145035951512865
2020-04-21,0,0,0,266.9987793,-0.030363455,0.184397163,0.261744966,0.267379679,0.24403183,0.098679099,-0.0,0.9448980265085613,1.080663415392572
2020-04-22,1,1,0,272.9247437,0.022194725,-0.04491018,-0.005319149,0.0,-0.061833689,-0.02970297,0.022194725,0.9658697783599616,1.1046484427147711
2020-04-23,0,0,0,272.9051514,-7.18e-05,0.036050157,0.048128342,0.042194093,0.043181818,0.026239067,-0.0,0.9658697783599616,1.1045691289565842
2020-04-24,1,0,-1,276.7090759,0.013938632,0.122541604,0.132653061,0.12145749,0.154684096,0.083806818,0.0,0.9658697783599616,1.1199653115636705
2020-04-27,1,1,0,280.698822,0.014418559,-0.014824798,0.031531532,0.025270758,-0.016981132,-0.013761468,0.014418559,0.9797962287455617,1.1361135974864047
2020-04-28,0,0,0,279.40802,-0.00459853,0.146374829,0.113537118,0.102112676,0.182341651,0.07641196,-0.0,0.9797962287455617,1.1308891450249556
2020-04-29,1,1,0,286.7225037,0.026178503,0.003579952,0.066666667,0.067092652,0.003246753,0.00308642,0.026178503,1.005445827259166,1.1604941299006588
2020-04-30,0,1,1,284.052948,-0.00931059,0.07491082,0.113970588,0.101796407,0.084142395,0.064,-0.00931059,0.9960845333943451,1.149689244859747
2020-05-01,0,0,0,276.5330811,-0.026473469,0.086283186,0.158415842,0.154891304,0.108955224,0.057258531,-0.0,0.9960845333943451,1.119252982276319
2020-05-04,1,0,-1,277.2958069,0.002758172,0.027494908,0.102564103,0.094117647,0.03230148,0.024617068,0.0,0.9960845333943451,1.1223400745129501
2020-05-05,1,0,-1,279.8578491,0.009239383,0.077304262,0.036175711,0.049462366,0.091264668,0.047517352,0.0,0.9960845333943451,1.1327098043176238
2020-05-06,0,1,1,277.9607544,-0.00677878,-0.029438822,-0.047381546,-0.028688525,-0.03823178,-0.00764526,-0.00677878,0.9893322954810622,1.1250314137503117
2020-05-07,1,0,-1,281.3148499,0.012066795,-0.041706161,-0.073298429,-0.054852321,-0.052173913,-0.022085259,0.0,0.9893322954810622,1.1386069371885967
2020-05-08,1,1,0,285.9695435,0.016546207,-0.081107814,-0.059322034,-0.053571429,-0.090432503,-0.053571429,0.016546207,1.005701992433877,1.1574465632629551
2020-05-11,1,0,-1,286.0282288,0.000205215,-0.032292788,-0.027027027,-0.023584906,-0.044668588,-0.022752497,0.0,1.005701992433877,1.1576840886594353
2020-05-12,0,0,0,280.32724,-0.01993156,-0.0189099,-0.027777778,-0.02173913,-0.019607843,-0.005678592,-0.0,1.005701992433877,1.1346096387852744
2020-05-13,0,1,1,275.3694153,-0.017685847,-0.005668934,-0.031746032,-0.022222222,-0.013846154,0.024557396,-0.017685847,0.9879153008680963,1.1145431063089928
2020-05-14,1,1,0,278.664856,0.011967345,0.038768529,0.0,0.005050505,0.042121685,0.03567447,0.011967345,0.9997380241043636,1.127881228179564
2020-05-15,1,1,0,279.9458313,0.004596831,0.006586169,0.003278689,0.002512563,0.005988024,0.001614639,0.004596831,1.0043336508454452,1.1330659075735778
2020-05-18,1,1,0,288.4729004,0.030459711,0.028353326,0.006535948,0.005012531,0.03125,0.030628694,0.030459711,1.0349253635977724,1.1675787676622218
2020-05-19,0,0,0,285.5099182,-0.010271267,-0.018027572,-0.016233766,-0.012468828,-0.024531025,-0.009906152,-0.0,1.0349253635977724,1.155586254396032
2020-05-20,1,0,-1,290.3601685,0.016988027,-0.041036717,-0.03630363,-0.032828283,-0.054733728,-0.021063718,0.0,1.0349253635977724,1.1752173848865406
2020-05-21,0,1,1,288.3555603,-0.006903868,-0.007882883,-0.030821918,-0.028720627,-0.009389671,-0.002689618,-0.006903868,1.0277803754976413,1.1671038391899788
2020-05-22,1,1,0,288.9031982,0.001899176,-0.096481271,-0.077738516,-0.077956989,-0.120063191,-0.055016181,0.001899176,1.0297323113200574,1.1693203747908762
2020-05-26,1,1,0,292.4625854,0.012320345,-0.032663317,-0.057471264,-0.055393586,-0.048473968,-0.017123288,0.012320345,1.042418968653168,1.1837268052238292
2020-05-27,1,1,0,296.8141785,0.014879145,-0.045454545,-0.044715447,-0.040123457,-0.058490566,-0.032520325,0.014879145,1.057929271638509,1.2013396479991414
2020-05-28,0,1,1,296.266571,-0.001844951,0.039455782,0.012765957,0.006430868,0.062124248,0.009003601,-0.001844951,1.0559774439708702,1.1991232352142256
2020-05-29,1,1,0,297.5867004,0.004455884,-0.007853403,-0.008403361,-0.009584665,-0.011320755,-0.00594884,0.004455884,1.060682756967821,1.2044663892520449
2020-06-01,1,0,-1,298.7894897,0.004041811,-0.035620053,-0.008474576,-0.009677419,-0.045801527,-0.026929982,0.0,1.060682756967821,1.209334614753254
2020-06-02,1,1,0,301.2634583,0.008279972,0.02872777,0.008547009,0.009771987,0.042,0.014145141,0.008279972,1.0694651804963973,1.2193478715020416
2020-06-03,1,0,-1,305.2727661,0.013308311,0.050531915,0.021186441,0.019354839,0.069097889,0.020012129,0.0,1.0694651804963973,1.2355753321931788
2020-06-04,0,1,1,304.4709167,-0.002626665,-0.006329114,-0.008298755,-0.006329114,-0.007181329,-0.006539834,-0.002626665,1.0666560537380687,1.2323298897132438
2020-06-05,1,1,0,312.2743835,0.025629597,0.002547771,-0.012552301,-0.00955414,0.0,0.007181329,0.025629597,1.0939940185329857,1.2639140081576485
2020-06-08,1,0,-1,316.0489807,0.012087438,0.020330368,0.0,0.0,0.023508137,0.009506833,0.0,1.0939940185329857,1.2791914903685857
2020-06-09,0,1,1,313.6923218,-0.007456626,-0.00249066,-0.008474576,-0.003215434,-0.005300353,0.000588582,-0.007456626,1.0858365142905482,1.2696530378425246
2020-06-10,0,1,1,311.9418945,-0.005580077,0.001248439,0.0,-0.003225806,0.0,0.003529412,-0.005580077,1.0797774629313954,1.2625682761280794
2020-06-11,0,0,0,293.9587402,-0.057649051,-0.018703242,-0.012820513,-0.009708738,-0.023090586,-0.007620164,-0.0,1.0797774629313954,1.1897824131865897
2020-06-12,1,1,0,297.4791565,0.011975886,-0.030495553,-0.060606061,-0.078431373,-0.02,0.050797401,0.011975886,1.0927087547328311,1.2040311117317173
2020-06-15,1,1,0,300.2563171,0.009335648,0.009174312,0.004608295,0.003546099,0.014842301,0.006183249,0.009335648,1.102909899033535,1.2152715223718933
2020-06-16,1,1,0,306.035553,0.019247675,0.011688312,0.009174312,0.007067138,0.014625229,0.006145251,0.019247675,1.1241383503244153,1.2386626736712627
2020-06-17,0,1,1,304.7643127,-0.004153897,-0.024390244,-0.009090909,-0.007017544,-0.032432432,-0.010549695,-0.004153897,1.1194687954034177,1.2335173965070876
2020-06-18,1,0,-1,304.8816528,0.000385019,0.0,0.0,0.0,0.0,0.003928171,0.0,1.1194687954034177,1.2339923241415736
2020-06-19,0,1,1,303.1392517,-0.005715008,0.0,0.013761468,0.010600707,0.0,-0.000558971,-0.005715008,1.1130710222819369,1.226940048137166
2020-06-22,1,0,-1,305.0839844,0.006415311,-0.010526316,0.004524887,0.003496503,-0.013035382,-0.001118568,0.0,1.1130710222819369,1.234811250124321
2020-06-23,1,1,0,306.4884644,0.004603585,-0.001329787,0.004504505,0.003484321,-0.003773585,0.002799552,0.004603585,1.1181951393440486,1.2404958086732243
2020-06-24,0,0,0,298.6703796,-0.025508578,-0.011984021,-0.004484305,-0.003472222,-0.013257576,-0.013958682,-0.0,1.1181951393440486,1.2088525245790103
2020-06-25,1,0,-1,301.8722229,0.010720324,0.025606469,-0.004504505,-0.003484321,0.038387716,0.007361268,0.0,1.1181951393440486,1.2218118153107151
2020-06-26,0,0,0,294.7023621,-0.02375131,0.021024967,0.0,0.003496503,0.033271719,0.003372681,-0.0,1.1181951393440486,1.1927921841236075
2020-06-29,1,1,0,299.0337524,0.014697508,0.001287001,-0.004524887,-0.006968641,0.001788909,0.001120448,0.014697508,1.134629821350119,1.2103232567921018
2020-06-30,1,1,0,302.8642578,0.012809609,-0.047557841,-0.036363636,-0.031578947,-0.067857143,-0.018466704,0.012809609,1.1491639857213538,1.2258270244752154
2020-07-01,1,1,0,304.9857483,0.007004757,-0.008097166,-0.028301887,-0.02173913,-0.007662835,-0.003990878,0.007004757,1.1572136001944835,1.2344136449056973
2020-07-02,1,1,0,306.6652832,0.005506929,-0.02585034,-0.024271845,-0.025925926,-0.036679537,-0.014882656,0.005506929,1.163586293328589,1.2412114732048243
2020-07-06,1,1,0,311.3993835,0.015437353,-0.011173184,-0.014925373,-0.015209125,-0.014028056,-0.003486345,0.015437353,1.181548985684664,1.2603724928643372
2020-07-07,0,1,1,308.1876221,-0.010313962,-0.002824859,-0.005050505,-0.007722008,-0.00203252,-0.001749271,-0.010313962,1.1693625343451737,1.247373058867089
2020-07-08,1,1,0,310.5448608,0.007648713,-0.043909348,-0.025380711,-0.019455253,-0.059063136,-0.016939252,0.007648713,1.1783066527633326,1.2569138573982956
2020-07-09,0,0,0,308.7769775,-0.005692844,-0.007407407,-0.010416667,-0.015873016,0.0,-0.011289364,-0.0,1.1783066527633326,1.2497584428866888
2020-07-10,1,1,0,311.9297485,0.010210512,-0.014925373,-0.015789474,-0.012096774,-0.017316017,-0.015024038,0.010210512,1.1903377669810524,1.2625191164648846
2020-07-13,0,1,1,309.2287598,-0.008658965,0.016666667,-0.010695187,-0.012244898,0.022026432,0.004881025,-0.008658965,1.1800306739185853,1.2515870076235842
2020-07-14,1,0,-1,313.2360535,0.012958994,-0.041728763,0.0,-0.004132231,-0.010775862,-0.092896175,0.0,1.1800306739185853,1.2678063161458561
2020-07-15,1,0,-1,316.1138306,0.009187247,-0.038880249,-0.021621622,-0.020746888,-0.043572985,-0.034136546,0.0,1.1800306739185853,1.2794539659204482
2020-07-16,0,1,1,315.0727234,-0.003293457,-0.061488673,-0.038674033,-0.038135593,-0.070615034,-0.047124047,-0.003293457,1.1761442936353534,1.2752401393002097
2020-07-17,1,1,0,315.9861145,0.002898985,0.005172414,-0.022988506,-0.026431718,0.004901961,-0.002909091,0.002898985,1.179553918300438,1.278937041335439
2020-07-20,1,1,0,318.5398254,0.008081719,-0.056603774,-0.058823529,-0.058823529,-0.068292683,-0.03646973,0.008081719,1.1890867416134911,1.2892730511222035
2020-07-21,1,1,0,319.2175598,0.002127628,0.001818182,-0.025,-0.024038462,0.0,-0.003785011,0.002127628,1.1916166758593767,1.2920161445654166
2020-07-22,1,1,0,321.0345154,0.005691904,0.043557169,0.019230769,0.014778325,0.062827225,0.009878419,0.005691904,1.1983992435831674,1.2993701764267331
2020-07-23,0,1,1,317.20401,-0.011931756,0.029565217,0.012578616,0.009708738,0.041871921,0.010534236,-0.011931756,1.1841002362181485,1.2838664085279325
2020-07-24,0,1,1,315.1611023,-0.006440359,0.081081081,0.055900621,0.048076923,0.101654846,0.046909903,-0.006440359,1.1764742056049189,1.275597847948972
2020-07-27,1,0,-1,317.4593811,0.007292394,-0.01875,-0.005882353,0.0,-0.025751073,-0.007112376,0.0,1.1764742056049189,1.284900010041768
2020-07-28,0,1,1,315.4459229,-0.006342412,-0.00477707,0.00591716,0.0,-0.00660793,0.00286533,-0.006342412,1.1690125214855998,1.2767506447992791
2020-07-29,1,1,0,319.325531,0.012298806,-0.0752,-0.070588235,-0.064220183,-0.099778271,-0.033571429,0.012298806,1.183389979698922,1.2924531532900403
2020-07-30,0,0,0,318.1862183,-0.003567872,0.012110727,-0.006329114,-0.004901961,0.017241379,-0.000739098,-0.0,1.183389979698922,1.2878418458731051
2020-07-31,1,0,-1,320.700531,0.007902016,0.027350427,0.006369427,0.004926108,0.033898305,0.012573964,0.0,1.183389979698922,1.298018392744664
2020-08-03,1,0,-1,322.9301758,0.00695242,0.001663894,-0.006329114,-0.004901961,-0.00234192,-0.002191381,0.0,1.183389979698922,1.30704276177875
2020-08-04,1,1,0,324.1774597,0.003862395,0.00166113,0.0,0.0,0.002347418,0.001464129,0.003862395,1.1879606992395613,1.3120910772066303
2020-08-05,1,1,0,326.1909485,0.00621107,-0.001658375,-0.006369427,-0.004926108,-0.007025761,0.002923977,0.00621107,1.1953392062997872,1.3202405667335362
2020-08-06,1,1,0,328.3713684,0.006684489,0.034883721,0.025641026,0.01980198,0.044811321,0.028425656,0.006684489,1.2033294380755668,1.32906570027922
2020-08-07,1,0,-1,328.6071472,0.000718025,0.011235955,0.00625,0.004854369,0.013544018,0.008504607,0.0,1.2033294380755668,1.3300200026786633
2020-08-10,1,1,0,329.5892639,0.002988726,0.017460317,0.00621118,0.009661836,0.020044543,0.011243851,0.002988726,1.2069258600537087,1.3339950680411892
2020-08-11,0,0,0,326.8686523,-0.008254552,0.017160686,0.0,0.0,0.019650655,0.008339124,-0.0,1.2069258600537087,1.3229835363842997
2020-08-12,1,0,-1,331.4259644,0.013942335,-0.012269939,-0.012345679,-0.009569378,0.004282655,-0.021364576,0.0,1.2069258600537087,1.3414290160480544
2020-08-13,0,0,0,330.8268127,-0.0018078,-0.017080745,-0.0125,-0.014492754,-0.021321962,-0.007042254,-0.0,1.2069258600537087,1.3390039806728427
2020-08-14,1,1,0,330.8366699,2.98e-05,-0.025276461,-0.025316456,-0.014705882,-0.030501089,-0.011347518,2.98e-05,1.2069618264443385,1.3390438829914668
2020-08-17,1,1,0,331.8875732,0.003176502,-0.022690438,-0.019480519,-0.019900498,-0.026966292,-0.010043042,0.003176502,1.2107957430999627,1.343297358563877
2020-08-18,1,1,0,332.6046143,0.002160494,0.001658375,0.0,0.0,0.002309469,-0.000724638,0.002160494,1.2134116600381557,1.34619954444727
2020-08-19,0,1,1,331.2197266,-0.004163766,0.003311258,0.0,0.0,0.002304147,0.002900653,-0.004163766,1.2083592978240854,1.340594284554885
2020-08-20,1,1,0,332.2510071,0.003113584,0.01320132,0.006622517,0.005076142,0.016091954,0.003615329,0.003113584,1.2121216260000418,1.3447683374697668
2020-08-21,1,1,0,333.4296265,0.003547376,0.0,0.0,0.0,0.0,0.0,0.003547376,1.2164214771651953,1.3495387363956668
2020-08-24,1,0,-1,336.8083496,0.010133242,-0.021172638,-0.013157895,-0.01010101,-0.027149321,-0.0129683,0.0,1.2164214771651953,1.3632139389999383
2020-08-25,1,0,-1,337.986908,0.003499196,0.003327787,0.0,0.0,0.011627907,-0.003649635,0.0,1.2164214771651953,1.367984091762431
2020-08-26,1,1,0,341.3754272,0.010025593,-0.036484245,-0.013333333,-0.010204082,-0.050574713,-0.017582418,0.010025593,1.2286168238117123,1.3816989434969158
2020-08-27,1,1,0,342.1218262,0.002186446,-0.008605852,-0.006756757,-0.005154639,-0.00968523,-0.002982849,0.002186446,1.2313031281516682,1.384719953625129
2020-08-28,1,1,0,344.3317871,0.006459573,-0.003472222,-0.006802721,-0.010362694,-0.004889976,0.001495886,0.006459573,1.2392568205930925,1.3936646532501271
2020-08-31,0,1,1,343.0844116,-0.003622598,-0.034843206,-0.01369863,-0.015706806,-0.051597052,-0.008961912,-0.003622598,1.2347674913133255,1.3886159664645925
2020-09-01,1,0,-1,346.3157654,0.009418539,-0.037906137,-0.020833333,-0.015957447,-0.046632124,-0.024868124,0.0,1.2347674913133255,1.4016947001007618
2020-09-02,1,1,0,351.3249512,0.014464215,-0.009380863,-0.014184397,-0.010810811,-0.013586957,-0.007727975,0.014464215,1.2526274337826921,1.4219691136073798
2020-09-03,0,1,1,339.2342834,-0.034414487,-0.003787879,0.0,-0.005464481,-0.002754821,-0.002336449,-0.034414487,1.2095189032469342,1.373032776032737
2020-09-04,0,0,0,336.4645691,-0.008164606,0.005703422,0.0,0.005494505,0.005524862,0.005464481,-0.0,1.2095189032469342,1.3618225043913434
2020-09-08,0,0,0,327.2713318,-0.027323047,-0.009451796,0.0,0.0,-0.010989011,-0.001552795,-0.0,1.2095189032469342,1.3246133640982012
2020-09-09,1,0,-1,333.7341003,0.019747432,0.005725191,0.007194245,0.005464481,0.013888889,0.000777605,0.0,1.2095189032469342,1.3507710764320215
2020-09-10,0,1,1,327.9392395,-0.017363706,-0.022770398,0.0,-0.005434783,-0.035616438,-0.009324009,-0.017363706,1.188517172609512,1.3273166845875524
2020-09-11,1,1,0,328.1062012,0.000509124,-0.001941748,0.007142857,0.005464481,0.0,-0.007058824,0.000509124,1.1891222752264996,1.3279924533672762
