Date,EquityPriceReturns
1/28/2020,0.010479164
1/29/2020,-0.000826059
1/30/2020,0.003245458
1/31/2020,-0.01815794
2/3/2020,0.007428488
2/4/2020,0.015241369
2/5/2020,0.011547996
2/6/2020,0.00336484
2/7/2020,-0.005329747
2/10/2020,0.007465473
2/11/2020,0.001732878
2/12/2020,0.006442739
2/13/2020,-0.001066823
2/14/2020,0.001602176
2/18/2020,-0.00257716
2/19/2020,0.004781314
2/20/2020,-0.004108166
2/21/2020,-0.010298342
2/24/2020,-0.033165346
2/25/2020,-0.030302201
2/26/2020,-0.003678133
2/27/2020,-0.044911842
2/28/2020,-0.004201373
3/2/2020,0.043306427
3/3/2020,-0.028632476
3/4/2020,0.042033202
3/5/2020,-0.033241812
3/6/2020,-0.016531183
3/9/2020,-0.078094532
3/10/2020,0.051745019
3/11/2020,-0.048748391
3/12/2020,-0.095677249
3/13/2020,0.085486263
3/16/2020,-0.109423633
3/17/2020,0.053991964
3/18/2020,-0.05063279
3/19/2020,0.002124884
3/20/2020,-0.043094231
3/23/2020,-0.02556812
3/24/2020,0.090603233
3/25/2020,0.014970188
3/26/2020,0.058389737
3/27/2020,-0.029785615
3/30/2020,0.032475639
3/31/2020,-0.014905333
4/1/2020,-0.045004776
4/2/2020,0.02307534
4/3/2020,-0.014454199
4/6/2020,0.06716615
4/7/2020,0.001019453
4/8/2020,0.033568374
4/9/2020,0.015217514
4/13/2020,-0.009130213
4/14/2020,0.029492915
4/15/2020,-0.021248193
4/16/2020,0.004824466
4/17/2020,0.02701528
4/20/2020,-0.017617801
4/21/2020,-0.030363455
4/22/2020,0.022194725
4/23/2020,-7.18E-05
4/24/2020,0.013938632
4/27/2020,0.014418559
4/28/2020,-0.00459853
4/29/2020,0.026178503
4/30/2020,-0.00931059
5/1/2020,-0.026473469
5/4/2020,0.002758172
5/5/2020,0.009239383
5/6/2020,-0.00677878
5/7/2020,0.012066795
5/8/2020,0.016546207
5/11/2020,0.000205215
5/12/2020,-0.01993156
5/13/2020,-0.017685847
5/14/2020,0.011967345
5/15/2020,0.004596831
5/18/2020,0.030459711
5/19/2020,-0.010271267
5/20/2020,0.016988027
5/21/2020,-0.006903868
5/22/2020,0.001899176
5/26/2020,0.012320345
5/27/2020,0.014879145
5/28/2020,-0.001844951
5/29/2020,0.004455884
6/1/2020,0.004041811
6/2/2020,0.008279972
6/3/2020,0.013308311
6/4/2020,-0.002626665
6/5/2020,0.025629597
6/8/2020,0.012087438
6/9/2020,-0.007456626
6/10/2020,-0.005580077
6/11/2020,-0.057649051
6/12/2020,0.011975886
6/15/2020,0.009335648
6/16/2020,0.019247675
6/17/2020,-0.004153897
6/18/2020,0.000385019
6/19/2020,-0.005715008
6/22/2020,0.006415311
6/23/2020,0.004603585
6/24/2020,-0.025508578
6/25/2020,0.010720324
6/26/2020,-0.02375131
6/29/2020,0.014697508
6/30/2020,0.012809609
7/1/2020,0.007004757
7/2/2020,0.005506929
7/6/2020,0.015437353
7/7/2020,-0.010313962
7/8/2020,0.007648713
7/9/2020,-0.005692844
7/10/2020,0.010210512
7/13/2020,-0.008658965
7/14/2020,0.012958994
7/15/2020,0.009187247
7/16/2020,-0.003293457
7/17/2020,0.002898985
7/20/2020,0.008081719
7/21/2020,0.002127628
7/22/2020,0.005691904
7/23/2020,-0.011931756
7/24/2020,-0.006440359
7/27/2020,0.007292394
7/28/2020,-0.006342412
7/29/2020,0.012298806
7/30/2020,-0.003567872
7/31/2020,0.007902016
8/3/2020,0.00695242
8/4/2020,0.003862395
8/5/2020,0.00621107
8/6/2020,0.006684489
8/7/2020,0.000718025
8/10/2020,0.002988726
8/11/2020,-0.008254552
8/12/2020,0.013942335
8/13/2020,-0.0018078
8/14/2020,2.98E-05
8/17/2020,0.003176502
8/18/2020,0.002160494
8/19/2020,-0.004163766
8/20/2020,0.003113584
8/21/2020,0.003547376
8/24/2020,0.010133242
8/25/2020,0.003499196
8/26/2020,0.010025593
8/27/2020,0.002186446
8/28/2020,0.006459573
8/31/2020,-0.003622598
9/1/2020,0.009418539
9/2/2020,0.014464215
9/3/2020,-0.034414487
9/4/2020,-0.008164606
9/8/2020,-0.027323047
9/9/2020,0.019747432
9/10/2020,-0.017363706
9/11/2020,0.000509124
9/14/2020,0.013171234
9/15/2020,0.005052422
9/16/2020,-0.003968659
9/17/2020,-0.008795204
9/18/2020,-0.0115127
9/21/2020,-0.011129575
9/22/2020,0.010184449
9/23/2020,-0.023191016
9/24/2020,0.002665411
9/25/2020,0.016167014
9/28/2020,0.016609279
9/29/2020,-0.00544588
9/30/2020,0.007581882
10/1/2020,0.006419873
10/2/2020,-0.009494328
10/5/2020,0.017733054
10/6/2020,-0.014215923
10/7/2020,0.017406644
10/8/2020,0.008862567
10/9/2020,0.008930096
10/12/2020,0.016087596
10/13/2020,-0.006526163
10/14/2020,-0.006283362
10/15/2020,-0.001235835
10/16/2020,-0.000604255
10/19/2020,-0.015203547
10/20/2020,0.00400577
10/21/2020,-0.001892916
10/22/2020,0.005485358
10/23/2020,0.003395142
10/26/2020,-0.018479964
10/27/2020,-0.003447361
10/28/2020,-0.034179007
10/29/2020,0.010163514
10/30/2020,-0.01042477
11/2/2020,0.011208338
11/3/2020,0.017655989
11/4/2020,0.022349167
11/5/2020,0.019502742
11/6/2020,-0.000228324
11/9/2020,0.012565647
11/10/2020,-0.001466636
11/11/2020,0.007428739
11/12/2020,-0.009701071
11/13/2020,0.013844483
11/16/2020,0.012482693
11/17/2020,-0.005378271
11/18/2020,-0.012034858
11/19/2020,0.004210151
11/20/2020,-0.006847834
11/23/2020,0.005994401
11/24/2020,0.016113877
11/25/2020,-0.00154192
11/27/2020,0.002785067
11/30/2020,-0.004427206
12/1/2020,0.010937433
12/2/2020,0.002103806
12/3/2020,-0.000272696
12/4/2020,0.008617674
12/7/2020,-0.002054992
12/8/2020,0.002926212
12/9/2020,-0.008968887
12/10/2020,-0.000327064
12/11/2020,-0.001172566
12/14/2020,-0.004477202
12/15/2020,0.013519339
12/16/2020,0.001569437
12/17/2020,0.00559198
12/18/2020,-0.003992892
12/21/2020,-0.003575513
12/22/2020,-0.001685395
12/23/2020,0.000898622
12/24/2020,0.00389039
12/28/2020,0.008590846
12/29/2020,-0.001907821
12/30/2020,0.001426819
12/31/2020,0.005080818
1/4/2021,-0.013613964
1/5/2021,0.006887353
1/6/2021,0.005978489
1/7/2021,0.014857481
1/8/2021,0.005697688
1/11/2021,-0.00674073
1/12/2021,0.00021117
1/13/2021,0.002693043
1/14/2021,-0.003502077
1/15/2021,-0.007292668
1/19/2021,0.007851997
1/20/2021,0.013838724
1/21/2021,0.000911663
1/22/2021,-0.003539473
1/25/2021,0.003943847
1/26/2021,-0.001560888
1/27/2021,-0.024440506
1/28/2021,0.008600213
1/29/2021,-0.020019575
2/1/2021,0.01664546
2/2/2021,0.014140287
2/3/2021,0.000786253
2/4/2021,0.011365684
2/5/2021,0.003935898
2/8/2021,0.007221927
2/9/2021,-0.000665784
2/10/2021,-0.00043565
2/11/2021,0.001615065
2/12/2021,0.004939758
2/16/2021,-0.000865996
2/17/2021,0.000229451
2/18/2021,-0.004255935
2/19/2021,-0.001766058
2/22/2021,-0.007691662
2/23/2021,0.001214315
2/24/2021,0.011019363
2/25/2021,-0.024095748
2/26/2021,-0.005152649
3/1/2021,0.02424018
3/2/2021,-0.00780322
3/3/2021,-0.013245729
3/4/2021,-0.012374758
3/5/2021,0.018396651
3/8/2021,-0.00497879
3/9/2021,0.014277516
3/10/2021,0.006224508
3/11/2021,0.010139147
3/12/2021,0.001346878
3/15/2021,0.005963494
3/16/2021,-0.001261299
3/17/2021,0.003409924
3/18/2021,-0.014549645
3/19/2021,-0.00185032
3/22/2021,0.007984864
3/23/2021,-0.007870756
3/24/2021,-0.005083476
3/25/2021,0.005625602
3/26/2021,0.01611496
3/29/2021,-0.000505047
3/30/2021,-0.002653091
3/31/2021,0.004053408
4/1/2021,0.010799059
4/5/2021,0.014353123
4/6/2021,-0.000590561
4/7/2021,0.001157239
4/8/2021,0.004746819
4/9/2021,0.007270159
4/12/2021,0.000364564
4/13/2021,0.002963654
4/14/2021,-0.003415042
4/15/2021,0.010742401
4/16/2021,0.003342463
4/19/2021,-0.004913112
4/20/2021,-0.007321537
4/21/2021,0.009462063
4/22/2021,-0.009133078
4/23/2021,0.010842402
4/26/2021,0.002087599
4/27/2021,-0.00021543
4/28/2021,-0.000287425
4/29/2021,0.006372769
4/30/2021,-0.006570498
5/3/2021,0.002156784
5/4/2021,-0.006169395
5/5/2021,0.000312905
5/6/2021,0.007985514
5/7/2021,0.007277993
5/10/2021,-0.009902353
5/11/2021,-0.008924724
5/12/2021,-0.021245244
5/13/2021,0.012012467
5/14/2021,0.015355358
5/17/2021,-0.00254451
5/18/2021,-0.008615673
5/19/2021,-0.002621786
5/20/2021,0.010757978
5/21/2021,-0.000818701
5/24/2021,0.010194211
5/25/2021,-0.002218753
5/26/2021,0.001984567
5/27/2021,0.000524935
5/28/2021,0.001788838
6/1/2021,-0.000880866
6/2/2021,0.001572626
6/3/2021,-0.003711393
6/4/2021,0.009145852
6/7/2021,-0.000970162
6/8/2021,0.000213166
6/9/2021,-0.001491988
6/10/2021,0.004648375
6/11/2021,0.001652551
6/14/2021,0.002239001
6/15/2021,-0.00183422
6/16/2021,-0.005583394
6/17/2021,-0.000331597
6/18/2021,-0.01349038
6/21/2021,0.014315913
6/22/2021,0.005346229
6/23/2021,-0.001205338
6/24/2021,0.005915731
6/25/2021,0.003552057
6/28/2021,0.00201593
6/29/2021,0.00053808
6/30/2021,0.000841725
7/1/2021,0.005536596
7/2/2021,0.007643488
7/6/2021,-0.001821448
7/7/2021,0.003534063
7/8/2021,-0.008148026
7/9/2021,0.010674804
7/12/2021,0.003581937
7/13/2021,-0.003408959
7/14/2021,0.001492216
7/15/2021,-0.003415523
7/16/2021,-0.007843655
7/19/2021,-0.014767891
7/20/2021,0.014330435
7/21/2021,0.008096312
7/22/2021,0.002094074
7/23/2021,0.010288053
7/26/2021,0.002454851
7/27/2021,-0.004557592
7/28/2021,-0.000410055
7/29/2021,0.00414737
7/30/2021,-0.004856422
8/2/2021,-0.002098063
8/3/2021,0.008135501
8/4/2021,-0.004918928
8/5/2021,0.006332853
8/6/2021,0.001652463
8/9/2021,-0.000813591
8/10/2021,0.001243989
8/11/2021,0.002484886
8/12/2021,0.002996962
8/13/2021,0.001819822
8/16/2021,0.002354646
8/17/2021,-0.006555206
8/18/2021,-0.010945034
8/19/2021,0.001548334
8/20/2021,0.007957095
8/23/2021,0.008796526
8/24/2021,0.001587376
8/25/2021,0.002098385
8/26/2021,-0.005903195
8/27/2021,0.00894099
8/30/2021,0.004397526
8/31/2021,-0.001481516
9/1/2021,0.000531409
9/2/2021,0.003076646
9/3/2021,-0.000242726
9/7/2021,-0.003575552
9/8/2021,-0.001218212
9/9/2021,-0.004280214
9/10/2021,-0.007884587
9/13/2021,0.002559252
9/14/2021,-0.005396522
9/15/2021,0.008352654
9/16/2021,-0.001585247
9/17/2021,-0.009741084
9/20/2021,-0.016674186
9/21/2021,-0.000944622
9/22/2021,0.009754815
9/23/2021,0.012150019
9/24/2021,0.001647211
9/27/2021,-0.002860916
9/28/2021,-0.020151846
9/29/2021,0.001683139
9/30/2021,-0.012222344
10/1/2021,0.011884176
10/4/2021,-0.012896038
10/5/2021,0.010404982
10/6/2021,0.004156056
10/7/2021,0.008645688
10/8/2021,-0.001823778
10/11/2021,-0.007239718
10/12/2021,-0.002461541
10/13/2021,0.003597615
