RunDate,PeriodEndDate,FeatureLag,n_estimators,max_depth,max_features,random_state,verbose,Annual Return,Annual Volatility,Sharpe Ratio,Calmar Ratio,Max Drawdown,Sortino Ratio,Alpha,Beta
10/22/2021,10/4/2021,67,500,5000,auto,0,0,0.118535056,0.190203987,0.6849835,0.347268585,-0.341335384,0.934801851,-0.025457135,0.699940928
10/22/2021,10/4/2021,68,500,5000,auto,0,0,0.101392797,0.168810136,0.657226254,0.473594094,-0.21409219,0.889804412,-0.011869839,0.551115046
10/22/2021,10/4/2021,69,500,5000,auto,0,0,-0.049144925,0.174841264,-0.198702286,-0.126025531,-0.389960068,-0.239244153,-0.153803764,0.592914009
10/22/2021,10/4/2021,70,500,5000,auto,0,0,0.295676901,0.152379112,1.776352553,3.110271735,-0.095064652,2.864131593,0.185419967,0.450825154
10/22/2021,10/4/2021,71,500,5000,auto,0,0,0.134830226,0.178214737,0.800013219,0.468475347,-0.287806448,1.074754715,0.005587846,0.614415987
10/22/2021,10/4/2021,72,500,5000,auto,0,0,0.110092412,0.185083512,0.658303817,0.307072985,-0.35852197,0.868589179,-0.025593637,0.662693692
10/22/2021,10/4/2021,73,500,5000,auto,0,0,0.219438909,0.172460709,1.235950298,2.258241172,-0.097172486,2.017777043,0.088382291,0.576046354
10/22/2021,10/4/2021,74,500,5000,auto,0,0,0.120547224,0.188203726,0.699738698,0.519061457,-0.232240753,0.972074248,-0.020889464,0.685281396
10/22/2021,10/4/2021,75,500,5000,auto,0,0,0.064519134,0.180398117,0.437201362,0.281055551,-0.229560078,0.607859679,-0.0596687,0.629592403
10/22/2021,10/4/2021,76,500,5000,auto,0,0,0.065841459,0.181989695,0.441530368,0.219449764,-0.300029754,0.615816416,-0.060614636,0.640758902
10/22/2021,10/4/2021,77,500,5000,auto,0,0,0.269155419,0.188999874,1.3566895,1.256617034,-0.21419049,1.987703412,0.107316395,0.692684858
10/22/2021,10/4/2021,78,500,5000,auto,0,0,0.219462049,0.165145814,1.284823728,0.777995699,-0.282086456,1.839462774,0.098989073,0.528188345
10/22/2021,10/4/2021,79,500,5000,auto,0,0,0.061437359,0.170234346,0.436310479,0.219323415,-0.280122207,0.585634573,-0.049461642,0.560576332
10/22/2021,10/4/2021,80,500,5000,auto,0,0,0.197490559,0.179152419,1.096029249,1.247492281,-0.158310045,1.5972377,0.059495948,0.621387938
10/22/2021,10/4/2021,81,500,5000,auto,0,0,0.023730931,0.18579318,0.219627688,0.08663563,-0.273916534,0.297463718,-0.102556843,0.66816907
10/22/2021,10/4/2021,82,500,5000,auto,0,0,0.108220285,0.193922633,0.628027075,0.292810376,-0.3695917,0.833308782,-0.039645608,0.727594998
10/22/2021,10/4/2021,83,500,5000,auto,0,0,0.102682514,0.186912349,0.617020252,0.34244628,-0.299849991,0.849299468,-0.034759253,0.675866469
10/22/2021,10/4/2021,84,500,5000,auto,0,0,0.001395482,0.181367476,0.09966628,0.004431648,-0.314890206,0.129017001,-0.116608217,0.636976036
