,RunDate,PeriodEndDate,FeatureLag,EquityDays,EquityDaysPositive,EquityDaysNegative,StrategyDaysInEquity,StrategyDaysInCash,StrategyCapturePositive,StrategyCaptureNegative,EquityDays>=1%,EquityDays<=-1%,StrategyCaptureExtremePositive,StrategyCaptureExtremeNegative
28,2021-10-22,2021-10-04,29,705,406,299,414,291,232,117,174,79,65,46
29,2021-10-22,2021-10-04,30,705,406,299,440,265,264,123,142,79,70,47
30,2021-10-22,2021-10-04,31,705,406,299,407,298,231,123,175,79,63,38
31,2021-10-22,2021-10-04,32,705,406,299,445,260,254,108,152,79,68,45
32,2021-10-22,2021-10-04,33,705,406,299,444,261,258,113,148,79,69,42
33,2021-10-22,2021-10-04,34,705,406,299,467,238,263,95,143,79,69,55
34,2021-10-22,2021-10-04,35,705,406,299,437,268,237,99,169,79,65,51
35,2021-10-22,2021-10-04,36,705,406,299,399,306,232,132,174,79,66,37
36,2021-10-22,2021-10-04,37,705,406,299,392,313,220,127,186,79,59,44
37,2021-10-22,2021-10-04,38,705,406,299,401,304,244,142,162,79,63,41
38,2021-10-22,2021-10-04,39,705,406,299,452,253,261,108,145,79,71,49
39,2021-10-22,2021-10-04,40,705,406,299,464,241,257,92,149,79,67,55
40,2021-10-22,2021-10-04,41,705,406,299,444,261,259,114,147,79,77,46
41,2021-10-22,2021-10-04,42,705,406,299,407,298,232,124,174,79,64,45
42,2021-10-22,2021-10-04,43,705,406,299,391,314,224,132,182,79,63,41
43,2021-10-22,2021-10-04,44,705,406,299,419,286,245,125,161,79,74,49
44,2021-10-22,2021-10-04,45,705,406,299,445,260,260,114,146,79,74,50
45,2021-10-22,2021-10-04,46,705,406,299,436,269,254,117,152,79,79,50
46,2021-10-22,2021-10-04,47,705,406,299,414,291,239,124,167,79,70,45
47,2021-10-22,2021-10-04,48,705,406,299,435,270,256,120,150,79,75,54
48,2021-10-22,2021-10-04,49,705,406,299,423,282,245,121,161,79,63,46
49,2021-10-22,2021-10-04,50,705,406,299,443,262,257,113,149,79,76,50
50,2021-10-22,2021-10-04,51,705,406,299,445,260,248,102,158,79,73,52
51,2021-10-22,2021-10-04,52,705,406,299,410,295,223,112,183,79,64,49
52,2021-10-22,2021-10-04,53,705,406,299,439,266,249,109,157,79,66,51
53,2021-10-22,2021-10-04,54,705,406,299,424,281,244,119,162,79,71,47
54,2021-10-22,2021-10-04,55,705,406,299,420,285,229,108,177,79,59,52
55,2021-10-22,2021-10-04,56,705,406,299,382,323,215,132,191,79,55,41
56,2021-10-22,2021-10-04,57,705,406,299,448,257,268,119,138,79,72,47
57,2021-10-22,2021-10-04,58,705,406,299,436,269,241,104,165,79,64,51
58,2021-10-22,2021-10-04,59,705,406,299,424,281,237,112,169,79,63,55
59,2021-10-22,2021-10-04,60,705,406,299,432,273,250,117,156,79,70,49
60,2021-10-22,2021-10-04,61,705,406,299,425,280,245,119,161,79,63,46
61,2021-10-22,2021-10-04,62,705,406,299,428,277,233,104,173,79,65,51
62,2021-10-22,2021-10-04,63,705,406,299,416,289,244,127,162,79,74,47
63,2021-10-22,2021-10-04,64,705,406,299,405,300,234,128,172,79,74,46
64,2021-10-22,2021-10-04,65,705,406,299,459,246,277,117,129,79,77,50
65,2021-10-22,2021-10-04,66,705,406,299,420,285,242,121,164,79,67,40
66,2021-10-22,2021-10-04,67,705,406,299,429,276,249,119,157,79,63,45
67,2021-10-22,2021-10-04,68,705,406,299,434,271,251,116,155,79,72,48
68,2021-10-22,2021-10-04,69,705,406,299,446,259,245,98,161,79,64,53
69,2021-10-22,2021-10-04,70,705,406,299,433,272,257,123,149,79,74,40
70,2021-10-22,2021-10-04,71,705,406,299,396,309,240,143,166,79,66,43
71,2021-10-22,2021-10-04,72,705,406,299,414,291,238,123,168,79,67,40
72,2021-10-22,2021-10-04,73,705,406,299,415,290,237,121,169,79,66,49
73,2021-10-22,2021-10-04,74,705,406,299,413,292,230,116,176,79,65,47
74,2021-10-22,2021-10-04,75,705,406,299,416,289,232,115,174,79,62,49
75,2021-10-22,2021-10-04,76,705,406,299,444,261,251,106,155,79,67,55
76,2021-10-22,2021-10-04,77,705,406,299,404,301,240,135,166,79,66,42
77,2021-10-22,2021-10-04,78,705,406,299,419,286,248,128,158,79,70,43
78,2021-10-22,2021-10-04,79,705,406,299,362,343,216,153,190,79,53,44
79,2021-10-22,2021-10-04,80,705,406,299,427,278,249,121,157,79,76,44
80,2021-10-22,2021-10-04,81,705,406,299,432,273,247,114,159,79,69,53
81,2021-10-22,2021-10-04,82,705,406,299,471,234,277,105,129,79,77,53
82,2021-10-22,2021-10-04,83,705,406,299,426,279,243,116,163,79,71,49
83,2021-10-22,2021-10-04,84,705,406,299,424,281,232,107,174,79,64,51
84,2021-10-22,2021-10-04,85,705,406,299,414,291,227,112,179,79,66,52
85,2021-10-22,2021-10-04,86,705,406,299,442,263,259,116,147,79,75,47
86,2021-10-22,2021-10-04,87,705,406,299,422,283,252,129,154,79,72,46
87,2021-10-22,2021-10-04,88,705,406,299,417,288,246,128,160,79,69,48
88,2021-10-22,2021-10-04,89,705,406,299,462,243,261,98,145,79,75,54
89,2021-10-22,2021-10-04,90,705,406,299,474,231,276,101,130,79,76,48
