,realtime_start,realtime_end,date,value
3211,2021-10-19,2021-10-19,1974-04-24,8.07
3212,2021-10-19,2021-10-19,1974-04-25,8.12
3213,2021-10-19,2021-10-19,1974-04-26,8.17
3214,2021-10-19,2021-10-19,1974-04-29,8.22
3215,2021-10-19,2021-10-19,1974-04-30,8.19
3216,2021-10-19,2021-10-19,1974-05-01,8.16
3217,2021-10-19,2021-10-19,1974-05-02,8.1
3218,2021-10-19,2021-10-19,1974-05-03,8.22
3219,2021-10-19,2021-10-19,1974-05-06,8.23
3220,2021-10-19,2021-10-19,1974-05-07,8.21
3221,2021-10-19,2021-10-19,1974-05-08,8.16
3222,2021-10-19,2021-10-19,1974-05-09,8.17
3223,2021-10-19,2021-10-19,1974-05-10,8.11
3224,2021-10-19,2021-10-19,1974-05-13,8.09
3225,2021-10-19,2021-10-19,1974-05-14,8.12
3226,2021-10-19,2021-10-19,1974-05-15,8.12
3227,2021-10-19,2021-10-19,1974-05-16,8.12
3228,2021-10-19,2021-10-19,1974-05-17,8.14
3229,2021-10-19,2021-10-19,1974-05-20,8.17
3230,2021-10-19,2021-10-19,1974-05-21,8.17
3231,2021-10-19,2021-10-19,1974-05-22,8.16
3232,2021-10-19,2021-10-19,1974-05-23,8.11
3233,2021-10-19,2021-10-19,1974-05-24,8.09
3235,2021-10-19,2021-10-19,1974-05-28,8.12
3236,2021-10-19,2021-10-19,1974-05-29,8.15
3237,2021-10-19,2021-10-19,1974-05-30,8.13
3238,2021-10-19,2021-10-19,1974-05-31,8.13
3239,2021-10-19,2021-10-19,1974-06-03,8.14
3240,2021-10-19,2021-10-19,1974-06-04,8.13
3241,2021-10-19,2021-10-19,1974-06-05,8.12
3242,2021-10-19,2021-10-19,1974-06-06,8.09
3243,2021-10-19,2021-10-19,1974-06-07,8.05
3244,2021-10-19,2021-10-19,1974-06-10,8.03
3245,2021-10-19,2021-10-19,1974-06-11,8.04
3246,2021-10-19,2021-10-19,1974-06-12,8.06
3247,2021-10-19,2021-10-19,1974-06-13,8.07
3248,2021-10-19,2021-10-19,1974-06-14,8.08
3249,2021-10-19,2021-10-19,1974-06-17,8.09
3250,2021-10-19,2021-10-19,1974-06-18,8.09
3251,2021-10-19,2021-10-19,1974-06-19,8.1
3252,2021-10-19,2021-10-19,1974-06-20,8.1
3253,2021-10-19,2021-10-19,1974-06-21,8.11
3254,2021-10-19,2021-10-19,1974-06-24,8.13
3255,2021-10-19,2021-10-19,1974-06-25,8.15
3256,2021-10-19,2021-10-19,1974-06-26,8.17
3257,2021-10-19,2021-10-19,1974-06-27,8.17
3258,2021-10-19,2021-10-19,1974-06-28,8.17
3259,2021-10-19,2021-10-19,1974-07-01,8.18
3260,2021-10-19,2021-10-19,1974-07-02,8.18
3261,2021-10-19,2021-10-19,1974-07-03,8.22
3263,2021-10-19,2021-10-19,1974-07-05,8.23
3264,2021-10-19,2021-10-19,1974-07-08,8.27
3265,2021-10-19,2021-10-19,1974-07-09,8.3
3266,2021-10-19,2021-10-19,1974-07-10,8.32
3267,2021-10-19,2021-10-19,1974-07-11,8.33
3268,2021-10-19,2021-10-19,1974-07-12,8.3
3269,2021-10-19,2021-10-19,1974-07-15,8.31
3270,2021-10-19,2021-10-19,1974-07-16,8.32
3271,2021-10-19,2021-10-19,1974-07-17,8.32
3272,2021-10-19,2021-10-19,1974-07-18,8.31
3273,2021-10-19,2021-10-19,1974-07-19,8.28
3274,2021-10-19,2021-10-19,1974-07-22,8.22
3275,2021-10-19,2021-10-19,1974-07-23,8.22
3276,2021-10-19,2021-10-19,1974-07-24,8.2
3277,2021-10-19,2021-10-19,1974-07-25,8.16
3278,2021-10-19,2021-10-19,1974-07-26,8.2
3279,2021-10-19,2021-10-19,1974-07-29,8.25
3280,2021-10-19,2021-10-19,1974-07-30,8.32
3281,2021-10-19,2021-10-19,1974-07-31,8.33
3282,2021-10-19,2021-10-19,1974-08-01,8.49
3283,2021-10-19,2021-10-19,1974-08-02,8.51
3284,2021-10-19,2021-10-19,1974-08-05,8.54
3285,2021-10-19,2021-10-19,1974-08-06,8.51
3286,2021-10-19,2021-10-19,1974-08-07,8.52
3287,2021-10-19,2021-10-19,1974-08-08,8.58
3288,2021-10-19,2021-10-19,1974-08-09,8.56
3289,2021-10-19,2021-10-19,1974-08-12,8.62
3290,2021-10-19,2021-10-19,1974-08-13,8.63
3291,2021-10-19,2021-10-19,1974-08-14,8.62
3292,2021-10-19,2021-10-19,1974-08-15,8.58
3293,2021-10-19,2021-10-19,1974-08-16,8.57
3294,2021-10-19,2021-10-19,1974-08-19,8.55
3295,2021-10-19,2021-10-19,1974-08-20,8.58
3296,2021-10-19,2021-10-19,1974-08-21,8.62
3297,2021-10-19,2021-10-19,1974-08-22,8.65
3298,2021-10-19,2021-10-19,1974-08-23,8.7
3299,2021-10-19,2021-10-19,1974-08-26,8.72
3300,2021-10-19,2021-10-19,1974-08-27,8.71
3301,2021-10-19,2021-10-19,1974-08-28,8.68
3302,2021-10-19,2021-10-19,1974-08-29,8.67
3303,2021-10-19,2021-10-19,1974-08-30,8.64
3305,2021-10-19,2021-10-19,1974-09-03,8.64
3306,2021-10-19,2021-10-19,1974-09-04,8.67
3307,2021-10-19,2021-10-19,1974-09-05,8.65
3308,2021-10-19,2021-10-19,1974-09-06,8.64
3309,2021-10-19,2021-10-19,1974-09-09,8.57
3310,2021-10-19,2021-10-19,1974-09-10,8.6
3311,2021-10-19,2021-10-19,1974-09-11,8.59
3312,2021-10-19,2021-10-19,1974-09-12,8.62
3313,2021-10-19,2021-10-19,1974-09-13,8.64
3314,2021-10-19,2021-10-19,1974-09-16,8.64
3315,2021-10-19,2021-10-19,1974-09-17,8.65
3316,2021-10-19,2021-10-19,1974-09-18,8.64
3317,2021-10-19,2021-10-19,1974-09-19,8.63
3318,2021-10-19,2021-10-19,1974-09-20,8.59
3319,2021-10-19,2021-10-19,1974-09-23,8.52
3320,2021-10-19,2021-10-19,1974-09-24,8.54
3321,2021-10-19,2021-10-19,1974-09-25,8.55
3322,2021-10-19,2021-10-19,1974-09-26,8.55
3323,2021-10-19,2021-10-19,1974-09-27,8.48
3324,2021-10-19,2021-10-19,1974-09-30,8.49
3325,2021-10-19,2021-10-19,1974-10-01,8.52
3326,2021-10-19,2021-10-19,1974-10-02,8.54
3327,2021-10-19,2021-10-19,1974-10-03,8.59
3328,2021-10-19,2021-10-19,1974-10-04,8.57
3329,2021-10-19,2021-10-19,1974-10-07,8.49
3330,2021-10-19,2021-10-19,1974-10-08,8.44
3331,2021-10-19,2021-10-19,1974-10-09,8.47
3332,2021-10-19,2021-10-19,1974-10-10,8.44
3333,2021-10-19,2021-10-19,1974-10-11,8.35
3335,2021-10-19,2021-10-19,1974-10-15,8.31
3336,2021-10-19,2021-10-19,1974-10-16,8.35
3337,2021-10-19,2021-10-19,1974-10-17,8.37
3338,2021-10-19,2021-10-19,1974-10-18,8.34
3339,2021-10-19,2021-10-19,1974-10-21,8.29
3340,2021-10-19,2021-10-19,1974-10-22,8.29
3341,2021-10-19,2021-10-19,1974-10-23,8.31
3342,2021-10-19,2021-10-19,1974-10-24,8.32
3343,2021-10-19,2021-10-19,1974-10-25,8.28
3344,2021-10-19,2021-10-19,1974-10-28,8.29
3345,2021-10-19,2021-10-19,1974-10-29,8.25
3346,2021-10-19,2021-10-19,1974-10-30,8.15
3347,2021-10-19,2021-10-19,1974-10-31,8.12
3348,2021-10-19,2021-10-19,1974-11-01,8.13
3349,2021-10-19,2021-10-19,1974-11-04,8.12
3351,2021-10-19,2021-10-19,1974-11-06,8.09
3352,2021-10-19,2021-10-19,1974-11-07,8.04
3353,2021-10-19,2021-10-19,1974-11-08,8.03
3355,2021-10-19,2021-10-19,1974-11-12,7.98
3356,2021-10-19,2021-10-19,1974-11-13,7.98
3357,2021-10-19,2021-10-19,1974-11-14,7.95
3358,2021-10-19,2021-10-19,1974-11-15,7.93
3359,2021-10-19,2021-10-19,1974-11-18,7.94
3360,2021-10-19,2021-10-19,1974-11-19,7.93
3361,2021-10-19,2021-10-19,1974-11-20,7.94
3362,2021-10-19,2021-10-19,1974-11-21,7.95
3363,2021-10-19,2021-10-19,1974-11-22,7.94
3364,2021-10-19,2021-10-19,1974-11-25,7.9
3365,2021-10-19,2021-10-19,1974-11-26,7.96
3366,2021-10-19,2021-10-19,1974-11-27,7.96
3368,2021-10-19,2021-10-19,1974-11-29,7.96
3369,2021-10-19,2021-10-19,1974-12-02,8.0
3370,2021-10-19,2021-10-19,1974-12-03,8.06
3371,2021-10-19,2021-10-19,1974-12-04,8.01
3372,2021-10-19,2021-10-19,1974-12-05,7.99
3373,2021-10-19,2021-10-19,1974-12-06,7.98
3374,2021-10-19,2021-10-19,1974-12-09,7.87
3375,2021-10-19,2021-10-19,1974-12-10,7.88
3376,2021-10-19,2021-10-19,1974-12-11,7.86
3377,2021-10-19,2021-10-19,1974-12-12,7.85
3378,2021-10-19,2021-10-19,1974-12-13,7.87
3379,2021-10-19,2021-10-19,1974-12-16,7.86
3380,2021-10-19,2021-10-19,1974-12-17,7.84
3381,2021-10-19,2021-10-19,1974-12-18,7.84
3382,2021-10-19,2021-10-19,1974-12-19,7.84
3383,2021-10-19,2021-10-19,1974-12-20,7.84
3384,2021-10-19,2021-10-19,1974-12-23,7.94
3385,2021-10-19,2021-10-19,1974-12-24,7.92
3387,2021-10-19,2021-10-19,1974-12-26,7.92
3388,2021-10-19,2021-10-19,1974-12-27,7.9
3389,2021-10-19,2021-10-19,1974-12-30,7.92
3390,2021-10-19,2021-10-19,1974-12-31,7.93
3392,2021-10-19,2021-10-19,1975-01-02,7.94
3393,2021-10-19,2021-10-19,1975-01-03,7.92
3394,2021-10-19,2021-10-19,1975-01-06,7.89
3395,2021-10-19,2021-10-19,1975-01-07,7.89
3396,2021-10-19,2021-10-19,1975-01-08,7.86
3397,2021-10-19,2021-10-19,1975-01-09,7.78
3398,2021-10-19,2021-10-19,1975-01-10,7.76
3399,2021-10-19,2021-10-19,1975-01-13,7.84
3400,2021-10-19,2021-10-19,1975-01-14,7.84
3401,2021-10-19,2021-10-19,1975-01-15,7.88
3402,2021-10-19,2021-10-19,1975-01-16,7.86
3403,2021-10-19,2021-10-19,1975-01-17,7.85
3404,2021-10-19,2021-10-19,1975-01-20,7.89
3405,2021-10-19,2021-10-19,1975-01-21,7.86
3406,2021-10-19,2021-10-19,1975-01-22,7.86
3407,2021-10-19,2021-10-19,1975-01-23,7.93
3408,2021-10-19,2021-10-19,1975-01-24,7.95
3409,2021-10-19,2021-10-19,1975-01-27,7.94
3410,2021-10-19,2021-10-19,1975-01-28,7.93
3411,2021-10-19,2021-10-19,1975-01-29,7.92
3412,2021-10-19,2021-10-19,1975-01-30,7.85
3413,2021-10-19,2021-10-19,1975-01-31,7.82
3414,2021-10-19,2021-10-19,1975-02-03,7.79
3415,2021-10-19,2021-10-19,1975-02-04,7.79
3416,2021-10-19,2021-10-19,1975-02-05,7.74
3417,2021-10-19,2021-10-19,1975-02-06,7.72
3418,2021-10-19,2021-10-19,1975-02-07,7.69
3419,2021-10-19,2021-10-19,1975-02-10,7.74
3420,2021-10-19,2021-10-19,1975-02-11,7.72
3422,2021-10-19,2021-10-19,1975-02-13,7.8
3423,2021-10-19,2021-10-19,1975-02-14,7.69
3425,2021-10-19,2021-10-19,1975-02-18,7.64
3426,2021-10-19,2021-10-19,1975-02-19,7.64
3427,2021-10-19,2021-10-19,1975-02-20,7.64
3428,2021-10-19,2021-10-19,1975-02-21,7.58
3429,2021-10-19,2021-10-19,1975-02-24,7.66
3430,2021-10-19,2021-10-19,1975-02-25,7.7
3431,2021-10-19,2021-10-19,1975-02-26,7.75
3432,2021-10-19,2021-10-19,1975-02-27,7.73
3433,2021-10-19,2021-10-19,1975-02-28,7.72
3434,2021-10-19,2021-10-19,1975-03-03,7.75
3435,2021-10-19,2021-10-19,1975-03-04,7.78
3436,2021-10-19,2021-10-19,1975-03-05,7.74
3437,2021-10-19,2021-10-19,1975-03-06,7.72
3438,2021-10-19,2021-10-19,1975-03-07,7.76
3439,2021-10-19,2021-10-19,1975-03-10,7.78
3440,2021-10-19,2021-10-19,1975-03-11,7.82
3441,2021-10-19,2021-10-19,1975-03-12,7.84
3442,2021-10-19,2021-10-19,1975-03-13,7.83
3443,2021-10-19,2021-10-19,1975-03-14,7.86
3444,2021-10-19,2021-10-19,1975-03-17,7.96
3445,2021-10-19,2021-10-19,1975-03-18,7.97
3446,2021-10-19,2021-10-19,1975-03-19,8.05
3447,2021-10-19,2021-10-19,1975-03-20,8.3
3448,2021-10-19,2021-10-19,1975-03-21,8.18
3449,2021-10-19,2021-10-19,1975-03-24,8.31
3450,2021-10-19,2021-10-19,1975-03-25,8.29
3451,2021-10-19,2021-10-19,1975-03-26,8.28
3452,2021-10-19,2021-10-19,1975-03-27,8.26
3454,2021-10-19,2021-10-19,1975-03-31,8.24
3455,2021-10-19,2021-10-19,1975-04-01,8.28
3456,2021-10-19,2021-10-19,1975-04-02,8.35
3457,2021-10-19,2021-10-19,1975-04-03,8.35
3458,2021-10-19,2021-10-19,1975-04-04,8.38
3459,2021-10-19,2021-10-19,1975-04-07,8.44
3460,2021-10-19,2021-10-19,1975-04-08,8.38
3461,2021-10-19,2021-10-19,1975-04-09,8.32
3462,2021-10-19,2021-10-19,1975-04-10,8.33
3463,2021-10-19,2021-10-19,1975-04-11,8.33
3464,2021-10-19,2021-10-19,1975-04-14,8.3
3465,2021-10-19,2021-10-19,1975-04-15,8.29
3466,2021-10-19,2021-10-19,1975-04-16,8.27
3467,2021-10-19,2021-10-19,1975-04-17,8.32
3468,2021-10-19,2021-10-19,1975-04-18,8.36
3469,2021-10-19,2021-10-19,1975-04-21,8.4
3470,2021-10-19,2021-10-19,1975-04-22,8.4
3471,2021-10-19,2021-10-19,1975-04-23,8.38
3472,2021-10-19,2021-10-19,1975-04-24,8.36
3473,2021-10-19,2021-10-19,1975-04-25,8.38
3474,2021-10-19,2021-10-19,1975-04-28,8.47
3475,2021-10-19,2021-10-19,1975-04-29,8.45
3476,2021-10-19,2021-10-19,1975-04-30,8.44
3477,2021-10-19,2021-10-19,1975-05-01,8.43
3478,2021-10-19,2021-10-19,1975-05-02,8.28
3479,2021-10-19,2021-10-19,1975-05-05,8.26
3480,2021-10-19,2021-10-19,1975-05-06,8.27
3481,2021-10-19,2021-10-19,1975-05-07,8.26
3482,2021-10-19,2021-10-19,1975-05-08,8.22
3483,2021-10-19,2021-10-19,1975-05-09,8.23
3484,2021-10-19,2021-10-19,1975-05-12,8.22
3485,2021-10-19,2021-10-19,1975-05-13,8.21
3486,2021-10-19,2021-10-19,1975-05-14,8.16
3487,2021-10-19,2021-10-19,1975-05-15,8.16
3488,2021-10-19,2021-10-19,1975-05-16,8.16
3489,2021-10-19,2021-10-19,1975-05-19,8.14
3490,2021-10-19,2021-10-19,1975-05-20,8.14
3491,2021-10-19,2021-10-19,1975-05-21,8.14
3492,2021-10-19,2021-10-19,1975-05-22,8.2
3493,2021-10-19,2021-10-19,1975-05-23,8.16
3495,2021-10-19,2021-10-19,1975-05-27,8.21
3496,2021-10-19,2021-10-19,1975-05-28,8.3
3497,2021-10-19,2021-10-19,1975-05-29,8.26
3498,2021-10-19,2021-10-19,1975-05-30,8.2
3499,2021-10-19,2021-10-19,1975-06-02,8.22
3500,2021-10-19,2021-10-19,1975-06-03,8.19
3501,2021-10-19,2021-10-19,1975-06-04,8.16
3502,2021-10-19,2021-10-19,1975-06-05,8.15
3503,2021-10-19,2021-10-19,1975-06-06,8.06
3504,2021-10-19,2021-10-19,1975-06-09,7.96
3505,2021-10-19,2021-10-19,1975-06-10,7.95
3506,2021-10-19,2021-10-19,1975-06-11,7.85
3507,2021-10-19,2021-10-19,1975-06-12,8.02
3508,2021-10-19,2021-10-19,1975-06-13,7.98
3509,2021-10-19,2021-10-19,1975-06-16,7.94
3510,2021-10-19,2021-10-19,1975-06-17,7.96
3511,2021-10-19,2021-10-19,1975-06-18,8.04
3512,2021-10-19,2021-10-19,1975-06-19,7.98
3513,2021-10-19,2021-10-19,1975-06-20,8.03
3514,2021-10-19,2021-10-19,1975-06-23,8.05
3515,2021-10-19,2021-10-19,1975-06-24,8.04
3516,2021-10-19,2021-10-19,1975-06-25,8.07
3517,2021-10-19,2021-10-19,1975-06-26,8.09
3518,2021-10-19,2021-10-19,1975-06-27,8.1
3519,2021-10-19,2021-10-19,1975-06-30,8.09
3520,2021-10-19,2021-10-19,1975-07-01,8.12
3521,2021-10-19,2021-10-19,1975-07-02,8.16
3522,2021-10-19,2021-10-19,1975-07-03,8.16
3524,2021-10-19,2021-10-19,1975-07-07,8.18
3525,2021-10-19,2021-10-19,1975-07-08,8.17
3526,2021-10-19,2021-10-19,1975-07-09,8.17
3527,2021-10-19,2021-10-19,1975-07-10,8.17
3528,2021-10-19,2021-10-19,1975-07-11,8.12
3529,2021-10-19,2021-10-19,1975-07-14,8.12
3530,2021-10-19,2021-10-19,1975-07-15,8.1
3531,2021-10-19,2021-10-19,1975-07-16,8.13
3532,2021-10-19,2021-10-19,1975-07-17,8.14
3533,2021-10-19,2021-10-19,1975-07-18,8.15
3534,2021-10-19,2021-10-19,1975-07-21,8.18
3535,2021-10-19,2021-10-19,1975-07-22,8.18
3536,2021-10-19,2021-10-19,1975-07-23,8.18
3537,2021-10-19,2021-10-19,1975-07-24,8.18
3538,2021-10-19,2021-10-19,1975-07-25,8.2
3539,2021-10-19,2021-10-19,1975-07-28,8.21
3540,2021-10-19,2021-10-19,1975-07-29,8.21
3541,2021-10-19,2021-10-19,1975-07-30,8.23
3542,2021-10-19,2021-10-19,1975-07-31,8.31
3543,2021-10-19,2021-10-19,1975-08-01,8.38
3544,2021-10-19,2021-10-19,1975-08-04,8.46
3545,2021-10-19,2021-10-19,1975-08-05,8.47
3546,2021-10-19,2021-10-19,1975-08-06,8.5
3547,2021-10-19,2021-10-19,1975-08-07,8.54
3548,2021-10-19,2021-10-19,1975-08-08,8.47
3549,2021-10-19,2021-10-19,1975-08-11,8.45
3550,2021-10-19,2021-10-19,1975-08-12,8.48
3551,2021-10-19,2021-10-19,1975-08-13,8.49
3552,2021-10-19,2021-10-19,1975-08-14,8.54
3553,2021-10-19,2021-10-19,1975-08-15,8.56
3554,2021-10-19,2021-10-19,1975-08-18,8.55
3555,2021-10-19,2021-10-19,1975-08-19,8.53
3556,2021-10-19,2021-10-19,1975-08-20,8.51
3557,2021-10-19,2021-10-19,1975-08-21,8.53
3558,2021-10-19,2021-10-19,1975-08-22,8.53
3559,2021-10-19,2021-10-19,1975-08-25,8.54
3560,2021-10-19,2021-10-19,1975-08-26,8.52
3561,2021-10-19,2021-10-19,1975-08-27,8.48
3562,2021-10-19,2021-10-19,1975-08-28,8.45
3563,2021-10-19,2021-10-19,1975-08-29,8.42
3565,2021-10-19,2021-10-19,1975-09-02,8.44
3566,2021-10-19,2021-10-19,1975-09-03,8.46
3567,2021-10-19,2021-10-19,1975-09-04,8.46
3568,2021-10-19,2021-10-19,1975-09-05,8.51
3569,2021-10-19,2021-10-19,1975-09-08,8.54
3570,2021-10-19,2021-10-19,1975-09-09,8.57
3571,2021-10-19,2021-10-19,1975-09-10,8.6
3572,2021-10-19,2021-10-19,1975-09-11,8.66
3573,2021-10-19,2021-10-19,1975-09-12,8.68
3574,2021-10-19,2021-10-19,1975-09-15,8.68
3575,2021-10-19,2021-10-19,1975-09-16,8.71
3576,2021-10-19,2021-10-19,1975-09-17,8.63
3577,2021-10-19,2021-10-19,1975-09-18,8.6
3578,2021-10-19,2021-10-19,1975-09-19,8.54
3579,2021-10-19,2021-10-19,1975-09-22,8.52
3580,2021-10-19,2021-10-19,1975-09-23,8.52
3581,2021-10-19,2021-10-19,1975-09-24,8.47
3582,2021-10-19,2021-10-19,1975-09-25,8.53
3583,2021-10-19,2021-10-19,1975-09-26,8.56
3584,2021-10-19,2021-10-19,1975-09-29,8.59
3585,2021-10-19,2021-10-19,1975-09-30,8.61
3586,2021-10-19,2021-10-19,1975-10-01,8.61
3587,2021-10-19,2021-10-19,1975-10-02,8.6
3588,2021-10-19,2021-10-19,1975-10-03,8.53
3589,2021-10-19,2021-10-19,1975-10-06,8.47
3590,2021-10-19,2021-10-19,1975-10-07,8.48
3591,2021-10-19,2021-10-19,1975-10-08,8.43
3592,2021-10-19,2021-10-19,1975-10-09,8.4
3593,2021-10-19,2021-10-19,1975-10-10,8.35
3595,2021-10-19,2021-10-19,1975-10-14,8.36
3596,2021-10-19,2021-10-19,1975-10-15,8.37
3597,2021-10-19,2021-10-19,1975-10-16,8.31
3598,2021-10-19,2021-10-19,1975-10-17,8.31
3599,2021-10-19,2021-10-19,1975-10-20,8.33
3600,2021-10-19,2021-10-19,1975-10-21,8.26
3601,2021-10-19,2021-10-19,1975-10-22,8.25
3602,2021-10-19,2021-10-19,1975-10-23,8.21
3603,2021-10-19,2021-10-19,1975-10-24,8.25
3604,2021-10-19,2021-10-19,1975-10-27,8.27
3605,2021-10-19,2021-10-19,1975-10-28,8.25
3606,2021-10-19,2021-10-19,1975-10-29,8.23
3607,2021-10-19,2021-10-19,1975-10-30,8.19
3608,2021-10-19,2021-10-19,1975-10-31,8.15
3609,2021-10-19,2021-10-19,1975-11-03,8.19
3611,2021-10-19,2021-10-19,1975-11-05,8.18
3612,2021-10-19,2021-10-19,1975-11-06,8.19
3613,2021-10-19,2021-10-19,1975-11-07,8.18
3614,2021-10-19,2021-10-19,1975-11-10,8.17
3616,2021-10-19,2021-10-19,1975-11-12,8.2
3617,2021-10-19,2021-10-19,1975-11-13,8.22
3618,2021-10-19,2021-10-19,1975-11-14,8.28
3619,2021-10-19,2021-10-19,1975-11-17,8.29
3620,2021-10-19,2021-10-19,1975-11-18,8.36
3621,2021-10-19,2021-10-19,1975-11-19,8.36
3622,2021-10-19,2021-10-19,1975-11-20,8.34
3623,2021-10-19,2021-10-19,1975-11-21,8.37
3624,2021-10-19,2021-10-19,1975-11-24,8.36
3625,2021-10-19,2021-10-19,1975-11-25,8.34
3626,2021-10-19,2021-10-19,1975-11-26,8.34
3628,2021-10-19,2021-10-19,1975-11-28,8.34
3629,2021-10-19,2021-10-19,1975-12-01,8.35
3630,2021-10-19,2021-10-19,1975-12-02,8.34
3631,2021-10-19,2021-10-19,1975-12-03,8.34
3632,2021-10-19,2021-10-19,1975-12-04,8.32
3633,2021-10-19,2021-10-19,1975-12-05,8.33
3634,2021-10-19,2021-10-19,1975-12-08,8.36
3635,2021-10-19,2021-10-19,1975-12-09,8.4
3636,2021-10-19,2021-10-19,1975-12-10,8.4
3637,2021-10-19,2021-10-19,1975-12-11,8.37
3638,2021-10-19,2021-10-19,1975-12-12,8.33
3639,2021-10-19,2021-10-19,1975-12-15,8.3
3640,2021-10-19,2021-10-19,1975-12-16,8.22
3641,2021-10-19,2021-10-19,1975-12-17,8.21
3642,2021-10-19,2021-10-19,1975-12-18,8.17
3643,2021-10-19,2021-10-19,1975-12-19,8.12
3644,2021-10-19,2021-10-19,1975-12-22,8.11
3645,2021-10-19,2021-10-19,1975-12-23,8.1
3646,2021-10-19,2021-10-19,1975-12-24,8.08
3648,2021-10-19,2021-10-19,1975-12-26,8.03
3649,2021-10-19,2021-10-19,1975-12-29,8.04
3650,2021-10-19,2021-10-19,1975-12-30,8.02
3651,2021-10-19,2021-10-19,1975-12-31,8.04
3653,2021-10-19,2021-10-19,1976-01-02,8.06
3654,2021-10-19,2021-10-19,1976-01-05,8.03
3655,2021-10-19,2021-10-19,1976-01-06,7.99
3656,2021-10-19,2021-10-19,1976-01-07,7.98
3657,2021-10-19,2021-10-19,1976-01-08,8.02
3658,2021-10-19,2021-10-19,1976-01-09,7.95
3659,2021-10-19,2021-10-19,1976-01-12,7.93
3660,2021-10-19,2021-10-19,1976-01-13,7.92
3661,2021-10-19,2021-10-19,1976-01-14,7.99
3662,2021-10-19,2021-10-19,1976-01-15,7.98
3663,2021-10-19,2021-10-19,1976-01-16,8.02
3664,2021-10-19,2021-10-19,1976-01-19,8.0
3665,2021-10-19,2021-10-19,1976-01-20,8.05
3666,2021-10-19,2021-10-19,1976-01-21,8.04
3667,2021-10-19,2021-10-19,1976-01-22,8.04
3668,2021-10-19,2021-10-19,1976-01-23,8.02
3669,2021-10-19,2021-10-19,1976-01-26,8.03
3670,2021-10-19,2021-10-19,1976-01-27,8.03
3671,2021-10-19,2021-10-19,1976-01-28,8.04
3672,2021-10-19,2021-10-19,1976-01-29,8.02
3673,2021-10-19,2021-10-19,1976-01-30,8.0
3674,2021-10-19,2021-10-19,1976-02-02,8.01
3675,2021-10-19,2021-10-19,1976-02-03,8.03
3676,2021-10-19,2021-10-19,1976-02-04,8.05
3677,2021-10-19,2021-10-19,1976-02-05,8.04
3678,2021-10-19,2021-10-19,1976-02-06,8.08
3679,2021-10-19,2021-10-19,1976-02-09,8.1
3680,2021-10-19,2021-10-19,1976-02-10,8.12
3681,2021-10-19,2021-10-19,1976-02-11,8.1
3683,2021-10-19,2021-10-19,1976-02-13,8.08
3685,2021-10-19,2021-10-19,1976-02-17,8.04
3686,2021-10-19,2021-10-19,1976-02-18,8.06
3687,2021-10-19,2021-10-19,1976-02-19,8.07
3688,2021-10-19,2021-10-19,1976-02-20,8.05
3689,2021-10-19,2021-10-19,1976-02-23,7.97
3690,2021-10-19,2021-10-19,1976-02-24,7.93
3691,2021-10-19,2021-10-19,1976-02-25,7.93
3692,2021-10-19,2021-10-19,1976-02-26,7.94
3693,2021-10-19,2021-10-19,1976-02-27,8.02
3694,2021-10-19,2021-10-19,1976-03-01,8.11
3695,2021-10-19,2021-10-19,1976-03-02,8.06
3696,2021-10-19,2021-10-19,1976-03-03,8.07
3697,2021-10-19,2021-10-19,1976-03-04,8.08
3698,2021-10-19,2021-10-19,1976-03-05,8.02
3699,2021-10-19,2021-10-19,1976-03-08,7.99
3700,2021-10-19,2021-10-19,1976-03-09,8.02
3701,2021-10-19,2021-10-19,1976-03-10,8.0
3702,2021-10-19,2021-10-19,1976-03-11,8.01
3703,2021-10-19,2021-10-19,1976-03-12,7.94
3704,2021-10-19,2021-10-19,1976-03-15,7.96
3705,2021-10-19,2021-10-19,1976-03-16,7.98
3706,2021-10-19,2021-10-19,1976-03-17,7.99
3707,2021-10-19,2021-10-19,1976-03-18,7.97
3708,2021-10-19,2021-10-19,1976-03-19,7.97
3709,2021-10-19,2021-10-19,1976-03-22,7.94
3710,2021-10-19,2021-10-19,1976-03-23,7.91
3711,2021-10-19,2021-10-19,1976-03-24,7.88
3712,2021-10-19,2021-10-19,1976-03-25,7.87
3713,2021-10-19,2021-10-19,1976-03-26,7.87
3714,2021-10-19,2021-10-19,1976-03-29,7.88
3715,2021-10-19,2021-10-19,1976-03-30,7.88
3716,2021-10-19,2021-10-19,1976-03-31,7.9
3717,2021-10-19,2021-10-19,1976-04-01,7.93
3718,2021-10-19,2021-10-19,1976-04-02,7.91
3719,2021-10-19,2021-10-19,1976-04-05,7.88
3720,2021-10-19,2021-10-19,1976-04-06,7.84
3721,2021-10-19,2021-10-19,1976-04-07,7.82
3722,2021-10-19,2021-10-19,1976-04-08,7.82
3723,2021-10-19,2021-10-19,1976-04-09,7.82
3724,2021-10-19,2021-10-19,1976-04-12,7.82
3725,2021-10-19,2021-10-19,1976-04-13,7.81
3726,2021-10-19,2021-10-19,1976-04-14,7.77
3727,2021-10-19,2021-10-19,1976-04-15,7.8
3729,2021-10-19,2021-10-19,1976-04-19,7.83
3730,2021-10-19,2021-10-19,1976-04-20,7.82
3731,2021-10-19,2021-10-19,1976-04-21,7.81
3732,2021-10-19,2021-10-19,1976-04-22,7.84
3733,2021-10-19,2021-10-19,1976-04-23,7.88
