,realtime_start,realtime_end,date,value
4819,2021-10-19,2021-10-19,2004-06-23,0.30
4820,2021-10-19,2021-10-19,2004-06-24,0.33
4821,2021-10-19,2021-10-19,2004-06-25,0.30
4822,2021-10-19,2021-10-19,2004-06-28,0.23
4823,2021-10-19,2021-10-19,2004-06-29,0.24
4824,2021-10-19,2021-10-19,2004-06-30,0.30
4825,2021-10-19,2021-10-19,2004-07-01,0.40
4826,2021-10-19,2021-10-19,2004-07-02,0.33
4827,2021-10-19,2021-10-19,2004-07-05,.
4828,2021-10-19,2021-10-19,2004-07-06,0.26
4829,2021-10-19,2021-10-19,2004-07-07,0.30
4830,2021-10-19,2021-10-19,2004-07-08,0.34
4831,2021-10-19,2021-10-19,2004-07-09,0.34
4832,2021-10-19,2021-10-19,2004-07-12,0.28
4833,2021-10-19,2021-10-19,2004-07-13,0.28
4834,2021-10-19,2021-10-19,2004-07-14,0.29
4835,2021-10-19,2021-10-19,2004-07-15,0.30
4836,2021-10-19,2021-10-19,2004-07-16,0.31
4837,2021-10-19,2021-10-19,2004-07-19,0.30
4838,2021-10-19,2021-10-19,2004-07-20,0.29
4839,2021-10-19,2021-10-19,2004-07-21,0.32
4840,2021-10-19,2021-10-19,2004-07-22,0.32
4841,2021-10-19,2021-10-19,2004-07-23,0.31
4842,2021-10-19,2021-10-19,2004-07-26,0.23
4843,2021-10-19,2021-10-19,2004-07-27,0.23
4844,2021-10-19,2021-10-19,2004-07-28,0.25
4845,2021-10-19,2021-10-19,2004-07-29,0.27
4846,2021-10-19,2021-10-19,2004-07-30,0.28
4847,2021-10-19,2021-10-19,2004-08-02,0.21
4848,2021-10-19,2021-10-19,2004-08-03,0.24
4849,2021-10-19,2021-10-19,2004-08-04,0.24
4850,2021-10-19,2021-10-19,2004-08-05,0.26
4851,2021-10-19,2021-10-19,2004-08-06,0.30
4852,2021-10-19,2021-10-19,2004-08-09,0.18
4853,2021-10-19,2021-10-19,2004-08-10,0.2
4854,2021-10-19,2021-10-19,2004-08-11,0.29
4855,2021-10-19,2021-10-19,2004-08-12,0.30
4856,2021-10-19,2021-10-19,2004-08-13,0.31
4857,2021-10-19,2021-10-19,2004-08-16,0.25
4858,2021-10-19,2021-10-19,2004-08-17,0.27
4859,2021-10-19,2021-10-19,2004-08-18,0.27
4860,2021-10-19,2021-10-19,2004-08-19,0.29
4861,2021-10-19,2021-10-19,2004-08-20,0.28
4862,2021-10-19,2021-10-19,2004-08-23,0.23
4863,2021-10-19,2021-10-19,2004-08-24,0.24
4864,2021-10-19,2021-10-19,2004-08-25,0.25
4865,2021-10-19,2021-10-19,2004-08-26,0.26
4866,2021-10-19,2021-10-19,2004-08-27,0.26
4867,2021-10-19,2021-10-19,2004-08-30,.
4868,2021-10-19,2021-10-19,2004-08-31,0.23
4869,2021-10-19,2021-10-19,2004-09-01,0.25
4870,2021-10-19,2021-10-19,2004-09-02,0.24
4871,2021-10-19,2021-10-19,2004-09-03,0.20
4872,2021-10-19,2021-10-19,2004-09-06,.
4873,2021-10-19,2021-10-19,2004-09-07,0.22
4874,2021-10-19,2021-10-19,2004-09-08,0.24
4875,2021-10-19,2021-10-19,2004-09-09,0.26
4876,2021-10-19,2021-10-19,2004-09-10,0.24
4877,2021-10-19,2021-10-19,2004-09-13,0.24
4878,2021-10-19,2021-10-19,2004-09-14,0.25
4879,2021-10-19,2021-10-19,2004-09-15,0.25
4880,2021-10-19,2021-10-19,2004-09-16,0.27
4881,2021-10-19,2021-10-19,2004-09-17,0.23
4882,2021-10-19,2021-10-19,2004-09-20,0.22
4883,2021-10-19,2021-10-19,2004-09-21,0.24
4884,2021-10-19,2021-10-19,2004-09-22,0.26
4885,2021-10-19,2021-10-19,2004-09-23,0.26
4886,2021-10-19,2021-10-19,2004-09-24,0.26
4887,2021-10-19,2021-10-19,2004-09-27,0.25
4888,2021-10-19,2021-10-19,2004-09-28,0.29
4889,2021-10-19,2021-10-19,2004-09-29,0.32
4890,2021-10-19,2021-10-19,2004-09-30,0.34
4891,2021-10-19,2021-10-19,2004-10-01,0.36
4892,2021-10-19,2021-10-19,2004-10-04,0.34
4893,2021-10-19,2021-10-19,2004-10-05,0.36
4894,2021-10-19,2021-10-19,2004-10-06,0.36
4895,2021-10-19,2021-10-19,2004-10-07,0.39
4896,2021-10-19,2021-10-19,2004-10-08,0.39
4897,2021-10-19,2021-10-19,2004-10-11,.
4898,2021-10-19,2021-10-19,2004-10-12,0.37
4899,2021-10-19,2021-10-19,2004-10-13,0.38
4900,2021-10-19,2021-10-19,2004-10-14,0.36
4901,2021-10-19,2021-10-19,2004-10-15,0.35
4902,2021-10-19,2021-10-19,2004-10-18,0.30
4903,2021-10-19,2021-10-19,2004-10-19,0.29
4904,2021-10-19,2021-10-19,2004-10-20,0.30
4905,2021-10-19,2021-10-19,2004-10-21,0.29
4906,2021-10-19,2021-10-19,2004-10-22,0.30
4907,2021-10-19,2021-10-19,2004-10-25,0.24
4908,2021-10-19,2021-10-19,2004-10-26,0.24
4909,2021-10-19,2021-10-19,2004-10-27,0.25
4910,2021-10-19,2021-10-19,2004-10-28,0.29
4911,2021-10-19,2021-10-19,2004-10-29,0.30
4912,2021-10-19,2021-10-19,2004-11-01,0.22
4913,2021-10-19,2021-10-19,2004-11-02,0.25
4914,2021-10-19,2021-10-19,2004-11-03,0.28
4915,2021-10-19,2021-10-19,2004-11-04,0.27
4916,2021-10-19,2021-10-19,2004-11-05,0.23
4917,2021-10-19,2021-10-19,2004-11-08,0.22
4918,2021-10-19,2021-10-19,2004-11-09,0.23
4919,2021-10-19,2021-10-19,2004-11-10,0.24
4920,2021-10-19,2021-10-19,2004-11-11,.
4921,2021-10-19,2021-10-19,2004-11-12,0.25
4922,2021-10-19,2021-10-19,2004-11-15,0.21
4923,2021-10-19,2021-10-19,2004-11-16,0.21
4924,2021-10-19,2021-10-19,2004-11-17,0.24
4925,2021-10-19,2021-10-19,2004-11-18,0.25
4926,2021-10-19,2021-10-19,2004-11-19,0.25
4927,2021-10-19,2021-10-19,2004-11-22,0.20
4928,2021-10-19,2021-10-19,2004-11-23,0.23
4929,2021-10-19,2021-10-19,2004-11-24,0.24
4930,2021-10-19,2021-10-19,2004-11-25,.
4931,2021-10-19,2021-10-19,2004-11-26,0.24
4932,2021-10-19,2021-10-19,2004-11-29,0.20
4933,2021-10-19,2021-10-19,2004-11-30,0.22
4934,2021-10-19,2021-10-19,2004-12-01,0.24
4935,2021-10-19,2021-10-19,2004-12-02,0.26
4936,2021-10-19,2021-10-19,2004-12-03,0.27
4937,2021-10-19,2021-10-19,2004-12-06,0.22
4938,2021-10-19,2021-10-19,2004-12-07,0.24
4939,2021-10-19,2021-10-19,2004-12-08,0.26
4940,2021-10-19,2021-10-19,2004-12-09,0.27
4941,2021-10-19,2021-10-19,2004-12-10,0.27
4942,2021-10-19,2021-10-19,2004-12-13,0.28
4943,2021-10-19,2021-10-19,2004-12-14,0.32
4944,2021-10-19,2021-10-19,2004-12-15,0.33
4945,2021-10-19,2021-10-19,2004-12-16,0.35
4946,2021-10-19,2021-10-19,2004-12-17,0.36
4947,2021-10-19,2021-10-19,2004-12-20,0.33
4948,2021-10-19,2021-10-19,2004-12-21,0.36
4949,2021-10-19,2021-10-19,2004-12-22,0.38
4950,2021-10-19,2021-10-19,2004-12-23,0.40
4951,2021-10-19,2021-10-19,2004-12-24,.
4952,2021-10-19,2021-10-19,2004-12-27,.
4953,2021-10-19,2021-10-19,2004-12-28,.
4954,2021-10-19,2021-10-19,2004-12-29,0.37
4955,2021-10-19,2021-10-19,2004-12-30,0.38
4956,2021-10-19,2021-10-19,2004-12-31,0.38
4957,2021-10-19,2021-10-19,2005-01-03,.
4958,2021-10-19,2021-10-19,2005-01-04,0.27
4959,2021-10-19,2021-10-19,2005-01-05,0.30
4960,2021-10-19,2021-10-19,2005-01-06,0.34
4961,2021-10-19,2021-10-19,2005-01-07,0.33
4962,2021-10-19,2021-10-19,2005-01-10,0.29
4963,2021-10-19,2021-10-19,2005-01-11,0.32
4964,2021-10-19,2021-10-19,2005-01-12,0.34
4965,2021-10-19,2021-10-19,2005-01-13,0.35
4966,2021-10-19,2021-10-19,2005-01-14,0.34
4967,2021-10-19,2021-10-19,2005-01-17,.
4968,2021-10-19,2021-10-19,2005-01-18,0.31
4969,2021-10-19,2021-10-19,2005-01-19,0.35
4970,2021-10-19,2021-10-19,2005-01-20,0.38
4971,2021-10-19,2021-10-19,2005-01-21,0.39
4972,2021-10-19,2021-10-19,2005-01-24,0.36
4973,2021-10-19,2021-10-19,2005-01-25,0.34
4974,2021-10-19,2021-10-19,2005-01-26,0.34
4975,2021-10-19,2021-10-19,2005-01-27,0.33
4976,2021-10-19,2021-10-19,2005-01-28,0.33
4977,2021-10-19,2021-10-19,2005-01-31,0.27
4978,2021-10-19,2021-10-19,2005-02-01,0.28
4979,2021-10-19,2021-10-19,2005-02-02,0.28
4980,2021-10-19,2021-10-19,2005-02-03,0.33
4981,2021-10-19,2021-10-19,2005-02-04,0.34
4982,2021-10-19,2021-10-19,2005-02-07,0.29
4983,2021-10-19,2021-10-19,2005-02-08,0.29
4984,2021-10-19,2021-10-19,2005-02-09,0.30
4985,2021-10-19,2021-10-19,2005-02-10,0.32
4986,2021-10-19,2021-10-19,2005-02-11,0.29
4987,2021-10-19,2021-10-19,2005-02-14,0.25
4988,2021-10-19,2021-10-19,2005-02-15,0.26
4989,2021-10-19,2021-10-19,2005-02-16,0.29
4990,2021-10-19,2021-10-19,2005-02-17,0.32
4991,2021-10-19,2021-10-19,2005-02-18,0.29
4992,2021-10-19,2021-10-19,2005-02-21,.
4993,2021-10-19,2021-10-19,2005-02-22,0.24
4994,2021-10-19,2021-10-19,2005-02-23,0.24
4995,2021-10-19,2021-10-19,2005-02-24,0.25
4996,2021-10-19,2021-10-19,2005-02-25,0.22
4997,2021-10-19,2021-10-19,2005-02-28,0.20
4998,2021-10-19,2021-10-19,2005-03-01,0.23
4999,2021-10-19,2021-10-19,2005-03-02,0.26
5000,2021-10-19,2021-10-19,2005-03-03,0.25
5001,2021-10-19,2021-10-19,2005-03-04,0.26
5002,2021-10-19,2021-10-19,2005-03-07,0.25
5003,2021-10-19,2021-10-19,2005-03-08,0.27
5004,2021-10-19,2021-10-19,2005-03-09,0.28
5005,2021-10-19,2021-10-19,2005-03-10,0.31
5006,2021-10-19,2021-10-19,2005-03-11,0.31
5007,2021-10-19,2021-10-19,2005-03-14,0.27
5008,2021-10-19,2021-10-19,2005-03-15,0.28
5009,2021-10-19,2021-10-19,2005-03-16,0.30
5010,2021-10-19,2021-10-19,2005-03-17,0.32
5011,2021-10-19,2021-10-19,2005-03-18,0.30
5012,2021-10-19,2021-10-19,2005-03-21,0.25
5013,2021-10-19,2021-10-19,2005-03-22,0.23
5014,2021-10-19,2021-10-19,2005-03-23,0.32
5015,2021-10-19,2021-10-19,2005-03-24,0.31
5016,2021-10-19,2021-10-19,2005-03-25,.
5017,2021-10-19,2021-10-19,2005-03-28,.
5018,2021-10-19,2021-10-19,2005-03-29,0.31
5019,2021-10-19,2021-10-19,2005-03-30,0.33
5020,2021-10-19,2021-10-19,2005-03-31,0.39
5021,2021-10-19,2021-10-19,2005-04-01,0.38
5022,2021-10-19,2021-10-19,2005-04-04,0.37
5023,2021-10-19,2021-10-19,2005-04-05,0.38
5024,2021-10-19,2021-10-19,2005-04-06,0.41
5025,2021-10-19,2021-10-19,2005-04-07,0.42
5026,2021-10-19,2021-10-19,2005-04-08,0.40
5027,2021-10-19,2021-10-19,2005-04-11,0.43
5028,2021-10-19,2021-10-19,2005-04-12,0.43
5029,2021-10-19,2021-10-19,2005-04-13,0.42
5030,2021-10-19,2021-10-19,2005-04-14,0.43
5031,2021-10-19,2021-10-19,2005-04-15,0.42
5032,2021-10-19,2021-10-19,2005-04-18,0.29
5033,2021-10-19,2021-10-19,2005-04-19,0.30
5034,2021-10-19,2021-10-19,2005-04-20,0.34
5035,2021-10-19,2021-10-19,2005-04-21,0.34
5036,2021-10-19,2021-10-19,2005-04-22,0.30
5037,2021-10-19,2021-10-19,2005-04-25,0.30
5038,2021-10-19,2021-10-19,2005-04-26,0.33
5039,2021-10-19,2021-10-19,2005-04-27,0.36
5040,2021-10-19,2021-10-19,2005-04-28,0.39
5041,2021-10-19,2021-10-19,2005-04-29,0.37
5042,2021-10-19,2021-10-19,2005-05-02,.
5043,2021-10-19,2021-10-19,2005-05-03,0.37
5044,2021-10-19,2021-10-19,2005-05-04,0.41
5045,2021-10-19,2021-10-19,2005-05-05,0.48
5046,2021-10-19,2021-10-19,2005-05-06,0.43
5047,2021-10-19,2021-10-19,2005-05-09,0.39
5048,2021-10-19,2021-10-19,2005-05-10,0.41
5049,2021-10-19,2021-10-19,2005-05-11,0.45
5050,2021-10-19,2021-10-19,2005-05-12,0.45
5051,2021-10-19,2021-10-19,2005-05-13,0.51
5052,2021-10-19,2021-10-19,2005-05-16,0.43
5053,2021-10-19,2021-10-19,2005-05-17,0.45
5054,2021-10-19,2021-10-19,2005-05-18,0.48
5055,2021-10-19,2021-10-19,2005-05-19,0.47
5056,2021-10-19,2021-10-19,2005-05-20,0.46
5057,2021-10-19,2021-10-19,2005-05-23,0.38
5058,2021-10-19,2021-10-19,2005-05-24,0.42
5059,2021-10-19,2021-10-19,2005-05-25,0.42
5060,2021-10-19,2021-10-19,2005-05-26,0.44
5061,2021-10-19,2021-10-19,2005-05-27,0.43
5062,2021-10-19,2021-10-19,2005-05-30,.
5063,2021-10-19,2021-10-19,2005-05-31,0.41
5064,2021-10-19,2021-10-19,2005-06-01,0.44
5065,2021-10-19,2021-10-19,2005-06-02,0.44
5066,2021-10-19,2021-10-19,2005-06-03,0.42
5067,2021-10-19,2021-10-19,2005-06-06,0.41
5068,2021-10-19,2021-10-19,2005-06-07,0.41
5069,2021-10-19,2021-10-19,2005-06-08,0.42
5070,2021-10-19,2021-10-19,2005-06-09,0.46
5071,2021-10-19,2021-10-19,2005-06-10,0.46
5072,2021-10-19,2021-10-19,2005-06-13,0.44
5073,2021-10-19,2021-10-19,2005-06-14,0.46
5074,2021-10-19,2021-10-19,2005-06-15,0.48
5075,2021-10-19,2021-10-19,2005-06-16,0.52
5076,2021-10-19,2021-10-19,2005-06-17,0.52
5077,2021-10-19,2021-10-19,2005-06-20,0.48
5078,2021-10-19,2021-10-19,2005-06-21,0.49
5079,2021-10-19,2021-10-19,2005-06-22,0.49
5080,2021-10-19,2021-10-19,2005-06-23,0.47
5081,2021-10-19,2021-10-19,2005-06-24,0.46
5082,2021-10-19,2021-10-19,2005-06-27,0.39
5083,2021-10-19,2021-10-19,2005-06-28,0.41
5084,2021-10-19,2021-10-19,2005-06-29,0.44
5085,2021-10-19,2021-10-19,2005-06-30,0.46
5086,2021-10-19,2021-10-19,2005-07-01,0.43
5087,2021-10-19,2021-10-19,2005-07-04,.
5088,2021-10-19,2021-10-19,2005-07-05,0.40
5089,2021-10-19,2021-10-19,2005-07-06,0.44
5090,2021-10-19,2021-10-19,2005-07-07,0.47
5091,2021-10-19,2021-10-19,2005-07-08,0.46
5092,2021-10-19,2021-10-19,2005-07-11,0.44
5093,2021-10-19,2021-10-19,2005-07-12,0.44
5094,2021-10-19,2021-10-19,2005-07-13,0.45
5095,2021-10-19,2021-10-19,2005-07-14,0.45
5096,2021-10-19,2021-10-19,2005-07-15,0.43
5097,2021-10-19,2021-10-19,2005-07-18,0.39
5098,2021-10-19,2021-10-19,2005-07-19,0.39
5099,2021-10-19,2021-10-19,2005-07-20,0.41
5100,2021-10-19,2021-10-19,2005-07-21,0.38
5101,2021-10-19,2021-10-19,2005-07-22,0.36
5102,2021-10-19,2021-10-19,2005-07-25,0.29
5103,2021-10-19,2021-10-19,2005-07-26,0.31
5104,2021-10-19,2021-10-19,2005-07-27,0.35
5105,2021-10-19,2021-10-19,2005-07-28,0.36
5106,2021-10-19,2021-10-19,2005-07-29,0.36
5107,2021-10-19,2021-10-19,2005-08-01,0.30
5108,2021-10-19,2021-10-19,2005-08-02,0.31
5109,2021-10-19,2021-10-19,2005-08-03,0.35
5110,2021-10-19,2021-10-19,2005-08-04,0.36
5111,2021-10-19,2021-10-19,2005-08-05,0.31
5112,2021-10-19,2021-10-19,2005-08-08,0.29
5113,2021-10-19,2021-10-19,2005-08-09,0.34
5114,2021-10-19,2021-10-19,2005-08-10,0.35
5115,2021-10-19,2021-10-19,2005-08-11,0.36
5116,2021-10-19,2021-10-19,2005-08-12,0.35
5117,2021-10-19,2021-10-19,2005-08-15,0.33
5118,2021-10-19,2021-10-19,2005-08-16,0.34
5119,2021-10-19,2021-10-19,2005-08-17,0.37
5120,2021-10-19,2021-10-19,2005-08-18,0.40
5121,2021-10-19,2021-10-19,2005-08-19,0.38
5122,2021-10-19,2021-10-19,2005-08-22,0.37
5123,2021-10-19,2021-10-19,2005-08-23,0.38
5124,2021-10-19,2021-10-19,2005-08-24,0.39
5125,2021-10-19,2021-10-19,2005-08-25,0.40
5126,2021-10-19,2021-10-19,2005-08-26,0.39
5127,2021-10-19,2021-10-19,2005-08-29,.
5128,2021-10-19,2021-10-19,2005-08-30,0.41
5129,2021-10-19,2021-10-19,2005-08-31,0.43
5130,2021-10-19,2021-10-19,2005-09-01,0.46
5131,2021-10-19,2021-10-19,2005-09-02,0.38
5132,2021-10-19,2021-10-19,2005-09-05,.
5133,2021-10-19,2021-10-19,2005-09-06,0.34
5134,2021-10-19,2021-10-19,2005-09-07,0.39
5135,2021-10-19,2021-10-19,2005-09-08,0.43
5136,2021-10-19,2021-10-19,2005-09-09,0.44
5137,2021-10-19,2021-10-19,2005-09-12,0.42
5138,2021-10-19,2021-10-19,2005-09-13,0.47
5139,2021-10-19,2021-10-19,2005-09-14,0.52
5140,2021-10-19,2021-10-19,2005-09-15,0.52
5141,2021-10-19,2021-10-19,2005-09-16,0.47
5142,2021-10-19,2021-10-19,2005-09-19,0.41
5143,2021-10-19,2021-10-19,2005-09-20,0.38
5144,2021-10-19,2021-10-19,2005-09-21,0.62
5145,2021-10-19,2021-10-19,2005-09-22,0.57
5146,2021-10-19,2021-10-19,2005-09-23,0.57
5147,2021-10-19,2021-10-19,2005-09-26,0.54
5148,2021-10-19,2021-10-19,2005-09-27,0.59
5149,2021-10-19,2021-10-19,2005-09-28,0.63
5150,2021-10-19,2021-10-19,2005-09-29,0.59
5151,2021-10-19,2021-10-19,2005-09-30,0.60
5152,2021-10-19,2021-10-19,2005-10-03,0.54
5153,2021-10-19,2021-10-19,2005-10-04,0.54
5154,2021-10-19,2021-10-19,2005-10-05,0.60
5155,2021-10-19,2021-10-19,2005-10-06,0.59
5156,2021-10-19,2021-10-19,2005-10-07,0.58
5157,2021-10-19,2021-10-19,2005-10-10,.
5158,2021-10-19,2021-10-19,2005-10-11,0.48
5159,2021-10-19,2021-10-19,2005-10-12,0.52
5160,2021-10-19,2021-10-19,2005-10-13,0.49
5161,2021-10-19,2021-10-19,2005-10-14,0.47
5162,2021-10-19,2021-10-19,2005-10-17,0.39
5163,2021-10-19,2021-10-19,2005-10-18,0.40
5164,2021-10-19,2021-10-19,2005-10-19,0.41
5165,2021-10-19,2021-10-19,2005-10-20,0.43
5166,2021-10-19,2021-10-19,2005-10-21,0.43
5167,2021-10-19,2021-10-19,2005-10-24,0.37
5168,2021-10-19,2021-10-19,2005-10-25,0.38
5169,2021-10-19,2021-10-19,2005-10-26,0.42
5170,2021-10-19,2021-10-19,2005-10-27,0.45
5171,2021-10-19,2021-10-19,2005-10-28,0.42
5172,2021-10-19,2021-10-19,2005-10-31,0.37
5173,2021-10-19,2021-10-19,2005-11-01,0.39
5174,2021-10-19,2021-10-19,2005-11-02,0.43
5175,2021-10-19,2021-10-19,2005-11-03,0.44
5176,2021-10-19,2021-10-19,2005-11-04,0.42
5177,2021-10-19,2021-10-19,2005-11-07,0.43
5178,2021-10-19,2021-10-19,2005-11-08,0.44
5179,2021-10-19,2021-10-19,2005-11-09,0.43
5180,2021-10-19,2021-10-19,2005-11-10,0.45
5181,2021-10-19,2021-10-19,2005-11-11,.
5182,2021-10-19,2021-10-19,2005-11-14,0.41
5183,2021-10-19,2021-10-19,2005-11-15,0.43
5184,2021-10-19,2021-10-19,2005-11-16,0.46
5185,2021-10-19,2021-10-19,2005-11-17,0.45
5186,2021-10-19,2021-10-19,2005-11-18,0.46
5187,2021-10-19,2021-10-19,2005-11-21,0.47
5188,2021-10-19,2021-10-19,2005-11-22,0.55
5189,2021-10-19,2021-10-19,2005-11-23,0.53
5190,2021-10-19,2021-10-19,2005-11-24,.
5191,2021-10-19,2021-10-19,2005-11-25,0.54
5192,2021-10-19,2021-10-19,2005-11-28,0.52
5193,2021-10-19,2021-10-19,2005-11-29,0.52
5194,2021-10-19,2021-10-19,2005-11-30,0.56
5195,2021-10-19,2021-10-19,2005-12-01,0.56
5196,2021-10-19,2021-10-19,2005-12-02,0.55
5197,2021-10-19,2021-10-19,2005-12-05,0.50
5198,2021-10-19,2021-10-19,2005-12-06,0.51
5199,2021-10-19,2021-10-19,2005-12-07,0.52
5200,2021-10-19,2021-10-19,2005-12-08,0.63
5201,2021-10-19,2021-10-19,2005-12-09,0.63
5202,2021-10-19,2021-10-19,2005-12-12,0.66
5203,2021-10-19,2021-10-19,2005-12-13,0.66
5204,2021-10-19,2021-10-19,2005-12-14,0.68
5205,2021-10-19,2021-10-19,2005-12-15,0.66
5206,2021-10-19,2021-10-19,2005-12-16,0.66
5207,2021-10-19,2021-10-19,2005-12-19,0.61
5208,2021-10-19,2021-10-19,2005-12-20,0.62
5209,2021-10-19,2021-10-19,2005-12-21,0.60
5210,2021-10-19,2021-10-19,2005-12-22,0.63
5211,2021-10-19,2021-10-19,2005-12-23,0.62
5212,2021-10-19,2021-10-19,2005-12-26,.
5213,2021-10-19,2021-10-19,2005-12-27,.
5214,2021-10-19,2021-10-19,2005-12-28,0.66
5215,2021-10-19,2021-10-19,2005-12-29,0.61
5216,2021-10-19,2021-10-19,2005-12-30,0.55
5217,2021-10-19,2021-10-19,2006-01-02,.
5218,2021-10-19,2021-10-19,2006-01-03,0.47
5219,2021-10-19,2021-10-19,2006-01-04,0.45
5220,2021-10-19,2021-10-19,2006-01-05,0.45
5221,2021-10-19,2021-10-19,2006-01-06,0.43
5222,2021-10-19,2021-10-19,2006-01-09,0.42
5223,2021-10-19,2021-10-19,2006-01-10,0.38
5224,2021-10-19,2021-10-19,2006-01-11,0.38
5225,2021-10-19,2021-10-19,2006-01-12,0.38
5226,2021-10-19,2021-10-19,2006-01-13,0.37
5227,2021-10-19,2021-10-19,2006-01-16,.
5228,2021-10-19,2021-10-19,2006-01-17,0.32
5229,2021-10-19,2021-10-19,2006-01-18,0.35
5230,2021-10-19,2021-10-19,2006-01-19,0.36
5231,2021-10-19,2021-10-19,2006-01-20,0.37
5232,2021-10-19,2021-10-19,2006-01-23,0.34
5233,2021-10-19,2021-10-19,2006-01-24,0.33
5234,2021-10-19,2021-10-19,2006-01-25,0.32
5235,2021-10-19,2021-10-19,2006-01-26,0.32
5236,2021-10-19,2021-10-19,2006-01-27,0.33
5237,2021-10-19,2021-10-19,2006-01-30,0.30
5238,2021-10-19,2021-10-19,2006-01-31,0.31
5239,2021-10-19,2021-10-19,2006-02-01,0.32
5240,2021-10-19,2021-10-19,2006-02-02,0.34
5241,2021-10-19,2021-10-19,2006-02-03,0.34
5242,2021-10-19,2021-10-19,2006-02-06,0.34
5243,2021-10-19,2021-10-19,2006-02-07,0.33
5244,2021-10-19,2021-10-19,2006-02-08,0.32
5245,2021-10-19,2021-10-19,2006-02-09,0.33
5246,2021-10-19,2021-10-19,2006-02-10,0.32
5247,2021-10-19,2021-10-19,2006-02-13,0.30
5248,2021-10-19,2021-10-19,2006-02-14,0.30
5249,2021-10-19,2021-10-19,2006-02-15,0.31
5250,2021-10-19,2021-10-19,2006-02-16,0.33
5251,2021-10-19,2021-10-19,2006-02-17,0.34
5252,2021-10-19,2021-10-19,2006-02-20,.
5253,2021-10-19,2021-10-19,2006-02-21,0.31
5254,2021-10-19,2021-10-19,2006-02-22,0.32
5255,2021-10-19,2021-10-19,2006-02-23,0.32
5256,2021-10-19,2021-10-19,2006-02-24,0.32
5257,2021-10-19,2021-10-19,2006-02-27,0.31
5258,2021-10-19,2021-10-19,2006-02-28,0.31
5259,2021-10-19,2021-10-19,2006-03-01,0.34
5260,2021-10-19,2021-10-19,2006-03-02,0.34
5261,2021-10-19,2021-10-19,2006-03-03,0.35
5262,2021-10-19,2021-10-19,2006-03-06,0.37
5263,2021-10-19,2021-10-19,2006-03-07,0.38
5264,2021-10-19,2021-10-19,2006-03-08,0.41
5265,2021-10-19,2021-10-19,2006-03-09,0.41
5266,2021-10-19,2021-10-19,2006-03-10,0.40
5267,2021-10-19,2021-10-19,2006-03-13,0.41
5268,2021-10-19,2021-10-19,2006-03-14,0.44
5269,2021-10-19,2021-10-19,2006-03-15,0.41
5270,2021-10-19,2021-10-19,2006-03-16,0.43
5271,2021-10-19,2021-10-19,2006-03-17,0.41
5272,2021-10-19,2021-10-19,2006-03-20,0.39
5273,2021-10-19,2021-10-19,2006-03-21,0.37
5274,2021-10-19,2021-10-19,2006-03-22,0.38
5275,2021-10-19,2021-10-19,2006-03-23,0.41
5276,2021-10-19,2021-10-19,2006-03-24,0.42
5277,2021-10-19,2021-10-19,2006-03-27,0.45
5278,2021-10-19,2021-10-19,2006-03-28,0.43
5279,2021-10-19,2021-10-19,2006-03-29,0.47
5280,2021-10-19,2021-10-19,2006-03-30,0.49
5281,2021-10-19,2021-10-19,2006-03-31,0.48
5282,2021-10-19,2021-10-19,2006-04-03,0.45
5283,2021-10-19,2021-10-19,2006-04-04,0.45
5284,2021-10-19,2021-10-19,2006-04-05,0.46
5285,2021-10-19,2021-10-19,2006-04-06,0.46
5286,2021-10-19,2021-10-19,2006-04-07,0.46
5287,2021-10-19,2021-10-19,2006-04-10,0.46
5288,2021-10-19,2021-10-19,2006-04-11,0.47
5289,2021-10-19,2021-10-19,2006-04-12,0.49
5290,2021-10-19,2021-10-19,2006-04-13,0.50
5291,2021-10-19,2021-10-19,2006-04-14,.
5292,2021-10-19,2021-10-19,2006-04-17,.
5293,2021-10-19,2021-10-19,2006-04-18,0.47
5294,2021-10-19,2021-10-19,2006-04-19,0.46
5295,2021-10-19,2021-10-19,2006-04-20,0.48
5296,2021-10-19,2021-10-19,2006-04-21,0.47
5297,2021-10-19,2021-10-19,2006-04-24,0.47
5298,2021-10-19,2021-10-19,2006-04-25,0.44
5299,2021-10-19,2021-10-19,2006-04-26,0.46
5300,2021-10-19,2021-10-19,2006-04-27,0.49
5301,2021-10-19,2021-10-19,2006-04-28,0.48
5302,2021-10-19,2021-10-19,2006-05-01,.
5303,2021-10-19,2021-10-19,2006-05-02,0.46
5304,2021-10-19,2021-10-19,2006-05-03,0.45
5305,2021-10-19,2021-10-19,2006-05-04,0.48
5306,2021-10-19,2021-10-19,2006-05-05,0.47
5307,2021-10-19,2021-10-19,2006-05-08,0.41
5308,2021-10-19,2021-10-19,2006-05-09,0.40
5309,2021-10-19,2021-10-19,2006-05-10,0.40
5310,2021-10-19,2021-10-19,2006-05-11,0.47
5311,2021-10-19,2021-10-19,2006-05-12,0.45
5312,2021-10-19,2021-10-19,2006-05-15,0.43
5313,2021-10-19,2021-10-19,2006-05-16,0.46
5314,2021-10-19,2021-10-19,2006-05-17,0.46
5315,2021-10-19,2021-10-19,2006-05-18,0.48
5316,2021-10-19,2021-10-19,2006-05-19,0.49
5317,2021-10-19,2021-10-19,2006-05-22,0.50
5318,2021-10-19,2021-10-19,2006-05-23,0.49
5319,2021-10-19,2021-10-19,2006-05-24,0.51
