Date,BAMLH0A0HYM2,BAMLC0A0CM,BAMLC0A4CBBB,BAMLH0A1HYBB,BAMLH0A3HYC
2001-11-13,9.24,1.89,2.55,5.07,23.13
2001-11-14,9.06,1.86,2.52,4.93,22.75
2001-11-15,8.62,1.83,2.48,4.67,21.77
2001-11-16,8.38,1.81,2.45,4.45,21.39
2001-11-19,8.48,1.8,2.45,4.53,21.53
2001-11-20,8.37,1.8,2.45,4.45,21.35
2001-11-21,8.25,1.78,2.41,4.31,21.24
2001-11-22,8.24,1.78,2.41,4.3,21.26
2001-11-23,8.15,1.74,2.37,4.2,21.17
2001-11-26,8.17,1.73,2.37,4.19,21.34
2001-11-27,8.18,1.7,2.33,4.2,21.35
2001-11-28,8.13,1.71,2.34,4.17,21.3
2001-11-29,8.33,1.71,2.34,4.3,21.67
2001-11-30,8.39,1.71,2.34,4.55,22.87
2001-12-03,8.38,1.74,2.35,4.52,22.83
2001-12-04,8.47,1.74,2.36,4.58,22.84
2001-12-05,8.25,1.72,2.34,4.4,22.66
2001-12-06,8.12,1.68,2.29,4.31,22.47
2001-12-07,8.01,1.67,2.28,4.22,22.3
2001-12-10,8.2,1.69,2.31,4.44,22.55
2001-12-11,8.31,1.72,2.36,4.55,22.66
2001-12-12,8.42,1.72,2.36,4.69,22.61
2001-12-13,8.33,1.73,2.35,4.54,22.68
2001-12-14,8.34,1.72,2.34,4.56,22.78
2001-12-17,8.17,1.62,2.24,4.43,22.46
2001-12-18,8.33,1.73,2.34,4.55,22.66
2001-12-19,8.41,1.73,2.34,4.61,22.75
2001-12-20,8.37,1.72,2.33,4.57,22.69
2001-12-21,8.32,1.7,2.31,4.52,22.6
2001-12-24,8.3,1.7,2.32,4.49,22.62
2001-12-26,8.26,1.69,2.31,4.45,22.6
2001-12-27,8.33,1.68,2.29,4.47,22.7
2001-12-28,8.33,1.68,2.3,4.48,22.82
2001-12-31,8.24,1.65,2.22,4.44,22.91
2002-01-02,8.12,1.64,2.2,4.36,22.74
2002-01-03,8.03,1.63,2.18,4.31,22.46
2002-01-04,7.99,1.62,2.16,4.28,22.27
2002-01-07,8.06,1.63,2.18,4.34,22.34
2002-01-08,8.05,1.64,2.18,4.33,22.32
2002-01-09,8.04,1.64,2.18,4.32,22.27
2002-01-10,8.08,1.65,2.2,4.36,22.22
2002-01-11,8.17,1.65,2.22,4.45,22.31
2002-01-14,8.17,1.65,2.21,4.46,22.35
2002-01-15,8.26,1.65,2.21,4.49,22.71
2002-01-16,8.27,1.66,2.22,4.5,22.84
2002-01-17,8.22,1.67,2.22,4.47,22.86
2002-01-18,8.28,1.65,2.23,4.52,22.95
2002-01-21,8.29,1.65,2.23,4.52,22.99
2002-01-22,8.27,1.65,2.23,4.52,22.93
2002-01-23,8.22,1.65,2.24,4.48,22.82
2002-01-24,8.18,1.62,2.21,4.47,22.76
2002-01-25,8.14,1.62,2.2,4.44,22.68
2002-01-28,8.11,1.61,2.19,4.44,22.48
2002-01-29,8.26,1.64,2.21,4.58,22.74
2002-01-30,8.29,1.72,2.28,4.6,22.83
2002-01-31,7.89,1.71,2.3,4.32,21.65
2002-02-01,7.81,1.71,2.3,4.34,21.19
2002-02-04,7.91,1.76,2.36,4.44,21.39
2002-02-05,7.98,1.83,2.48,4.5,21.37
2002-02-06,8.02,1.87,2.51,4.56,21.45
2002-02-07,8.02,1.87,2.51,4.52,21.43
2002-02-08,8.08,1.83,2.48,4.58,21.49
2002-02-11,8.09,1.85,2.51,4.57,21.61
2002-02-12,8.03,1.83,2.5,4.52,21.57
2002-02-13,7.99,1.83,2.49,4.5,21.6
2002-02-14,8.05,1.81,2.46,4.52,21.67
2002-02-15,8.11,1.84,2.51,4.58,21.72
2002-02-18,8.12,1.84,2.51,4.58,21.76
2002-02-19,8.12,1.86,2.53,4.6,21.71
2002-02-20,8.19,1.87,2.56,4.69,21.81
2002-02-21,8.2,1.86,2.56,4.69,21.91
2002-02-22,8.28,1.87,2.56,4.75,22.08
2002-02-25,8.31,1.84,2.52,4.76,22.24
2002-02-26,8.25,1.82,2.5,4.65,22.31
2002-02-27,8.31,1.82,2.49,4.66,22.48
2002-02-28,8.19,1.81,2.49,4.9,22.15
2002-03-01,7.99,1.78,2.45,4.79,21.76
2002-03-04,7.92,1.78,2.45,4.74,21.67
2002-03-05,7.83,1.77,2.44,4.64,21.49
2002-03-06,7.77,1.76,2.42,4.54,21.32
2002-03-07,7.51,1.73,2.38,4.33,20.93
2002-03-08,7.34,1.71,2.35,4.19,20.7
2002-03-11,7.33,1.7,2.35,4.2,20.53
2002-03-12,7.32,1.71,2.36,4.19,20.55
2002-03-13,7.36,1.72,2.38,4.2,20.52
2002-03-14,7.2,1.7,2.36,4.1,20.3
2002-03-15,7.18,1.69,2.35,4.08,20.18
2002-03-18,7.2,1.7,2.36,4.07,20.23
2002-03-19,7.18,1.7,2.37,4.04,20.35
2002-03-20,7.08,1.69,2.35,3.95,20.27
2002-03-21,7.1,1.69,2.35,3.97,20.3
2002-03-22,7.08,1.68,2.33,3.94,20.26
2002-03-25,7.06,1.68,2.34,3.92,20.27
2002-03-26,7.13,1.69,2.35,4.02,20.1
2002-03-27,7.13,1.7,2.38,4.0,20.11
2002-03-28,7.11,1.71,2.39,3.97,19.94
2002-03-31,7.08,1.71,2.39,3.76,20.18
2002-04-01,7.0,1.7,2.38,3.72,19.77
2002-04-02,7.06,1.71,2.39,3.77,19.8
2002-04-03,7.15,1.7,2.38,3.83,19.91
2002-04-04,7.15,1.71,2.4,3.83,19.94
2002-04-05,7.21,1.72,2.41,3.87,19.98
2002-04-08,7.18,1.72,2.41,3.86,19.83
2002-04-09,7.2,1.72,2.42,3.88,19.78
2002-04-10,7.15,1.72,2.42,3.84,19.58
2002-04-11,7.17,1.75,2.47,3.85,19.62
2002-04-12,7.26,1.74,2.47,3.89,19.73
2002-04-15,7.27,1.74,2.46,3.92,19.68
2002-04-16,7.21,1.75,2.47,3.9,19.53
2002-04-17,7.14,1.72,2.42,3.84,19.31
2002-04-18,7.13,1.7,2.39,3.86,19.32
2002-04-19,7.14,1.71,2.4,3.87,19.23
2002-04-22,7.18,1.75,2.51,3.89,19.26
2002-04-23,7.17,1.78,2.57,3.86,19.25
2002-04-24,7.2,1.79,2.59,3.89,19.31
2002-04-25,7.22,1.81,2.63,3.91,19.28
2002-04-26,7.24,1.82,2.62,3.93,19.27
2002-04-29,7.19,1.87,2.73,3.91,19.2
2002-04-30,6.88,1.88,2.71,3.92,16.63
2002-05-01,6.89,1.92,2.8,3.93,16.6
2002-05-02,6.87,1.92,2.8,3.93,16.54
2002-05-03,6.94,1.9,2.77,3.99,16.62
2002-05-06,6.96,1.91,2.8,4.0,16.72
2002-05-07,7.02,1.92,2.82,4.05,16.8
2002-05-08,6.89,1.89,2.76,3.95,16.65
2002-05-09,6.89,1.89,2.76,3.95,16.66
2002-05-10,6.97,1.89,2.77,3.99,16.81
2002-05-13,6.96,1.89,2.77,3.99,16.91
2002-05-14,6.89,1.89,2.78,3.93,16.84
2002-05-15,6.93,1.88,2.75,3.94,17.26
2002-05-16,7.05,1.89,2.77,4.01,17.59
2002-05-17,7.01,1.88,2.77,4.0,17.43
2002-05-20,7.07,1.88,2.77,4.06,17.46
2002-05-21,7.11,1.87,2.76,4.09,17.49
2002-05-22,7.15,1.87,2.76,4.12,17.45
2002-05-23,7.1,1.86,2.73,4.06,17.47
2002-05-24,7.08,1.84,2.71,4.06,17.38
2002-05-27,7.08,1.84,2.71,4.06,17.4
2002-05-28,7.09,1.83,2.67,4.08,17.49
2002-05-29,7.16,1.82,2.67,4.11,17.65
2002-05-30,7.22,1.83,2.68,4.14,17.81
2002-05-31,7.28,1.62,2.26,5.38,16.33
2002-06-03,7.27,1.63,2.27,5.37,16.27
2002-06-04,7.35,1.62,2.26,5.44,16.4
2002-06-05,7.31,1.61,2.25,5.38,16.42
2002-06-06,7.35,1.62,2.26,5.4,16.5
2002-06-07,7.41,1.64,2.3,5.38,17.01
2002-06-10,7.48,1.64,2.29,5.43,17.29
2002-06-11,7.57,1.66,2.32,5.51,17.52
2002-06-12,7.7,1.68,2.35,5.61,17.7
2002-06-13,7.75,1.67,2.35,5.63,17.77
2002-06-14,7.9,1.69,2.38,5.78,17.96
2002-06-17,7.85,1.68,2.37,5.75,17.82
2002-06-18,7.85,1.68,2.38,5.77,17.81
2002-06-19,7.97,1.7,2.41,5.9,18.0
2002-06-20,7.95,1.72,2.44,5.87,17.93
2002-06-21,8.14,1.73,2.46,6.06,18.14
2002-06-24,8.19,1.76,2.51,6.13,18.2
2002-06-25,8.27,1.76,2.49,6.19,18.35
2002-06-26,9.06,1.86,2.68,7.18,18.92
2002-06-27,9.14,1.86,2.67,7.34,18.94
2002-06-28,9.23,1.9,2.71,7.4,19.09
2002-06-30,8.75,1.87,2.65,5.51,19.11
2002-07-01,8.69,1.85,2.65,5.39,19.13
2002-07-02,8.93,1.9,2.76,5.62,19.3
2002-07-03,9.02,1.92,2.78,5.69,19.35
2002-07-04,9.02,1.92,2.78,5.68,19.36
2002-07-05,8.96,1.89,2.75,5.63,19.37
2002-07-08,8.99,1.89,2.74,5.68,19.33
2002-07-09,8.98,1.88,2.71,5.62,19.38
2002-07-10,9.06,1.88,2.71,5.73,19.47
2002-07-11,9.26,1.92,2.78,6.0,19.54
2002-07-12,9.26,1.92,2.78,5.99,19.85
2002-07-15,9.19,1.96,2.84,5.95,19.47
2002-07-16,9.13,1.97,2.87,5.95,19.38
2002-07-17,9.19,2.0,2.87,6.02,19.4
2002-07-18,9.26,1.98,2.88,6.0,19.61
2002-07-19,9.37,2.03,2.97,6.07,19.64
2002-07-22,9.49,2.07,3.05,6.26,19.89
2002-07-23,9.71,2.14,3.15,6.44,20.13
2002-07-24,9.96,2.3,3.35,6.65,20.36
2002-07-25,9.98,2.3,3.38,6.66,20.47
2002-07-26,10.13,2.38,3.48,6.77,20.7
2002-07-29,10.01,2.38,3.5,6.67,20.59
2002-07-30,9.99,2.37,3.47,6.65,20.67
2002-07-31,9.71,2.27,3.29,6.3,21.11
2002-08-01,9.54,2.26,3.25,6.3,20.82
2002-08-02,9.76,2.29,3.34,6.42,21.05
2002-08-05,9.91,2.38,3.49,6.52,21.18
2002-08-06,9.81,2.4,3.5,6.49,21.08
2002-08-07,9.89,2.38,3.48,6.54,21.17
2002-08-08,9.85,2.38,3.48,6.53,21.27
2002-08-09,9.92,2.41,3.55,6.61,21.36
2002-08-12,10.0,2.42,3.55,6.67,21.56
2002-08-13,10.15,2.44,3.56,6.8,21.81
2002-08-14,10.2,2.41,3.52,6.89,22.0
2002-08-15,10.01,2.38,3.46,6.76,21.85
2002-08-16,9.93,2.36,3.45,6.68,21.9
2002-08-19,9.93,2.34,3.41,6.7,21.93
2002-08-20,9.94,2.29,3.32,6.72,22.08
2002-08-21,9.88,2.27,3.28,6.63,22.02
2002-08-22,9.65,2.25,3.23,6.45,21.98
2002-08-23,9.62,2.24,3.23,6.45,22.03
2002-08-26,9.55,2.23,3.21,6.39,22.08
2002-08-27,9.44,2.22,3.18,6.31,21.97
2002-08-28,9.48,2.22,3.19,6.32,22.05
2002-08-29,9.51,2.23,3.2,6.35,22.16
2002-08-30,9.5,2.22,3.2,6.36,22.22
2002-08-31,9.61,2.22,3.18,6.31,22.76
2002-09-02,9.6,2.22,3.17,6.31,22.68
2002-09-03,9.76,2.27,3.26,6.41,22.87
2002-09-04,9.75,2.28,3.29,6.42,22.87
2002-09-05,9.82,2.29,3.29,6.45,22.93
2002-09-06,9.69,2.28,3.28,6.36,22.78
2002-09-09,9.69,2.28,3.28,6.34,22.84
2002-09-10,9.7,2.26,3.26,6.36,22.92
2002-09-11,9.59,2.26,3.25,6.27,22.81
2002-09-12,9.63,2.24,3.21,6.33,22.89
2002-09-13,9.65,2.23,3.21,6.31,22.99
2002-09-16,9.61,2.21,3.18,6.33,22.68
2002-09-17,9.6,2.2,3.16,6.31,22.69
2002-09-18,9.65,2.21,3.16,6.34,22.79
2002-09-19,9.82,2.23,3.21,6.47,22.9
2002-09-20,9.92,2.26,3.25,6.54,23.06
2002-09-23,10.12,2.29,3.31,6.7,23.32
2002-09-24,10.26,2.35,3.4,6.78,23.51
2002-09-25,10.18,2.33,3.37,6.7,23.5
2002-09-26,10.17,2.32,3.34,6.7,23.52
2002-09-27,10.3,2.33,3.35,6.79,23.77
2002-09-30,10.33,2.37,3.47,6.71,23.37
2002-10-01,10.21,2.36,3.44,6.66,23.26
2002-10-02,10.34,2.35,3.42,6.72,23.28
2002-10-03,10.48,2.37,3.45,6.86,23.29
2002-10-04,10.55,2.42,3.55,6.91,23.47
2002-10-07,10.71,2.47,3.65,7.04,23.93
2002-10-08,10.87,2.57,3.81,7.17,24.16
2002-10-09,11.17,2.67,3.99,7.38,24.55
2002-10-10,11.2,2.72,4.03,7.41,24.58
2002-10-11,11.07,2.65,3.91,7.31,24.5
2002-10-14,11.09,2.65,3.91,7.32,24.56
2002-10-15,10.73,2.59,3.8,7.06,23.94
2002-10-16,10.73,2.62,3.84,7.03,24.07
2002-10-17,10.64,2.61,3.83,6.98,23.89
2002-10-18,10.65,2.62,3.83,7.04,23.79
2002-10-21,10.54,2.6,3.81,6.95,23.63
2002-10-22,10.53,2.59,3.79,6.92,23.69
2002-10-23,10.54,2.6,3.79,6.93,23.56
2002-10-24,10.53,2.58,3.73,6.92,23.66
2002-10-25,10.57,2.57,3.71,6.96,23.75
2002-10-28,10.55,2.54,3.67,6.92,23.49
2002-10-29,10.67,2.55,3.66,7.03,23.45
2002-10-30,10.62,2.55,3.66,7.0,23.4
2002-10-31,10.59,2.46,3.53,6.86,23.02
2002-11-01,10.47,2.45,3.51,6.77,22.82
2002-11-04,10.3,2.41,3.43,6.68,22.44
2002-11-05,10.19,2.38,3.38,6.6,22.34
2002-11-06,10.1,2.32,3.31,6.51,22.03
2002-11-07,10.12,2.28,3.28,6.55,21.98
2002-11-08,10.16,2.3,3.3,6.59,22.03
2002-11-11,10.18,2.3,3.3,6.59,22.07
2002-11-12,10.15,2.3,3.33,6.59,21.98
2002-11-13,10.11,2.3,3.32,6.57,21.92
2002-11-14,9.94,2.22,3.22,6.41,21.75
2002-11-15,9.78,2.18,3.13,6.31,21.47
2002-11-18,9.7,2.12,3.05,6.21,21.49
2002-11-19,9.61,2.1,3.02,6.15,21.43
2002-11-20,9.39,2.06,2.97,6.02,20.81
2002-11-21,9.15,2.01,2.89,5.83,20.46
2002-11-22,9.04,2.0,2.87,5.72,20.33
2002-11-25,9.01,2.0,2.87,5.73,20.31
2002-11-26,9.14,2.02,2.91,5.82,20.57
2002-11-27,8.94,1.98,2.86,5.66,20.22
2002-11-28,8.94,1.98,2.86,5.66,20.23
2002-11-29,9.01,2.0,2.88,5.71,20.43
2002-11-30,8.83,1.98,2.83,5.87,19.88
2002-12-02,8.67,1.93,2.74,5.75,19.42
2002-12-03,8.67,1.95,2.79,5.74,19.34
2002-12-04,8.81,1.97,2.82,5.84,19.51
2002-12-05,8.89,1.97,2.82,5.92,19.67
2002-12-06,9.0,1.97,2.83,6.0,19.86
2002-12-09,9.08,1.98,2.86,6.05,19.94
2002-12-10,9.05,1.99,2.87,6.02,19.9
2002-12-11,9.09,1.97,2.84,6.05,19.87
2002-12-12,9.06,1.96,2.82,6.04,19.85
2002-12-13,8.99,1.96,2.81,5.99,19.8
2002-12-16,8.88,1.93,2.77,5.92,19.49
2002-12-17,8.9,1.9,2.71,5.94,19.46
2002-12-18,8.94,1.9,2.71,6.0,19.32
2002-12-19,9.03,1.9,2.72,6.07,19.37
2002-12-20,8.99,1.89,2.72,6.05,19.25
2002-12-23,9.0,1.9,2.72,6.05,19.14
2002-12-24,9.01,1.9,2.72,6.06,19.12
2002-12-26,9.02,1.9,2.72,6.07,19.11
2002-12-27,9.11,1.9,2.73,6.15,19.22
2002-12-30,9.13,1.89,2.73,6.16,19.31
2002-12-31,8.9,1.88,2.7,6.17,19.2
2003-01-02,8.65,1.86,2.67,5.97,18.83
2003-01-03,8.57,1.85,2.64,5.93,18.61
2003-01-06,8.41,1.82,2.61,5.82,18.25
2003-01-07,8.26,1.81,2.58,5.72,17.74
2003-01-08,8.18,1.8,2.57,5.66,17.64
2003-01-09,7.95,1.77,2.53,5.46,17.29
2003-01-10,7.92,1.75,2.48,5.38,17.28
2003-01-13,7.92,1.73,2.46,5.39,17.25
2003-01-14,7.96,1.73,2.47,5.42,17.27
2003-01-15,7.96,1.73,2.48,5.44,17.2
2003-01-16,7.99,1.74,2.51,5.46,17.28
2003-01-17,8.1,1.75,2.53,5.53,17.44
2003-01-20,8.11,1.75,2.53,5.53,17.47
2003-01-21,8.12,1.75,2.53,5.56,17.47
2003-01-22,8.23,1.77,2.56,5.65,17.58
2003-01-23,8.16,1.75,2.53,5.62,17.37
2003-01-24,8.21,1.76,2.54,5.65,17.42
2003-01-27,8.29,1.76,2.56,5.69,17.6
2003-01-28,8.25,1.75,2.53,5.68,17.51
2003-01-29,8.24,1.75,2.54,5.66,17.5
2003-01-30,8.25,1.74,2.52,5.7,17.43
2003-01-31,8.29,1.74,2.51,5.72,17.83
2003-02-03,8.21,1.71,2.48,5.68,17.62
2003-02-04,8.28,1.71,2.49,5.73,17.71
2003-02-05,8.23,1.69,2.46,5.69,17.7
2003-02-06,8.35,1.7,2.48,5.8,17.86
2003-02-07,8.39,1.7,2.47,5.84,17.83
2003-02-10,8.35,1.69,2.46,5.8,17.83
2003-02-11,8.37,1.69,2.45,5.8,17.88
2003-02-12,8.5,1.69,2.46,5.93,18.03
2003-02-13,8.69,1.72,2.5,6.09,18.26
2003-02-14,8.62,1.71,2.5,6.02,18.2
2003-02-17,8.58,1.7,2.49,6.0,18.11
2003-02-18,8.56,1.7,2.48,5.99,18.06
2003-02-19,8.53,1.7,2.47,5.98,17.99
2003-02-20,8.51,1.69,2.46,6.0,17.93
2003-02-21,8.42,1.68,2.45,5.91,17.86
2003-02-24,8.41,1.67,2.44,5.91,17.79
2003-02-25,8.45,1.69,2.47,5.92,17.88
2003-02-26,8.44,1.68,2.45,5.95,17.8
2003-02-27,8.4,1.67,2.45,5.92,17.72
2003-02-28,8.38,1.66,2.44,5.63,18.23
2003-03-03,8.29,1.63,2.4,5.57,18.11
2003-03-04,8.31,1.64,2.44,5.6,18.08
2003-03-05,8.33,1.67,2.48,5.6,18.1
2003-03-06,8.31,1.67,2.49,5.58,18.09
2003-03-07,8.34,1.69,2.53,5.62,18.06
2003-03-10,8.38,1.7,2.55,5.66,18.17
2003-03-11,8.33,1.7,2.57,5.62,18.13
2003-03-12,8.32,1.71,2.59,5.63,18.11
2003-03-13,8.16,1.68,2.53,5.48,17.94
2003-03-14,8.17,1.68,2.52,5.5,17.86
2003-03-17,8.04,1.67,2.51,5.41,17.65
2003-03-18,7.91,1.66,2.48,5.32,17.43
2003-03-19,7.88,1.65,2.47,5.36,17.32
2003-03-20,7.84,1.65,2.47,5.33,17.34
2003-03-21,7.69,1.62,2.41,5.21,17.18
2003-03-24,7.81,1.62,2.42,5.33,17.27
2003-03-25,7.8,1.62,2.42,5.32,17.29
2003-03-26,7.78,1.6,2.38,5.31,17.23
2003-03-27,7.76,1.59,2.36,5.28,17.14
2003-03-28,7.75,1.58,2.35,5.28,17.09
2003-03-31,7.72,1.58,2.35,5.02,17.0
2003-04-01,7.61,1.57,2.33,4.97,16.49
2003-04-02,7.36,1.56,2.29,4.81,16.13
2003-04-03,7.31,1.54,2.26,4.73,15.9
2003-04-04,7.24,1.55,2.28,4.68,15.81
2003-04-07,7.11,1.53,2.23,4.59,15.52
2003-04-08,7.21,1.54,2.26,4.65,15.73
2003-04-09,7.31,1.54,2.26,4.71,15.85
2003-04-10,7.28,1.54,2.27,4.7,15.77
2003-04-11,7.21,1.53,2.26,4.66,15.6
2003-04-14,7.12,1.53,2.27,4.59,15.44
2003-04-15,7.07,1.5,2.2,4.58,15.14
2003-04-16,7.05,1.47,2.16,4.56,15.1
2003-04-17,6.97,1.45,2.13,4.51,15.01
2003-04-21,6.92,1.43,2.1,4.46,14.95
2003-04-22,6.86,1.41,2.06,4.44,14.83
2003-04-23,6.71,1.39,2.02,4.35,14.47
2003-04-24,6.69,1.38,2.0,4.36,14.47
2003-04-25,6.68,1.37,2.0,4.37,14.4
2003-04-28,6.64,1.36,1.99,4.32,14.34
2003-04-29,6.55,1.35,1.97,4.24,14.17
2003-04-30,6.44,1.34,1.97,4.11,13.83
2003-05-01,6.37,1.33,1.95,4.04,13.66
2003-05-02,6.26,1.3,1.91,3.95,13.45
2003-05-05,6.25,1.29,1.89,3.95,13.38
2003-05-06,6.34,1.28,1.87,4.01,13.46
2003-05-07,6.46,1.28,1.87,4.09,13.53
2003-05-08,6.55,1.28,1.88,4.14,13.74
2003-05-09,6.53,1.29,1.88,4.1,13.74
2003-05-12,6.53,1.29,1.89,4.13,13.68
2003-05-13,6.53,1.31,1.92,4.15,13.63
2003-05-14,6.62,1.32,1.94,4.21,13.68
2003-05-15,6.55,1.33,1.95,4.16,13.52
2003-05-16,6.63,1.33,1.95,4.23,13.57
2003-05-19,6.66,1.33,1.96,4.23,13.62
2003-05-20,6.77,1.35,1.98,4.34,13.72
2003-05-21,6.8,1.36,1.99,4.35,13.87
2003-05-22,6.86,1.36,1.98,4.4,13.84
2003-05-23,6.87,1.34,1.96,4.41,13.81
2003-05-26,6.87,1.34,1.96,4.41,13.84
2003-05-27,6.88,1.33,1.94,4.42,13.86
2003-05-28,6.89,1.33,1.93,4.44,13.84
2003-05-29,6.87,1.32,1.92,4.45,13.7
2003-05-30,6.81,1.32,1.92,4.41,13.59
2003-05-31,6.79,1.32,1.92,4.36,13.39
2003-06-02,6.66,1.31,1.9,4.27,13.07
2003-06-03,6.74,1.32,1.91,4.34,13.11
2003-06-04,6.7,1.32,1.92,4.32,13.06
2003-06-05,6.58,1.31,1.9,4.23,12.89
2003-06-06,6.48,1.3,1.88,4.15,12.83
2003-06-09,6.51,1.29,1.87,4.19,12.81
2003-06-10,6.58,1.29,1.87,4.24,12.88
2003-06-11,6.5,1.28,1.86,4.18,12.84
2003-06-12,6.48,1.28,1.86,4.17,12.77
2003-06-13,6.46,1.27,1.86,4.17,12.7
2003-06-16,6.31,1.25,1.83,4.05,12.5
2003-06-17,6.14,1.23,1.79,3.92,12.29
2003-06-18,6.04,1.23,1.78,3.85,12.2
2003-06-19,6.09,1.23,1.79,3.89,12.19
2003-06-20,6.07,1.23,1.8,3.87,12.13
2003-06-23,6.21,1.24,1.81,3.98,12.31
2003-06-24,6.29,1.24,1.82,4.03,12.43
2003-06-25,6.15,1.23,1.8,3.9,12.3
2003-06-26,6.03,1.23,1.8,3.78,12.23
2003-06-27,6.03,1.22,1.79,3.78,12.26
2003-06-30,6.13,1.23,1.79,3.85,12.31
2003-07-01,6.15,1.24,1.81,3.88,12.26
2003-07-02,6.18,1.24,1.81,3.91,12.28
2003-07-03,6.11,1.23,1.79,3.84,12.26
2003-07-04,6.11,1.23,1.78,3.84,12.27
2003-07-07,6.05,1.22,1.77,3.79,12.19
2003-07-08,5.97,1.21,1.76,3.75,12.06
2003-07-09,5.97,1.21,1.75,3.77,12.0
2003-07-10,6.0,1.21,1.75,3.81,11.95
2003-07-11,6.05,1.22,1.77,3.86,11.95
2003-07-14,5.94,1.2,1.74,3.76,11.8
2003-07-15,5.73,1.19,1.72,3.6,11.44
2003-07-16,5.76,1.19,1.71,3.65,11.42
2003-07-17,5.75,1.18,1.71,3.65,11.41
2003-07-18,5.76,1.18,1.69,3.64,11.5
2003-07-21,5.59,1.17,1.68,3.48,11.37
2003-07-22,5.66,1.16,1.66,3.54,11.39
2003-07-23,5.72,1.17,1.67,3.59,11.45
2003-07-24,5.7,1.15,1.65,3.57,11.45
2003-07-25,5.73,1.15,1.65,3.58,11.53
2003-07-28,5.65,1.16,1.65,3.5,11.5
2003-07-29,5.63,1.15,1.65,3.44,11.5
2003-07-30,5.83,1.17,1.68,3.6,11.75
2003-07-31,5.67,1.19,1.72,3.55,11.15
2003-08-01,5.77,1.2,1.72,3.63,11.19
2003-08-04,5.84,1.2,1.72,3.72,11.14
2003-08-05,5.8,1.21,1.72,3.68,11.08
2003-08-06,6.06,1.23,1.75,3.89,11.43
2003-08-07,6.15,1.23,1.76,3.93,11.57
2003-08-08,6.13,1.22,1.74,3.95,11.5
2003-08-11,6.08,1.22,1.74,3.9,11.44
2003-08-12,6.13,1.23,1.76,3.94,11.51
2003-08-13,5.99,1.24,1.76,3.83,11.31
2003-08-14,6.06,1.24,1.76,3.88,11.44
2003-08-15,6.07,1.23,1.75,3.9,11.47
2003-08-18,6.05,1.23,1.75,3.9,11.41
2003-08-19,5.98,1.22,1.73,3.86,11.3
2003-08-20,5.81,1.21,1.72,3.75,11.06
2003-08-21,5.61,1.19,1.69,3.59,10.79
2003-08-22,5.62,1.19,1.69,3.6,10.79
2003-08-25,5.53,1.18,1.69,3.51,10.75
2003-08-26,5.55,1.18,1.68,3.54,10.79
2003-08-27,5.45,1.18,1.68,3.46,10.62
2003-08-28,5.5,1.18,1.68,3.51,10.69
2003-08-29,5.43,1.17,1.66,3.45,10.64
2003-08-31,5.46,1.18,1.67,3.49,10.96
2003-09-01,5.46,1.18,1.67,3.49,10.93
2003-09-02,5.19,1.15,1.63,3.28,10.58
2003-09-03,5.16,1.15,1.63,3.26,10.5
2003-09-04,5.25,1.17,1.65,3.32,10.55
2003-09-05,5.42,1.17,1.65,3.47,10.72
2003-09-08,5.35,1.17,1.66,3.41,10.66
2003-09-09,5.34,1.17,1.65,3.41,10.59
2003-09-10,5.42,1.17,1.65,3.48,10.67
2003-09-11,5.36,1.16,1.64,3.41,10.59
2003-09-12,5.42,1.16,1.63,3.47,10.71
2003-09-15,5.43,1.15,1.63,3.49,10.69
2003-09-16,5.39,1.15,1.62,3.44,10.61
2003-09-17,5.41,1.15,1.6,3.45,10.68
2003-09-18,5.32,1.13,1.58,3.37,10.58
2003-09-19,5.26,1.12,1.57,3.36,10.32
2003-09-22,5.28,1.12,1.58,3.34,10.48
2003-09-23,5.34,1.13,1.59,3.4,10.56
2003-09-24,5.36,1.13,1.59,3.42,10.57
2003-09-25,5.37,1.12,1.58,3.41,10.61
2003-09-26,5.45,1.12,1.59,3.47,10.71
2003-09-29,5.4,1.13,1.59,3.42,10.68
2003-09-30,5.51,1.13,1.59,3.6,10.51
2003-10-01,5.46,1.13,1.59,3.57,10.45
2003-10-02,5.36,1.12,1.58,3.49,10.32
2003-10-03,5.18,1.11,1.58,3.34,10.09
2003-10-06,5.25,1.12,1.58,3.4,10.17
2003-10-07,5.13,1.11,1.57,3.31,9.97
2003-10-08,5.1,1.11,1.57,3.3,9.93
2003-10-09,5.02,1.1,1.54,3.25,9.83
2003-10-10,5.02,1.09,1.54,3.26,9.81
2003-10-13,5.01,1.09,1.53,3.25,9.82
2003-10-14,4.88,1.09,1.53,3.14,9.62
2003-10-15,4.74,1.07,1.5,3.04,9.42
2003-10-16,4.62,1.06,1.48,2.93,9.29
2003-10-17,4.68,1.05,1.46,2.97,9.37
2003-10-20,4.68,1.03,1.45,2.96,9.35
2003-10-21,4.68,1.05,1.48,2.94,9.34
2003-10-22,4.81,1.06,1.51,3.04,9.52
2003-10-23,4.82,1.07,1.51,3.05,9.51
2003-10-24,4.89,1.07,1.51,3.11,9.61
2003-10-27,4.8,1.06,1.51,3.03,9.53
2003-10-28,4.87,1.06,1.5,3.09,9.6
2003-10-29,4.77,1.06,1.5,3.0,9.47
2003-10-30,4.68,1.05,1.48,2.91,9.36
2003-10-31,4.73,1.05,1.49,2.92,9.71
2003-11-03,4.65,1.06,1.49,2.86,9.6
2003-11-04,4.68,1.06,1.5,2.89,9.61
