,realtime_start,realtime_end,date,value
3446,2021-10-19,2021-10-19,2010-01-14,4.52
3447,2021-10-19,2021-10-19,2010-01-15,4.57
3448,2021-10-19,2021-10-19,2010-01-18,4.57
3449,2021-10-19,2021-10-19,2010-01-19,4.56
3450,2021-10-19,2021-10-19,2010-01-20,4.61
3451,2021-10-19,2021-10-19,2010-01-21,4.66
3452,2021-10-19,2021-10-19,2010-01-22,4.74
3453,2021-10-19,2021-10-19,2010-01-25,4.77
3454,2021-10-19,2021-10-19,2010-01-26,4.79
3455,2021-10-19,2021-10-19,2010-01-27,4.77
3456,2021-10-19,2021-10-19,2010-01-28,4.78
3457,2021-10-19,2021-10-19,2010-01-29,4.83
3458,2021-10-19,2021-10-19,2010-01-31,4.98
3459,2021-10-19,2021-10-19,2010-02-01,4.97
3460,2021-10-19,2021-10-19,2010-02-02,4.96
3461,2021-10-19,2021-10-19,2010-02-03,4.89
3462,2021-10-19,2021-10-19,2010-02-04,4.99
3463,2021-10-19,2021-10-19,2010-02-05,5.13
3464,2021-10-19,2021-10-19,2010-02-08,5.15
3465,2021-10-19,2021-10-19,2010-02-09,5.16
3466,2021-10-19,2021-10-19,2010-02-10,5.16
3467,2021-10-19,2021-10-19,2010-02-11,5.21
3468,2021-10-19,2021-10-19,2010-02-12,5.26
3469,2021-10-19,2021-10-19,2010-02-15,5.25
3470,2021-10-19,2021-10-19,2010-02-16,5.27
3471,2021-10-19,2021-10-19,2010-02-17,5.11
3472,2021-10-19,2021-10-19,2010-02-18,4.99
3473,2021-10-19,2021-10-19,2010-02-19,4.90
3474,2021-10-19,2021-10-19,2010-02-22,4.86
3475,2021-10-19,2021-10-19,2010-02-23,4.92
3476,2021-10-19,2021-10-19,2010-02-24,4.89
3477,2021-10-19,2021-10-19,2010-02-25,4.95
3478,2021-10-19,2021-10-19,2010-02-26,4.97
3479,2021-10-19,2021-10-19,2010-02-28,5.01
3480,2021-10-19,2021-10-19,2010-03-01,4.98
3481,2021-10-19,2021-10-19,2010-03-02,4.91
3482,2021-10-19,2021-10-19,2010-03-03,4.87
3483,2021-10-19,2021-10-19,2010-03-04,4.83
3484,2021-10-19,2021-10-19,2010-03-05,4.73
3485,2021-10-19,2021-10-19,2010-03-08,4.65
3486,2021-10-19,2021-10-19,2010-03-09,4.62
3487,2021-10-19,2021-10-19,2010-03-10,4.53
3488,2021-10-19,2021-10-19,2010-03-11,4.52
3489,2021-10-19,2021-10-19,2010-03-12,4.49
3490,2021-10-19,2021-10-19,2010-03-15,4.49
3491,2021-10-19,2021-10-19,2010-03-16,4.53
3492,2021-10-19,2021-10-19,2010-03-17,4.49
3493,2021-10-19,2021-10-19,2010-03-18,4.40
3494,2021-10-19,2021-10-19,2010-03-19,4.37
3495,2021-10-19,2021-10-19,2010-03-22,4.40
3496,2021-10-19,2021-10-19,2010-03-23,4.39
3497,2021-10-19,2021-10-19,2010-03-24,4.25
3498,2021-10-19,2021-10-19,2010-03-25,4.18
3499,2021-10-19,2021-10-19,2010-03-26,4.19
3500,2021-10-19,2021-10-19,2010-03-29,4.18
3501,2021-10-19,2021-10-19,2010-03-30,4.17
3502,2021-10-19,2021-10-19,2010-03-31,4.21
3503,2021-10-19,2021-10-19,2010-04-01,4.20
3504,2021-10-19,2021-10-19,2010-04-02,.
3505,2021-10-19,2021-10-19,2010-04-05,4.07
3506,2021-10-19,2021-10-19,2010-04-06,4.07
3507,2021-10-19,2021-10-19,2010-04-07,4.14
3508,2021-10-19,2021-10-19,2010-04-08,4.12
3509,2021-10-19,2021-10-19,2010-04-09,4.10
3510,2021-10-19,2021-10-19,2010-04-12,4.12
3511,2021-10-19,2021-10-19,2010-04-13,4.11
3512,2021-10-19,2021-10-19,2010-04-14,4.04
3513,2021-10-19,2021-10-19,2010-04-15,4.01
3514,2021-10-19,2021-10-19,2010-04-16,4.04
3515,2021-10-19,2021-10-19,2010-04-19,4.03
3516,2021-10-19,2021-10-19,2010-04-20,4.00
3517,2021-10-19,2021-10-19,2010-04-21,4.02
3518,2021-10-19,2021-10-19,2010-04-22,3.96
3519,2021-10-19,2021-10-19,2010-04-23,3.92
3520,2021-10-19,2021-10-19,2010-04-26,3.91
3521,2021-10-19,2021-10-19,2010-04-27,4.03
3522,2021-10-19,2021-10-19,2010-04-28,3.98
3523,2021-10-19,2021-10-19,2010-04-29,4.02
3524,2021-10-19,2021-10-19,2010-04-30,4.15
3525,2021-10-19,2021-10-19,2010-05-03,4.12
3526,2021-10-19,2021-10-19,2010-05-04,4.23
3527,2021-10-19,2021-10-19,2010-05-05,4.41
3528,2021-10-19,2021-10-19,2010-05-06,4.71
3529,2021-10-19,2021-10-19,2010-05-07,4.85
3530,2021-10-19,2021-10-19,2010-05-10,4.68
3531,2021-10-19,2021-10-19,2010-05-11,4.75
3532,2021-10-19,2021-10-19,2010-05-12,4.64
3533,2021-10-19,2021-10-19,2010-05-13,4.60
3534,2021-10-19,2021-10-19,2010-05-14,4.75
3535,2021-10-19,2021-10-19,2010-05-17,4.77
3536,2021-10-19,2021-10-19,2010-05-18,4.84
3537,2021-10-19,2021-10-19,2010-05-19,4.93
3538,2021-10-19,2021-10-19,2010-05-20,5.19
3539,2021-10-19,2021-10-19,2010-05-21,5.28
3540,2021-10-19,2021-10-19,2010-05-24,5.24
3541,2021-10-19,2021-10-19,2010-05-25,5.45
3542,2021-10-19,2021-10-19,2010-05-26,5.34
3543,2021-10-19,2021-10-19,2010-05-27,5.17
3544,2021-10-19,2021-10-19,2010-05-28,5.19
3545,2021-10-19,2021-10-19,2010-05-31,5.27
3546,2021-10-19,2021-10-19,2010-06-01,5.30
3547,2021-10-19,2021-10-19,2010-06-02,5.31
3548,2021-10-19,2021-10-19,2010-06-03,5.22
3549,2021-10-19,2021-10-19,2010-06-04,5.41
3550,2021-10-19,2021-10-19,2010-06-07,5.44
3551,2021-10-19,2021-10-19,2010-06-08,5.51
3552,2021-10-19,2021-10-19,2010-06-09,5.50
3553,2021-10-19,2021-10-19,2010-06-10,5.43
3554,2021-10-19,2021-10-19,2010-06-11,5.51
3555,2021-10-19,2021-10-19,2010-06-14,5.42
3556,2021-10-19,2021-10-19,2010-06-15,5.32
3557,2021-10-19,2021-10-19,2010-06-16,5.27
3558,2021-10-19,2021-10-19,2010-06-17,5.25
3559,2021-10-19,2021-10-19,2010-06-18,5.17
3560,2021-10-19,2021-10-19,2010-06-21,5.05
3561,2021-10-19,2021-10-19,2010-06-22,5.10
3562,2021-10-19,2021-10-19,2010-06-23,5.16
3563,2021-10-19,2021-10-19,2010-06-24,5.19
3564,2021-10-19,2021-10-19,2010-06-25,5.20
3565,2021-10-19,2021-10-19,2010-06-28,5.23
3566,2021-10-19,2021-10-19,2010-06-29,5.30
3567,2021-10-19,2021-10-19,2010-06-30,5.35
3568,2021-10-19,2021-10-19,2010-07-01,5.37
3569,2021-10-19,2021-10-19,2010-07-02,5.34
3570,2021-10-19,2021-10-19,2010-07-05,5.34
3571,2021-10-19,2021-10-19,2010-07-06,5.36
3572,2021-10-19,2021-10-19,2010-07-07,5.31
3573,2021-10-19,2021-10-19,2010-07-08,5.23
3574,2021-10-19,2021-10-19,2010-07-09,5.15
3575,2021-10-19,2021-10-19,2010-07-12,5.11
3576,2021-10-19,2021-10-19,2010-07-13,4.98
3577,2021-10-19,2021-10-19,2010-07-14,4.98
3578,2021-10-19,2021-10-19,2010-07-15,5.01
3579,2021-10-19,2021-10-19,2010-07-16,5.04
3580,2021-10-19,2021-10-19,2010-07-19,5.05
3581,2021-10-19,2021-10-19,2010-07-20,5.06
3582,2021-10-19,2021-10-19,2010-07-21,5.03
3583,2021-10-19,2021-10-19,2010-07-22,4.95
3584,2021-10-19,2021-10-19,2010-07-23,4.88
3585,2021-10-19,2021-10-19,2010-07-26,4.84
3586,2021-10-19,2021-10-19,2010-07-27,4.75
3587,2021-10-19,2021-10-19,2010-07-28,4.77
3588,2021-10-19,2021-10-19,2010-07-29,4.78
3589,2021-10-19,2021-10-19,2010-07-30,4.84
3590,2021-10-19,2021-10-19,2010-07-31,4.87
3591,2021-10-19,2021-10-19,2010-08-02,4.84
3592,2021-10-19,2021-10-19,2010-08-03,4.84
3593,2021-10-19,2021-10-19,2010-08-04,4.79
3594,2021-10-19,2021-10-19,2010-08-05,4.81
3595,2021-10-19,2021-10-19,2010-08-06,4.85
3596,2021-10-19,2021-10-19,2010-08-09,4.83
3597,2021-10-19,2021-10-19,2010-08-10,4.88
3598,2021-10-19,2021-10-19,2010-08-11,5.01
3599,2021-10-19,2021-10-19,2010-08-12,5.03
3600,2021-10-19,2021-10-19,2010-08-13,5.05
3601,2021-10-19,2021-10-19,2010-08-16,5.08
3602,2021-10-19,2021-10-19,2010-08-17,5.01
3603,2021-10-19,2021-10-19,2010-08-18,4.98
3604,2021-10-19,2021-10-19,2010-08-19,5.00
3605,2021-10-19,2021-10-19,2010-08-20,4.98
3606,2021-10-19,2021-10-19,2010-08-23,4.98
3607,2021-10-19,2021-10-19,2010-08-24,5.08
3608,2021-10-19,2021-10-19,2010-08-25,5.07
3609,2021-10-19,2021-10-19,2010-08-26,5.07
3610,2021-10-19,2021-10-19,2010-08-27,4.96
3611,2021-10-19,2021-10-19,2010-08-30,5.04
3612,2021-10-19,2021-10-19,2010-08-31,5.15
3613,2021-10-19,2021-10-19,2010-09-01,5.04
3614,2021-10-19,2021-10-19,2010-09-02,4.97
3615,2021-10-19,2021-10-19,2010-09-03,4.90
3616,2021-10-19,2021-10-19,2010-09-06,4.89
3617,2021-10-19,2021-10-19,2010-09-07,4.95
3618,2021-10-19,2021-10-19,2010-09-08,4.87
3619,2021-10-19,2021-10-19,2010-09-09,4.76
3620,2021-10-19,2021-10-19,2010-09-10,4.68
3621,2021-10-19,2021-10-19,2010-09-13,4.67
3622,2021-10-19,2021-10-19,2010-09-14,4.67
3623,2021-10-19,2021-10-19,2010-09-15,4.63
3624,2021-10-19,2021-10-19,2010-09-16,4.59
3625,2021-10-19,2021-10-19,2010-09-17,4.58
3626,2021-10-19,2021-10-19,2010-09-20,4.57
3627,2021-10-19,2021-10-19,2010-09-21,4.63
3628,2021-10-19,2021-10-19,2010-09-22,4.65
3629,2021-10-19,2021-10-19,2010-09-23,4.66
3630,2021-10-19,2021-10-19,2010-09-24,4.62
3631,2021-10-19,2021-10-19,2010-09-27,4.66
3632,2021-10-19,2021-10-19,2010-09-28,4.68
3633,2021-10-19,2021-10-19,2010-09-29,4.61
3634,2021-10-19,2021-10-19,2010-09-30,4.60
3635,2021-10-19,2021-10-19,2010-10-01,4.58
3636,2021-10-19,2021-10-19,2010-10-04,4.60
3637,2021-10-19,2021-10-19,2010-10-05,4.57
3638,2021-10-19,2021-10-19,2010-10-06,4.56
3639,2021-10-19,2021-10-19,2010-10-07,4.54
3640,2021-10-19,2021-10-19,2010-10-08,4.54
3641,2021-10-19,2021-10-19,2010-10-11,4.54
3642,2021-10-19,2021-10-19,2010-10-12,4.50
3643,2021-10-19,2021-10-19,2010-10-13,4.46
3644,2021-10-19,2021-10-19,2010-10-14,4.42
3645,2021-10-19,2021-10-19,2010-10-15,4.38
3646,2021-10-19,2021-10-19,2010-10-18,4.44
3647,2021-10-19,2021-10-19,2010-10-19,4.45
3648,2021-10-19,2021-10-19,2010-10-20,4.47
3649,2021-10-19,2021-10-19,2010-10-21,4.41
3650,2021-10-19,2021-10-19,2010-10-22,4.39
3651,2021-10-19,2021-10-19,2010-10-25,4.34
3652,2021-10-19,2021-10-19,2010-10-26,4.25
3653,2021-10-19,2021-10-19,2010-10-27,4.19
3654,2021-10-19,2021-10-19,2010-10-28,4.25
3655,2021-10-19,2021-10-19,2010-10-29,4.28
3656,2021-10-19,2021-10-19,2010-10-31,4.39
3657,2021-10-19,2021-10-19,2010-11-01,4.40
3658,2021-10-19,2021-10-19,2010-11-02,4.41
3659,2021-10-19,2021-10-19,2010-11-03,4.40
3660,2021-10-19,2021-10-19,2010-11-04,4.41
3661,2021-10-19,2021-10-19,2010-11-05,4.33
3662,2021-10-19,2021-10-19,2010-11-08,4.31
3663,2021-10-19,2021-10-19,2010-11-09,4.22
3664,2021-10-19,2021-10-19,2010-11-10,4.29
3665,2021-10-19,2021-10-19,2010-11-11,4.29
3666,2021-10-19,2021-10-19,2010-11-12,4.28
3667,2021-10-19,2021-10-19,2010-11-15,4.21
3668,2021-10-19,2021-10-19,2010-11-16,4.39
3669,2021-10-19,2021-10-19,2010-11-17,4.40
3670,2021-10-19,2021-10-19,2010-11-18,4.34
3671,2021-10-19,2021-10-19,2010-11-19,4.35
3672,2021-10-19,2021-10-19,2010-11-22,4.43
3673,2021-10-19,2021-10-19,2010-11-23,4.54
3674,2021-10-19,2021-10-19,2010-11-24,4.46
3675,2021-10-19,2021-10-19,2010-11-25,4.45
3676,2021-10-19,2021-10-19,2010-11-26,4.48
3677,2021-10-19,2021-10-19,2010-11-29,4.56
3678,2021-10-19,2021-10-19,2010-11-30,4.69
3679,2021-10-19,2021-10-19,2010-12-01,4.53
3680,2021-10-19,2021-10-19,2010-12-02,4.46
3681,2021-10-19,2021-10-19,2010-12-03,4.45
3682,2021-10-19,2021-10-19,2010-12-06,4.48
3683,2021-10-19,2021-10-19,2010-12-07,4.27
3684,2021-10-19,2021-10-19,2010-12-08,4.20
3685,2021-10-19,2021-10-19,2010-12-09,4.18
3686,2021-10-19,2021-10-19,2010-12-10,4.14
3687,2021-10-19,2021-10-19,2010-12-13,4.18
3688,2021-10-19,2021-10-19,2010-12-14,4.04
3689,2021-10-19,2021-10-19,2010-12-15,4.01
3690,2021-10-19,2021-10-19,2010-12-16,4.06
3691,2021-10-19,2021-10-19,2010-12-17,4.16
3692,2021-10-19,2021-10-19,2010-12-20,4.14
3693,2021-10-19,2021-10-19,2010-12-21,4.14
3694,2021-10-19,2021-10-19,2010-12-22,4.10
3695,2021-10-19,2021-10-19,2010-12-23,4.03
3696,2021-10-19,2021-10-19,2010-12-24,4.03
3697,2021-10-19,2021-10-19,2010-12-27,4.06
3698,2021-10-19,2021-10-19,2010-12-28,3.95
3699,2021-10-19,2021-10-19,2010-12-29,4.06
3700,2021-10-19,2021-10-19,2010-12-30,4.01
3701,2021-10-19,2021-10-19,2010-12-31,4.08
3702,2021-10-19,2021-10-19,2011-01-03,4.02
3703,2021-10-19,2021-10-19,2011-01-04,3.98
3704,2021-10-19,2021-10-19,2011-01-05,3.83
3705,2021-10-19,2021-10-19,2011-01-06,3.86
3706,2021-10-19,2021-10-19,2011-01-07,3.95
3707,2021-10-19,2021-10-19,2011-01-10,3.98
3708,2021-10-19,2021-10-19,2011-01-11,3.92
3709,2021-10-19,2021-10-19,2011-01-12,3.90
3710,2021-10-19,2021-10-19,2011-01-13,3.92
3711,2021-10-19,2021-10-19,2011-01-14,3.87
3712,2021-10-19,2021-10-19,2011-01-17,3.87
3713,2021-10-19,2021-10-19,2011-01-18,3.86
3714,2021-10-19,2021-10-19,2011-01-19,3.87
3715,2021-10-19,2021-10-19,2011-01-20,3.78
3716,2021-10-19,2021-10-19,2011-01-21,3.81
3717,2021-10-19,2021-10-19,2011-01-24,3.79
3718,2021-10-19,2021-10-19,2011-01-25,3.82
3719,2021-10-19,2021-10-19,2011-01-26,3.76
3720,2021-10-19,2021-10-19,2011-01-27,3.78
3721,2021-10-19,2021-10-19,2011-01-28,3.81
3722,2021-10-19,2021-10-19,2011-01-31,3.86
3723,2021-10-19,2021-10-19,2011-02-01,3.78
3724,2021-10-19,2021-10-19,2011-02-02,3.70
3725,2021-10-19,2021-10-19,2011-02-03,3.64
3726,2021-10-19,2021-10-19,2011-02-04,3.51
3727,2021-10-19,2021-10-19,2011-02-07,3.48
3728,2021-10-19,2021-10-19,2011-02-08,3.38
3729,2021-10-19,2021-10-19,2011-02-09,3.45
3730,2021-10-19,2021-10-19,2011-02-10,3.40
3731,2021-10-19,2021-10-19,2011-02-11,3.44
3732,2021-10-19,2021-10-19,2011-02-14,3.44
3733,2021-10-19,2021-10-19,2011-02-15,3.41
3734,2021-10-19,2021-10-19,2011-02-16,3.39
3735,2021-10-19,2021-10-19,2011-02-17,3.41
3736,2021-10-19,2021-10-19,2011-02-18,3.39
3737,2021-10-19,2021-10-19,2011-02-21,3.39
3738,2021-10-19,2021-10-19,2011-02-22,3.51
3739,2021-10-19,2021-10-19,2011-02-23,3.52
3740,2021-10-19,2021-10-19,2011-02-24,3.56
3741,2021-10-19,2021-10-19,2011-02-25,3.57
3742,2021-10-19,2021-10-19,2011-02-28,3.61
3743,2021-10-19,2021-10-19,2011-03-01,3.60
3744,2021-10-19,2021-10-19,2011-03-02,3.55
3745,2021-10-19,2021-10-19,2011-03-03,3.45
3746,2021-10-19,2021-10-19,2011-03-04,3.51
3747,2021-10-19,2021-10-19,2011-03-07,3.51
3748,2021-10-19,2021-10-19,2011-03-08,3.45
3749,2021-10-19,2021-10-19,2011-03-09,3.51
3750,2021-10-19,2021-10-19,2011-03-10,3.62
3751,2021-10-19,2021-10-19,2011-03-11,3.64
3752,2021-10-19,2021-10-19,2011-03-14,3.68
3753,2021-10-19,2021-10-19,2011-03-15,3.80
3754,2021-10-19,2021-10-19,2011-03-16,3.87
3755,2021-10-19,2021-10-19,2011-03-17,3.82
3756,2021-10-19,2021-10-19,2011-03-18,3.76
3757,2021-10-19,2021-10-19,2011-03-21,3.69
3758,2021-10-19,2021-10-19,2011-03-22,3.68
3759,2021-10-19,2021-10-19,2011-03-23,3.67
3760,2021-10-19,2021-10-19,2011-03-24,3.59
3761,2021-10-19,2021-10-19,2011-03-25,3.56
3762,2021-10-19,2021-10-19,2011-03-28,3.53
3763,2021-10-19,2021-10-19,2011-03-29,3.50
3764,2021-10-19,2021-10-19,2011-03-30,3.53
3765,2021-10-19,2021-10-19,2011-03-31,3.51
3766,2021-10-19,2021-10-19,2011-04-01,3.48
3767,2021-10-19,2021-10-19,2011-04-04,3.48
3768,2021-10-19,2021-10-19,2011-04-05,3.42
3769,2021-10-19,2021-10-19,2011-04-06,3.35
3770,2021-10-19,2021-10-19,2011-04-07,3.34
3771,2021-10-19,2021-10-19,2011-04-08,3.31
3772,2021-10-19,2021-10-19,2011-04-11,3.31
3773,2021-10-19,2021-10-19,2011-04-12,3.41
3774,2021-10-19,2021-10-19,2011-04-13,3.41
3775,2021-10-19,2021-10-19,2011-04-14,3.37
3776,2021-10-19,2021-10-19,2011-04-15,3.44
3777,2021-10-19,2021-10-19,2011-04-18,3.48
3778,2021-10-19,2021-10-19,2011-04-19,3.50
3779,2021-10-19,2021-10-19,2011-04-20,3.42
3780,2021-10-19,2021-10-19,2011-04-21,3.41
3781,2021-10-19,2021-10-19,2011-04-22,.
3782,2021-10-19,2021-10-19,2011-04-25,3.46
3783,2021-10-19,2021-10-19,2011-04-26,3.48
3784,2021-10-19,2021-10-19,2011-04-27,3.45
3785,2021-10-19,2021-10-19,2011-04-28,3.50
3786,2021-10-19,2021-10-19,2011-04-29,3.48
3787,2021-10-19,2021-10-19,2011-04-30,3.54
3788,2021-10-19,2021-10-19,2011-05-02,3.53
3789,2021-10-19,2021-10-19,2011-05-03,3.55
3790,2021-10-19,2021-10-19,2011-05-04,3.54
3791,2021-10-19,2021-10-19,2011-05-05,3.56
3792,2021-10-19,2021-10-19,2011-05-06,3.58
3793,2021-10-19,2021-10-19,2011-05-09,3.59
3794,2021-10-19,2021-10-19,2011-05-10,3.55
3795,2021-10-19,2021-10-19,2011-05-11,3.57
3796,2021-10-19,2021-10-19,2011-05-12,3.55
3797,2021-10-19,2021-10-19,2011-05-13,3.56
3798,2021-10-19,2021-10-19,2011-05-16,3.55
3799,2021-10-19,2021-10-19,2011-05-17,3.57
3800,2021-10-19,2021-10-19,2011-05-18,3.55
3801,2021-10-19,2021-10-19,2011-05-19,3.55
3802,2021-10-19,2021-10-19,2011-05-20,3.56
3803,2021-10-19,2021-10-19,2011-05-23,3.59
3804,2021-10-19,2021-10-19,2011-05-24,3.58
3805,2021-10-19,2021-10-19,2011-05-25,3.59
3806,2021-10-19,2021-10-19,2011-05-26,3.66
3807,2021-10-19,2021-10-19,2011-05-27,3.67
3808,2021-10-19,2021-10-19,2011-05-30,3.66
3809,2021-10-19,2021-10-19,2011-05-31,3.80
3810,2021-10-19,2021-10-19,2011-06-01,3.84
3811,2021-10-19,2021-10-19,2011-06-02,3.85
3812,2021-10-19,2021-10-19,2011-06-03,3.93
3813,2021-10-19,2021-10-19,2011-06-06,3.93
3814,2021-10-19,2021-10-19,2011-06-07,3.96
3815,2021-10-19,2021-10-19,2011-06-08,4.04
3816,2021-10-19,2021-10-19,2011-06-09,4.03
3817,2021-10-19,2021-10-19,2011-06-10,4.07
3818,2021-10-19,2021-10-19,2011-06-13,4.09
3819,2021-10-19,2021-10-19,2011-06-14,4.01
3820,2021-10-19,2021-10-19,2011-06-15,4.13
3821,2021-10-19,2021-10-19,2011-06-16,4.24
3822,2021-10-19,2021-10-19,2011-06-17,4.23
3823,2021-10-19,2021-10-19,2011-06-20,4.24
3824,2021-10-19,2021-10-19,2011-06-21,4.22
3825,2021-10-19,2021-10-19,2011-06-22,4.21
3826,2021-10-19,2021-10-19,2011-06-23,4.31
3827,2021-10-19,2021-10-19,2011-06-24,4.36
3828,2021-10-19,2021-10-19,2011-06-27,4.34
3829,2021-10-19,2021-10-19,2011-06-28,4.24
3830,2021-10-19,2021-10-19,2011-06-29,4.14
3831,2021-10-19,2021-10-19,2011-06-30,4.05
3832,2021-10-19,2021-10-19,2011-07-01,3.98
3833,2021-10-19,2021-10-19,2011-07-04,3.98
3834,2021-10-19,2021-10-19,2011-07-05,4.00
3835,2021-10-19,2021-10-19,2011-07-06,4.04
3836,2021-10-19,2021-10-19,2011-07-07,3.93
3837,2021-10-19,2021-10-19,2011-07-08,4.03
3838,2021-10-19,2021-10-19,2011-07-11,4.15
3839,2021-10-19,2021-10-19,2011-07-12,4.18
3840,2021-10-19,2021-10-19,2011-07-13,4.16
3841,2021-10-19,2021-10-19,2011-07-14,4.11
3842,2021-10-19,2021-10-19,2011-07-15,4.14
3843,2021-10-19,2021-10-19,2011-07-18,4.15
3844,2021-10-19,2021-10-19,2011-07-19,4.15
3845,2021-10-19,2021-10-19,2011-07-20,4.09
3846,2021-10-19,2021-10-19,2011-07-21,4.02
3847,2021-10-19,2021-10-19,2011-07-22,4.01
3848,2021-10-19,2021-10-19,2011-07-25,3.98
3849,2021-10-19,2021-10-19,2011-07-26,3.99
3850,2021-10-19,2021-10-19,2011-07-27,3.95
3851,2021-10-19,2021-10-19,2011-07-28,3.98
3852,2021-10-19,2021-10-19,2011-07-29,4.10
3853,2021-10-19,2021-10-19,2011-07-31,4.14
3854,2021-10-19,2021-10-19,2011-08-01,4.17
3855,2021-10-19,2021-10-19,2011-08-02,4.30
3856,2021-10-19,2021-10-19,2011-08-03,4.34
3857,2021-10-19,2021-10-19,2011-08-04,4.56
3858,2021-10-19,2021-10-19,2011-08-05,4.62
3859,2021-10-19,2021-10-19,2011-08-08,5.11
3860,2021-10-19,2021-10-19,2011-08-09,5.44
3861,2021-10-19,2021-10-19,2011-08-10,5.53
3862,2021-10-19,2021-10-19,2011-08-11,5.60
3863,2021-10-19,2021-10-19,2011-08-12,5.54
3864,2021-10-19,2021-10-19,2011-08-15,5.38
3865,2021-10-19,2021-10-19,2011-08-16,5.39
3866,2021-10-19,2021-10-19,2011-08-17,5.37
3867,2021-10-19,2021-10-19,2011-08-18,5.50
3868,2021-10-19,2021-10-19,2011-08-19,5.54
3869,2021-10-19,2021-10-19,2011-08-22,5.57
3870,2021-10-19,2021-10-19,2011-08-23,5.69
3871,2021-10-19,2021-10-19,2011-08-24,5.67
3872,2021-10-19,2021-10-19,2011-08-25,5.62
3873,2021-10-19,2021-10-19,2011-08-26,5.66
3874,2021-10-19,2021-10-19,2011-08-29,5.56
3875,2021-10-19,2021-10-19,2011-08-30,5.56
3876,2021-10-19,2021-10-19,2011-08-31,5.53
3877,2021-10-19,2021-10-19,2011-09-01,5.51
3878,2021-10-19,2021-10-19,2011-09-02,5.56
3879,2021-10-19,2021-10-19,2011-09-05,5.56
3880,2021-10-19,2021-10-19,2011-09-06,5.72
3881,2021-10-19,2021-10-19,2011-09-07,5.61
3882,2021-10-19,2021-10-19,2011-09-08,5.62
3883,2021-10-19,2021-10-19,2011-09-09,5.69
3884,2021-10-19,2021-10-19,2011-09-12,5.79
3885,2021-10-19,2021-10-19,2011-09-13,5.78
3886,2021-10-19,2021-10-19,2011-09-14,5.71
3887,2021-10-19,2021-10-19,2011-09-15,5.65
3888,2021-10-19,2021-10-19,2011-09-16,5.62
3889,2021-10-19,2021-10-19,2011-09-19,5.77
3890,2021-10-19,2021-10-19,2011-09-20,5.73
3891,2021-10-19,2021-10-19,2011-09-21,5.74
3892,2021-10-19,2021-10-19,2011-09-22,6.06
3893,2021-10-19,2021-10-19,2011-09-23,6.11
3894,2021-10-19,2021-10-19,2011-09-26,6.11
3895,2021-10-19,2021-10-19,2011-09-27,6.01
3896,2021-10-19,2021-10-19,2011-09-28,6.10
3897,2021-10-19,2021-10-19,2011-09-29,6.20
3898,2021-10-19,2021-10-19,2011-09-30,6.41
3899,2021-10-19,2021-10-19,2011-10-03,6.70
3900,2021-10-19,2021-10-19,2011-10-04,7.02
3901,2021-10-19,2021-10-19,2011-10-05,6.88
3902,2021-10-19,2021-10-19,2011-10-06,6.65
3903,2021-10-19,2021-10-19,2011-10-07,6.52
3904,2021-10-19,2021-10-19,2011-10-10,6.52
3905,2021-10-19,2021-10-19,2011-10-11,6.32
3906,2021-10-19,2021-10-19,2011-10-12,6.09
3907,2021-10-19,2021-10-19,2011-10-13,6.07
3908,2021-10-19,2021-10-19,2011-10-14,5.95
3909,2021-10-19,2021-10-19,2011-10-17,5.94
3910,2021-10-19,2021-10-19,2011-10-18,5.93
3911,2021-10-19,2021-10-19,2011-10-19,5.80
3912,2021-10-19,2021-10-19,2011-10-20,5.74
3913,2021-10-19,2021-10-19,2011-10-21,5.61
3914,2021-10-19,2021-10-19,2011-10-24,5.48
3915,2021-10-19,2021-10-19,2011-10-25,5.48
3916,2021-10-19,2021-10-19,2011-10-26,5.41
3917,2021-10-19,2021-10-19,2011-10-27,5.10
3918,2021-10-19,2021-10-19,2011-10-28,5.13
3919,2021-10-19,2021-10-19,2011-10-31,5.25
3920,2021-10-19,2021-10-19,2011-11-01,5.53
3921,2021-10-19,2021-10-19,2011-11-02,5.47
3922,2021-10-19,2021-10-19,2011-11-03,5.39
3923,2021-10-19,2021-10-19,2011-11-04,5.39
3924,2021-10-19,2021-10-19,2011-11-07,5.42
3925,2021-10-19,2021-10-19,2011-11-08,5.36
3926,2021-10-19,2021-10-19,2011-11-09,5.56
3927,2021-10-19,2021-10-19,2011-11-10,5.53
3928,2021-10-19,2021-10-19,2011-11-11,5.53
3929,2021-10-19,2021-10-19,2011-11-14,5.52
3930,2021-10-19,2021-10-19,2011-11-15,5.57
3931,2021-10-19,2021-10-19,2011-11-16,5.60
3932,2021-10-19,2021-10-19,2011-11-17,5.67
3933,2021-10-19,2021-10-19,2011-11-18,5.64
3934,2021-10-19,2021-10-19,2011-11-21,5.78
3935,2021-10-19,2021-10-19,2011-11-22,5.87
3936,2021-10-19,2021-10-19,2011-11-23,5.98
3937,2021-10-19,2021-10-19,2011-11-24,5.98
3938,2021-10-19,2021-10-19,2011-11-25,5.95
3939,2021-10-19,2021-10-19,2011-11-28,5.91
3940,2021-10-19,2021-10-19,2011-11-29,5.92
3941,2021-10-19,2021-10-19,2011-11-30,5.76
3942,2021-10-19,2021-10-19,2011-12-01,5.68
3943,2021-10-19,2021-10-19,2011-12-02,5.66
3944,2021-10-19,2021-10-19,2011-12-05,5.58
