,realtime_start,realtime_end,date,value
3058,2021-10-19,2021-10-19,2008-07-29,12.52
3059,2021-10-19,2021-10-19,2008-07-30,12.48
3060,2021-10-19,2021-10-19,2008-07-31,12.67
3061,2021-10-19,2021-10-19,2008-08-01,12.77
3062,2021-10-19,2021-10-19,2008-08-04,12.80
3063,2021-10-19,2021-10-19,2008-08-05,12.79
3064,2021-10-19,2021-10-19,2008-08-06,12.73
3065,2021-10-19,2021-10-19,2008-08-07,12.86
3066,2021-10-19,2021-10-19,2008-08-08,12.88
3067,2021-10-19,2021-10-19,2008-08-11,12.81
3068,2021-10-19,2021-10-19,2008-08-12,12.87
3069,2021-10-19,2021-10-19,2008-08-13,12.81
3070,2021-10-19,2021-10-19,2008-08-14,12.84
3071,2021-10-19,2021-10-19,2008-08-15,12.89
3072,2021-10-19,2021-10-19,2008-08-18,12.95
3073,2021-10-19,2021-10-19,2008-08-19,13.04
3074,2021-10-19,2021-10-19,2008-08-20,13.15
3075,2021-10-19,2021-10-19,2008-08-21,13.15
3076,2021-10-19,2021-10-19,2008-08-22,13.10
3077,2021-10-19,2021-10-19,2008-08-25,13.21
3078,2021-10-19,2021-10-19,2008-08-26,13.23
3079,2021-10-19,2021-10-19,2008-08-27,13.29
3080,2021-10-19,2021-10-19,2008-08-28,13.25
3081,2021-10-19,2021-10-19,2008-08-29,13.24
3082,2021-10-19,2021-10-19,2008-08-31,13.73
3083,2021-10-19,2021-10-19,2008-09-01,13.74
3084,2021-10-19,2021-10-19,2008-09-02,13.81
3085,2021-10-19,2021-10-19,2008-09-03,13.89
3086,2021-10-19,2021-10-19,2008-09-04,13.99
3087,2021-10-19,2021-10-19,2008-09-05,14.01
3088,2021-10-19,2021-10-19,2008-09-08,13.86
3089,2021-10-19,2021-10-19,2008-09-09,13.98
3090,2021-10-19,2021-10-19,2008-09-10,14.00
3091,2021-10-19,2021-10-19,2008-09-11,14.06
3092,2021-10-19,2021-10-19,2008-09-12,13.94
3093,2021-10-19,2021-10-19,2008-09-15,14.62
3094,2021-10-19,2021-10-19,2008-09-16,15.06
3095,2021-10-19,2021-10-19,2008-09-17,15.56
3096,2021-10-19,2021-10-19,2008-09-18,15.64
3097,2021-10-19,2021-10-19,2008-09-19,14.70
3098,2021-10-19,2021-10-19,2008-09-22,14.74
3099,2021-10-19,2021-10-19,2008-09-23,15.02
3100,2021-10-19,2021-10-19,2008-09-24,15.40
3101,2021-10-19,2021-10-19,2008-09-25,15.64
3102,2021-10-19,2021-10-19,2008-09-26,16.21
3103,2021-10-19,2021-10-19,2008-09-29,16.76
3104,2021-10-19,2021-10-19,2008-09-30,17.79
3105,2021-10-19,2021-10-19,2008-10-01,18.24
3106,2021-10-19,2021-10-19,2008-10-02,19.39
3107,2021-10-19,2021-10-19,2008-10-03,19.59
3108,2021-10-19,2021-10-19,2008-10-06,20.79
3109,2021-10-19,2021-10-19,2008-10-07,20.95
3110,2021-10-19,2021-10-19,2008-10-08,21.57
3111,2021-10-19,2021-10-19,2008-10-09,22.39
3112,2021-10-19,2021-10-19,2008-10-10,24.39
3113,2021-10-19,2021-10-19,2008-10-13,24.43
3114,2021-10-19,2021-10-19,2008-10-14,23.08
3115,2021-10-19,2021-10-19,2008-10-15,24.24
3116,2021-10-19,2021-10-19,2008-10-16,24.99
3117,2021-10-19,2021-10-19,2008-10-17,25.44
3118,2021-10-19,2021-10-19,2008-10-20,25.11
3119,2021-10-19,2021-10-19,2008-10-21,25.18
3120,2021-10-19,2021-10-19,2008-10-22,25.46
3121,2021-10-19,2021-10-19,2008-10-23,25.95
3122,2021-10-19,2021-10-19,2008-10-24,26.39
3123,2021-10-19,2021-10-19,2008-10-27,26.82
3124,2021-10-19,2021-10-19,2008-10-28,26.69
3125,2021-10-19,2021-10-19,2008-10-29,26.32
3126,2021-10-19,2021-10-19,2008-10-30,26.11
3127,2021-10-19,2021-10-19,2008-10-31,27.36
3128,2021-10-19,2021-10-19,2008-11-03,27.63
3129,2021-10-19,2021-10-19,2008-11-04,27.59
3130,2021-10-19,2021-10-19,2008-11-05,27.66
3131,2021-10-19,2021-10-19,2008-11-06,27.90
3132,2021-10-19,2021-10-19,2008-11-07,28.22
3133,2021-10-19,2021-10-19,2008-11-10,28.38
3134,2021-10-19,2021-10-19,2008-11-11,28.39
3135,2021-10-19,2021-10-19,2008-11-12,29.31
3136,2021-10-19,2021-10-19,2008-11-13,29.62
3137,2021-10-19,2021-10-19,2008-11-14,29.51
3138,2021-10-19,2021-10-19,2008-11-17,30.05
3139,2021-10-19,2021-10-19,2008-11-18,31.10
3140,2021-10-19,2021-10-19,2008-11-19,31.87
3141,2021-10-19,2021-10-19,2008-11-20,33.19
3142,2021-10-19,2021-10-19,2008-11-21,34.03
3143,2021-10-19,2021-10-19,2008-11-24,34.27
3144,2021-10-19,2021-10-19,2008-11-25,34.43
3145,2021-10-19,2021-10-19,2008-11-26,34.14
3146,2021-10-19,2021-10-19,2008-11-27,34.16
3147,2021-10-19,2021-10-19,2008-11-28,33.87
3148,2021-10-19,2021-10-19,2008-11-30,36.70
3149,2021-10-19,2021-10-19,2008-12-01,37.13
3150,2021-10-19,2021-10-19,2008-12-02,36.87
3151,2021-10-19,2021-10-19,2008-12-03,36.96
3152,2021-10-19,2021-10-19,2008-12-04,37.37
3153,2021-10-19,2021-10-19,2008-12-05,38.00
3154,2021-10-19,2021-10-19,2008-12-08,37.76
3155,2021-10-19,2021-10-19,2008-12-09,37.60
3156,2021-10-19,2021-10-19,2008-12-10,38.33
3157,2021-10-19,2021-10-19,2008-12-11,39.49
3158,2021-10-19,2021-10-19,2008-12-12,41.20
3159,2021-10-19,2021-10-19,2008-12-15,44.29
3160,2021-10-19,2021-10-19,2008-12-16,41.55
3161,2021-10-19,2021-10-19,2008-12-17,40.17
3162,2021-10-19,2021-10-19,2008-12-18,39.93
3163,2021-10-19,2021-10-19,2008-12-19,39.83
3164,2021-10-19,2021-10-19,2008-12-22,39.14
3165,2021-10-19,2021-10-19,2008-12-23,38.45
3166,2021-10-19,2021-10-19,2008-12-24,38.59
3167,2021-10-19,2021-10-19,2008-12-25,.
3168,2021-10-19,2021-10-19,2008-12-26,36.38
3169,2021-10-19,2021-10-19,2008-12-29,35.25
3170,2021-10-19,2021-10-19,2008-12-30,33.19
3171,2021-10-19,2021-10-19,2008-12-31,30.01
3172,2021-10-19,2021-10-19,2009-01-01,.
3173,2021-10-19,2021-10-19,2009-01-02,29.54
3174,2021-10-19,2021-10-19,2009-01-05,29.04
3175,2021-10-19,2021-10-19,2009-01-06,27.90
3176,2021-10-19,2021-10-19,2009-01-07,27.44
3177,2021-10-19,2021-10-19,2009-01-08,28.13
3178,2021-10-19,2021-10-19,2009-01-09,28.52
3179,2021-10-19,2021-10-19,2009-01-12,28.65
3180,2021-10-19,2021-10-19,2009-01-13,29.47
3181,2021-10-19,2021-10-19,2009-01-14,29.58
3182,2021-10-19,2021-10-19,2009-01-15,29.94
3183,2021-10-19,2021-10-19,2009-01-16,29.69
3184,2021-10-19,2021-10-19,2009-01-19,29.72
3185,2021-10-19,2021-10-19,2009-01-20,29.51
3186,2021-10-19,2021-10-19,2009-01-21,29.63
3187,2021-10-19,2021-10-19,2009-01-22,29.80
3188,2021-10-19,2021-10-19,2009-01-23,30.16
3189,2021-10-19,2021-10-19,2009-01-26,30.26
3190,2021-10-19,2021-10-19,2009-01-27,30.16
3191,2021-10-19,2021-10-19,2009-01-28,29.71
3192,2021-10-19,2021-10-19,2009-01-29,29.53
3193,2021-10-19,2021-10-19,2009-01-30,29.57
3194,2021-10-19,2021-10-19,2009-01-31,30.43
3195,2021-10-19,2021-10-19,2009-02-02,30.63
3196,2021-10-19,2021-10-19,2009-02-03,30.57
3197,2021-10-19,2021-10-19,2009-02-04,30.43
3198,2021-10-19,2021-10-19,2009-02-05,30.46
3199,2021-10-19,2021-10-19,2009-02-06,30.62
3200,2021-10-19,2021-10-19,2009-02-09,30.80
3201,2021-10-19,2021-10-19,2009-02-10,31.00
3202,2021-10-19,2021-10-19,2009-02-11,31.34
3203,2021-10-19,2021-10-19,2009-02-12,31.04
3204,2021-10-19,2021-10-19,2009-02-13,31.22
3205,2021-10-19,2021-10-19,2009-02-16,30.70
3206,2021-10-19,2021-10-19,2009-02-17,31.50
3207,2021-10-19,2021-10-19,2009-02-18,32.28
3208,2021-10-19,2021-10-19,2009-02-19,32.05
3209,2021-10-19,2021-10-19,2009-02-20,32.64
3210,2021-10-19,2021-10-19,2009-02-23,32.89
3211,2021-10-19,2021-10-19,2009-02-24,34.13
3212,2021-10-19,2021-10-19,2009-02-25,33.96
3213,2021-10-19,2021-10-19,2009-02-26,34.29
3214,2021-10-19,2021-10-19,2009-02-27,34.80
3215,2021-10-19,2021-10-19,2009-02-28,34.51
3216,2021-10-19,2021-10-19,2009-03-02,35.11
3217,2021-10-19,2021-10-19,2009-03-03,35.69
3218,2021-10-19,2021-10-19,2009-03-04,36.10
3219,2021-10-19,2021-10-19,2009-03-05,36.10
3220,2021-10-19,2021-10-19,2009-03-06,36.35
3221,2021-10-19,2021-10-19,2009-03-09,36.74
3222,2021-10-19,2021-10-19,2009-03-10,36.16
3223,2021-10-19,2021-10-19,2009-03-11,35.31
3224,2021-10-19,2021-10-19,2009-03-12,34.32
3225,2021-10-19,2021-10-19,2009-03-13,33.49
3226,2021-10-19,2021-10-19,2009-03-16,32.43
3227,2021-10-19,2021-10-19,2009-03-17,32.40
3228,2021-10-19,2021-10-19,2009-03-18,32.66
3229,2021-10-19,2021-10-19,2009-03-19,32.30
3230,2021-10-19,2021-10-19,2009-03-20,32.38
3231,2021-10-19,2021-10-19,2009-03-23,31.89
3232,2021-10-19,2021-10-19,2009-03-24,31.66
3233,2021-10-19,2021-10-19,2009-03-25,31.62
3234,2021-10-19,2021-10-19,2009-03-26,31.10
3235,2021-10-19,2021-10-19,2009-03-27,30.05
3236,2021-10-19,2021-10-19,2009-03-30,30.52
3237,2021-10-19,2021-10-19,2009-03-31,30.93
3238,2021-10-19,2021-10-19,2009-04-01,31.25
3239,2021-10-19,2021-10-19,2009-04-02,30.54
3240,2021-10-19,2021-10-19,2009-04-03,30.08
3241,2021-10-19,2021-10-19,2009-04-06,29.88
3242,2021-10-19,2021-10-19,2009-04-07,29.93
3243,2021-10-19,2021-10-19,2009-04-08,29.72
3244,2021-10-19,2021-10-19,2009-04-09,29.51
3245,2021-10-19,2021-10-19,2009-04-10,.
3246,2021-10-19,2021-10-19,2009-04-13,29.37
3247,2021-10-19,2021-10-19,2009-04-14,28.56
3248,2021-10-19,2021-10-19,2009-04-15,28.39
3249,2021-10-19,2021-10-19,2009-04-16,27.86
3250,2021-10-19,2021-10-19,2009-04-17,27.26
3251,2021-10-19,2021-10-19,2009-04-20,27.36
3252,2021-10-19,2021-10-19,2009-04-21,27.94
3253,2021-10-19,2021-10-19,2009-04-22,27.79
3254,2021-10-19,2021-10-19,2009-04-23,27.36
3255,2021-10-19,2021-10-19,2009-04-24,26.60
3256,2021-10-19,2021-10-19,2009-04-27,26.46
3257,2021-10-19,2021-10-19,2009-04-28,26.22
3258,2021-10-19,2021-10-19,2009-04-29,25.58
3259,2021-10-19,2021-10-19,2009-04-30,23.11
3260,2021-10-19,2021-10-19,2009-05-01,22.81
3261,2021-10-19,2021-10-19,2009-05-04,22.62
3262,2021-10-19,2021-10-19,2009-05-05,22.24
3263,2021-10-19,2021-10-19,2009-05-06,21.99
3264,2021-10-19,2021-10-19,2009-05-07,21.02
3265,2021-10-19,2021-10-19,2009-05-08,20.88
3266,2021-10-19,2021-10-19,2009-05-11,21.13
3267,2021-10-19,2021-10-19,2009-05-12,21.16
3268,2021-10-19,2021-10-19,2009-05-13,21.59
3269,2021-10-19,2021-10-19,2009-05-14,21.82
3270,2021-10-19,2021-10-19,2009-05-15,21.72
3271,2021-10-19,2021-10-19,2009-05-18,21.54
3272,2021-10-19,2021-10-19,2009-05-19,21.25
3273,2021-10-19,2021-10-19,2009-05-20,20.57
3274,2021-10-19,2021-10-19,2009-05-21,20.28
3275,2021-10-19,2021-10-19,2009-05-22,19.99
3276,2021-10-19,2021-10-19,2009-05-25,20.01
3277,2021-10-19,2021-10-19,2009-05-26,19.96
3278,2021-10-19,2021-10-19,2009-05-27,19.68
3279,2021-10-19,2021-10-19,2009-05-28,19.38
3280,2021-10-19,2021-10-19,2009-05-29,19.35
3281,2021-10-19,2021-10-19,2009-05-31,19.33
3282,2021-10-19,2021-10-19,2009-06-01,18.79
3283,2021-10-19,2021-10-19,2009-06-02,18.43
3284,2021-10-19,2021-10-19,2009-06-03,18.37
3285,2021-10-19,2021-10-19,2009-06-04,18.10
3286,2021-10-19,2021-10-19,2009-06-05,17.66
3287,2021-10-19,2021-10-19,2009-06-08,17.46
3288,2021-10-19,2021-10-19,2009-06-09,17.35
3289,2021-10-19,2021-10-19,2009-06-10,17.04
3290,2021-10-19,2021-10-19,2009-06-11,17.02
3291,2021-10-19,2021-10-19,2009-06-12,16.93
3292,2021-10-19,2021-10-19,2009-06-15,16.85
3293,2021-10-19,2021-10-19,2009-06-16,17.03
3294,2021-10-19,2021-10-19,2009-06-17,17.70
3295,2021-10-19,2021-10-19,2009-06-18,17.94
3296,2021-10-19,2021-10-19,2009-06-19,18.02
3297,2021-10-19,2021-10-19,2009-06-22,18.38
3298,2021-10-19,2021-10-19,2009-06-23,18.56
3299,2021-10-19,2021-10-19,2009-06-24,18.43
3300,2021-10-19,2021-10-19,2009-06-25,18.44
3301,2021-10-19,2021-10-19,2009-06-26,18.42
3302,2021-10-19,2021-10-19,2009-06-29,18.27
3303,2021-10-19,2021-10-19,2009-06-30,16.52
3304,2021-10-19,2021-10-19,2009-07-01,16.38
3305,2021-10-19,2021-10-19,2009-07-02,16.39
3306,2021-10-19,2021-10-19,2009-07-03,16.40
3307,2021-10-19,2021-10-19,2009-07-06,16.58
3308,2021-10-19,2021-10-19,2009-07-07,16.61
3309,2021-10-19,2021-10-19,2009-07-08,16.92
3310,2021-10-19,2021-10-19,2009-07-09,16.88
3311,2021-10-19,2021-10-19,2009-07-10,17.02
3312,2021-10-19,2021-10-19,2009-07-13,17.04
3313,2021-10-19,2021-10-19,2009-07-14,16.86
3314,2021-10-19,2021-10-19,2009-07-15,16.57
3315,2021-10-19,2021-10-19,2009-07-16,16.43
3316,2021-10-19,2021-10-19,2009-07-17,16.25
3317,2021-10-19,2021-10-19,2009-07-20,16.16
3318,2021-10-19,2021-10-19,2009-07-21,15.91
3319,2021-10-19,2021-10-19,2009-07-22,15.72
3320,2021-10-19,2021-10-19,2009-07-23,15.22
3321,2021-10-19,2021-10-19,2009-07-24,15.05
3322,2021-10-19,2021-10-19,2009-07-27,14.77
3323,2021-10-19,2021-10-19,2009-07-28,14.63
3324,2021-10-19,2021-10-19,2009-07-29,14.44
3325,2021-10-19,2021-10-19,2009-07-30,14.15
3326,2021-10-19,2021-10-19,2009-07-31,14.36
3327,2021-10-19,2021-10-19,2009-08-03,13.93
3328,2021-10-19,2021-10-19,2009-08-04,13.76
3329,2021-10-19,2021-10-19,2009-08-05,13.61
3330,2021-10-19,2021-10-19,2009-08-06,13.55
3331,2021-10-19,2021-10-19,2009-08-07,13.35
3332,2021-10-19,2021-10-19,2009-08-10,13.32
3333,2021-10-19,2021-10-19,2009-08-11,13.39
3334,2021-10-19,2021-10-19,2009-08-12,13.55
3335,2021-10-19,2021-10-19,2009-08-13,13.77
3336,2021-10-19,2021-10-19,2009-08-14,13.76
3337,2021-10-19,2021-10-19,2009-08-17,14.16
3338,2021-10-19,2021-10-19,2009-08-18,14.11
3339,2021-10-19,2021-10-19,2009-08-19,14.19
3340,2021-10-19,2021-10-19,2009-08-20,14.21
3341,2021-10-19,2021-10-19,2009-08-21,14.09
3342,2021-10-19,2021-10-19,2009-08-24,14.04
3343,2021-10-19,2021-10-19,2009-08-25,14.01
3344,2021-10-19,2021-10-19,2009-08-26,13.98
3345,2021-10-19,2021-10-19,2009-08-27,13.94
3346,2021-10-19,2021-10-19,2009-08-28,13.87
3347,2021-10-19,2021-10-19,2009-08-31,14.69
3348,2021-10-19,2021-10-19,2009-09-01,14.76
3349,2021-10-19,2021-10-19,2009-09-02,14.82
3350,2021-10-19,2021-10-19,2009-09-03,14.73
3351,2021-10-19,2021-10-19,2009-09-04,14.63
3352,2021-10-19,2021-10-19,2009-09-07,14.65
3353,2021-10-19,2021-10-19,2009-09-08,14.45
3354,2021-10-19,2021-10-19,2009-09-09,14.32
3355,2021-10-19,2021-10-19,2009-09-10,14.14
3356,2021-10-19,2021-10-19,2009-09-11,13.82
3357,2021-10-19,2021-10-19,2009-09-14,13.54
3358,2021-10-19,2021-10-19,2009-09-15,13.07
3359,2021-10-19,2021-10-19,2009-09-16,12.60
3360,2021-10-19,2021-10-19,2009-09-17,12.59
3361,2021-10-19,2021-10-19,2009-09-18,12.46
3362,2021-10-19,2021-10-19,2009-09-21,12.53
3363,2021-10-19,2021-10-19,2009-09-22,12.34
3364,2021-10-19,2021-10-19,2009-09-23,12.24
3365,2021-10-19,2021-10-19,2009-09-24,12.18
3366,2021-10-19,2021-10-19,2009-09-25,12.23
3367,2021-10-19,2021-10-19,2009-09-28,12.32
3368,2021-10-19,2021-10-19,2009-09-29,12.29
3369,2021-10-19,2021-10-19,2009-09-30,12.59
3370,2021-10-19,2021-10-19,2009-10-01,12.84
3371,2021-10-19,2021-10-19,2009-10-02,13.00
3372,2021-10-19,2021-10-19,2009-10-05,12.98
3373,2021-10-19,2021-10-19,2009-10-06,12.87
3374,2021-10-19,2021-10-19,2009-10-07,13.01
3375,2021-10-19,2021-10-19,2009-10-08,12.88
3376,2021-10-19,2021-10-19,2009-10-09,12.70
3377,2021-10-19,2021-10-19,2009-10-12,12.72
3378,2021-10-19,2021-10-19,2009-10-13,12.79
3379,2021-10-19,2021-10-19,2009-10-14,12.46
3380,2021-10-19,2021-10-19,2009-10-15,12.35
3381,2021-10-19,2021-10-19,2009-10-16,12.32
3382,2021-10-19,2021-10-19,2009-10-19,12.24
3383,2021-10-19,2021-10-19,2009-10-20,12.18
3384,2021-10-19,2021-10-19,2009-10-21,12.08
3385,2021-10-19,2021-10-19,2009-10-22,11.89
3386,2021-10-19,2021-10-19,2009-10-23,11.83
3387,2021-10-19,2021-10-19,2009-10-26,11.74
3388,2021-10-19,2021-10-19,2009-10-27,11.90
3389,2021-10-19,2021-10-19,2009-10-28,12.03
3390,2021-10-19,2021-10-19,2009-10-29,12.03
3391,2021-10-19,2021-10-19,2009-10-30,12.13
3392,2021-10-19,2021-10-19,2009-10-31,12.09
3393,2021-10-19,2021-10-19,2009-11-02,12.03
3394,2021-10-19,2021-10-19,2009-11-03,12.06
3395,2021-10-19,2021-10-19,2009-11-04,11.99
3396,2021-10-19,2021-10-19,2009-11-05,11.95
3397,2021-10-19,2021-10-19,2009-11-06,11.96
3398,2021-10-19,2021-10-19,2009-11-09,11.90
3399,2021-10-19,2021-10-19,2009-11-10,11.84
3400,2021-10-19,2021-10-19,2009-11-11,11.84
3401,2021-10-19,2021-10-19,2009-11-12,11.83
3402,2021-10-19,2021-10-19,2009-11-13,11.84
3403,2021-10-19,2021-10-19,2009-11-16,11.83
3404,2021-10-19,2021-10-19,2009-11-17,11.84
3405,2021-10-19,2021-10-19,2009-11-18,11.80
3406,2021-10-19,2021-10-19,2009-11-19,11.86
3407,2021-10-19,2021-10-19,2009-11-20,11.82
3408,2021-10-19,2021-10-19,2009-11-23,11.74
3409,2021-10-19,2021-10-19,2009-11-24,11.74
3410,2021-10-19,2021-10-19,2009-11-25,11.74
3411,2021-10-19,2021-10-19,2009-11-26,11.75
3412,2021-10-19,2021-10-19,2009-11-27,11.83
3413,2021-10-19,2021-10-19,2009-11-30,11.76
3414,2021-10-19,2021-10-19,2009-12-01,11.66
3415,2021-10-19,2021-10-19,2009-12-02,11.54
3416,2021-10-19,2021-10-19,2009-12-03,11.41
3417,2021-10-19,2021-10-19,2009-12-04,11.20
3418,2021-10-19,2021-10-19,2009-12-07,11.22
3419,2021-10-19,2021-10-19,2009-12-08,11.27
3420,2021-10-19,2021-10-19,2009-12-09,11.20
3421,2021-10-19,2021-10-19,2009-12-10,11.11
3422,2021-10-19,2021-10-19,2009-12-11,10.95
3423,2021-10-19,2021-10-19,2009-12-14,10.74
3424,2021-10-19,2021-10-19,2009-12-15,10.59
3425,2021-10-19,2021-10-19,2009-12-16,10.50
3426,2021-10-19,2021-10-19,2009-12-17,10.59
3427,2021-10-19,2021-10-19,2009-12-18,10.49
3428,2021-10-19,2021-10-19,2009-12-21,10.36
3429,2021-10-19,2021-10-19,2009-12-22,10.24
3430,2021-10-19,2021-10-19,2009-12-23,10.18
3431,2021-10-19,2021-10-19,2009-12-24,10.13
3432,2021-10-19,2021-10-19,2009-12-25,.
3433,2021-10-19,2021-10-19,2009-12-28,10.06
3434,2021-10-19,2021-10-19,2009-12-29,10.05
3435,2021-10-19,2021-10-19,2009-12-30,10.05
3436,2021-10-19,2021-10-19,2009-12-31,10.00
3437,2021-10-19,2021-10-19,2010-01-01,.
3438,2021-10-19,2021-10-19,2010-01-04,9.82
3439,2021-10-19,2021-10-19,2010-01-05,9.69
3440,2021-10-19,2021-10-19,2010-01-06,9.45
3441,2021-10-19,2021-10-19,2010-01-07,9.15
3442,2021-10-19,2021-10-19,2010-01-08,9.17
3443,2021-10-19,2021-10-19,2010-01-11,9.13
3444,2021-10-19,2021-10-19,2010-01-12,9.22
3445,2021-10-19,2021-10-19,2010-01-13,9.20
3446,2021-10-19,2021-10-19,2010-01-14,9.18
3447,2021-10-19,2021-10-19,2010-01-15,9.23
3448,2021-10-19,2021-10-19,2010-01-18,9.24
3449,2021-10-19,2021-10-19,2010-01-19,9.26
3450,2021-10-19,2021-10-19,2010-01-20,9.33
3451,2021-10-19,2021-10-19,2010-01-21,9.48
3452,2021-10-19,2021-10-19,2010-01-22,9.70
3453,2021-10-19,2021-10-19,2010-01-25,9.83
3454,2021-10-19,2021-10-19,2010-01-26,9.84
3455,2021-10-19,2021-10-19,2010-01-27,9.80
3456,2021-10-19,2021-10-19,2010-01-28,9.77
3457,2021-10-19,2021-10-19,2010-01-29,9.84
3458,2021-10-19,2021-10-19,2010-01-31,9.86
3459,2021-10-19,2021-10-19,2010-02-01,9.88
3460,2021-10-19,2021-10-19,2010-02-02,9.88
3461,2021-10-19,2021-10-19,2010-02-03,9.76
3462,2021-10-19,2021-10-19,2010-02-04,9.93
3463,2021-10-19,2021-10-19,2010-02-05,10.30
3464,2021-10-19,2021-10-19,2010-02-08,10.41
3465,2021-10-19,2021-10-19,2010-02-09,10.50
3466,2021-10-19,2021-10-19,2010-02-10,10.65
3467,2021-10-19,2021-10-19,2010-02-11,10.70
3468,2021-10-19,2021-10-19,2010-02-12,10.77
3469,2021-10-19,2021-10-19,2010-02-15,10.73
3470,2021-10-19,2021-10-19,2010-02-16,10.70
3471,2021-10-19,2021-10-19,2010-02-17,10.31
3472,2021-10-19,2021-10-19,2010-02-18,10.11
3473,2021-10-19,2021-10-19,2010-02-19,9.97
3474,2021-10-19,2021-10-19,2010-02-22,9.88
3475,2021-10-19,2021-10-19,2010-02-23,10.02
3476,2021-10-19,2021-10-19,2010-02-24,10.04
3477,2021-10-19,2021-10-19,2010-02-25,10.12
3478,2021-10-19,2021-10-19,2010-02-26,10.12
3479,2021-10-19,2021-10-19,2010-02-28,10.61
3480,2021-10-19,2021-10-19,2010-03-01,10.53
3481,2021-10-19,2021-10-19,2010-03-02,10.42
3482,2021-10-19,2021-10-19,2010-03-03,10.35
3483,2021-10-19,2021-10-19,2010-03-04,10.29
3484,2021-10-19,2021-10-19,2010-03-05,10.10
3485,2021-10-19,2021-10-19,2010-03-08,9.95
3486,2021-10-19,2021-10-19,2010-03-09,9.86
3487,2021-10-19,2021-10-19,2010-03-10,9.77
3488,2021-10-19,2021-10-19,2010-03-11,9.82
3489,2021-10-19,2021-10-19,2010-03-12,9.78
3490,2021-10-19,2021-10-19,2010-03-15,9.79
3491,2021-10-19,2021-10-19,2010-03-16,9.86
3492,2021-10-19,2021-10-19,2010-03-17,9.77
3493,2021-10-19,2021-10-19,2010-03-18,9.66
3494,2021-10-19,2021-10-19,2010-03-19,9.61
3495,2021-10-19,2021-10-19,2010-03-22,9.69
3496,2021-10-19,2021-10-19,2010-03-23,9.64
3497,2021-10-19,2021-10-19,2010-03-24,9.44
3498,2021-10-19,2021-10-19,2010-03-25,9.36
3499,2021-10-19,2021-10-19,2010-03-26,9.37
3500,2021-10-19,2021-10-19,2010-03-29,9.36
3501,2021-10-19,2021-10-19,2010-03-30,9.32
3502,2021-10-19,2021-10-19,2010-03-31,9.46
3503,2021-10-19,2021-10-19,2010-04-01,9.42
3504,2021-10-19,2021-10-19,2010-04-02,.
3505,2021-10-19,2021-10-19,2010-04-05,9.19
3506,2021-10-19,2021-10-19,2010-04-06,9.18
3507,2021-10-19,2021-10-19,2010-04-07,9.21
3508,2021-10-19,2021-10-19,2010-04-08,9.18
3509,2021-10-19,2021-10-19,2010-04-09,9.14
3510,2021-10-19,2021-10-19,2010-04-12,9.13
3511,2021-10-19,2021-10-19,2010-04-13,9.08
3512,2021-10-19,2021-10-19,2010-04-14,8.92
3513,2021-10-19,2021-10-19,2010-04-15,8.82
3514,2021-10-19,2021-10-19,2010-04-16,8.91
3515,2021-10-19,2021-10-19,2010-04-19,8.96
3516,2021-10-19,2021-10-19,2010-04-20,8.88
3517,2021-10-19,2021-10-19,2010-04-21,8.86
3518,2021-10-19,2021-10-19,2010-04-22,8.85
3519,2021-10-19,2021-10-19,2010-04-23,8.72
3520,2021-10-19,2021-10-19,2010-04-26,8.65
3521,2021-10-19,2021-10-19,2010-04-27,8.79
3522,2021-10-19,2021-10-19,2010-04-28,8.78
3523,2021-10-19,2021-10-19,2010-04-29,8.78
3524,2021-10-19,2021-10-19,2010-04-30,8.78
3525,2021-10-19,2021-10-19,2010-05-03,8.74
3526,2021-10-19,2021-10-19,2010-05-04,8.88
3527,2021-10-19,2021-10-19,2010-05-05,9.17
3528,2021-10-19,2021-10-19,2010-05-06,9.67
3529,2021-10-19,2021-10-19,2010-05-07,9.94
3530,2021-10-19,2021-10-19,2010-05-10,9.66
3531,2021-10-19,2021-10-19,2010-05-11,9.81
3532,2021-10-19,2021-10-19,2010-05-12,9.60
3533,2021-10-19,2021-10-19,2010-05-13,9.52
3534,2021-10-19,2021-10-19,2010-05-14,9.80
3535,2021-10-19,2021-10-19,2010-05-17,9.90
3536,2021-10-19,2021-10-19,2010-05-18,10.05
3537,2021-10-19,2021-10-19,2010-05-19,10.25
3538,2021-10-19,2021-10-19,2010-05-20,10.81
3539,2021-10-19,2021-10-19,2010-05-21,10.93
3540,2021-10-19,2021-10-19,2010-05-24,10.90
3541,2021-10-19,2021-10-19,2010-05-25,11.33
3542,2021-10-19,2021-10-19,2010-05-26,11.04
3543,2021-10-19,2021-10-19,2010-05-27,10.83
3544,2021-10-19,2021-10-19,2010-05-28,10.85
3545,2021-10-19,2021-10-19,2010-05-31,10.89
3546,2021-10-19,2021-10-19,2010-06-01,10.99
3547,2021-10-19,2021-10-19,2010-06-02,10.98
3548,2021-10-19,2021-10-19,2010-06-03,10.88
3549,2021-10-19,2021-10-19,2010-06-04,11.09
3550,2021-10-19,2021-10-19,2010-06-07,11.18
3551,2021-10-19,2021-10-19,2010-06-08,11.32
3552,2021-10-19,2021-10-19,2010-06-09,11.38
3553,2021-10-19,2021-10-19,2010-06-10,11.33
3554,2021-10-19,2021-10-19,2010-06-11,11.42
3555,2021-10-19,2021-10-19,2010-06-14,11.23
3556,2021-10-19,2021-10-19,2010-06-15,11.07
