Date,BAMLH0A0HYM2,BAMLC0A0CM,BAMLC0A4CBBB,BAMLH0A1HYBB,BAMLH0A3HYC
11/27/1997,0,0,0,0,0
11/28/1997,-0.003508772,0.014084507,0,0,0.00610687
11/30/1997,0.021126761,0,0.02247191,0.00625,0.069802731
12/1/1997,0,0,0,0.01242236,0
12/2/1997,-0.010344828,0,0,-0.012269939,-0.009929078
12/3/1997,0.003484321,0,-0.010989011,0.01242236,-0.00286533
12/4/1997,-0.003472222,0,0.011111111,0,-0.007183908
12/5/1997,-0.020905923,0,0,-0.030674847,-0.002894356
12/8/1997,-0.014234875,0.013888889,0,-0.006329114,-0.008708273
12/9/1997,0.007220217,0,0,0.006369427,0.005856515
12/10/1997,0.010752688,0,0,0.006329114,0.014556041
12/11/1997,0.021276596,-0.01369863,0,0.025157233,0.008608321
12/12/1997,0.020833333,0.013888889,0,0.024539877,0.017069701
12/15/1997,-0.017006803,0.02739726,-0.010989011,-0.023952096,-0.016783217
12/16/1997,0.003460208,0,0.011111111,0,0.008534851
12/17/1997,-0.010344828,0,-0.010989011,0,-0.002820874
12/18/1997,0.006968641,0,0.011111111,-0.012269939,0.00990099
12/19/1997,0.01384083,-0.026666667,-0.021978022,0.01863354,0.011204482
12/22/1997,0,0.04109589,0.033707865,0,0.009695291
12/23/1997,0.003412969,0.013157895,0,0.006097561,0.004115226
12/24/1997,0,0,0.010869565,0,-0.00136612
12/26/1997,-0.003401361,-0.012987013,-0.021505376,-0.006060606,0
12/29/1997,-0.003412969,0,0.010989011,-0.006097561,0
12/30/1997,-0.003424658,0.013157895,0,-0.006134969,0
12/31/1997,0.017182131,-0.090909091,0.010869565,0.037037037,0
1/2/1998,0.02027027,0.014285714,0.010752688,0.017857143,0.012311902
1/5/1998,0.023178808,0,0,0.011695906,0.017567568
1/6/1998,0.003236246,0.014084507,0,0.005780347,0.001328021
1/7/1998,-0.009677419,-0.013888889,0,0,-0.01061008
1/8/1998,0.009771987,0,-0.010638298,0.022988506,0.001340483
1/9/1998,0.019354839,0.014084507,0.010752688,0.016853933,0.010709505
1/12/1998,0,0,0.010638298,0.005524862,-0.001324503
